TDNTuple4Agt: USESYM:true, P:3, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.2->0.2, epsilon_init->final:0.3->0.0, gamma: 1.0, random 1 9-tuple, evalQ: 2, evalT: -1
run, gameNum, evalQ, evalT, actionNum, trnMoves, totalTrainSec, movesSecond, , 
0, 100, -0.9, 0.0, 753, 653, 0.045, 16733.333333333336, 0.0, 0.0
0, 200, -0.8, 0.0, 1545, 1345, 0.052, 29711.538461538465, 0.0, 0.0
0, 300, -0.85, 0.0, 2355, 2055, 0.058, 40603.448275862065, 0.0, 0.0
0, 400, -0.7, 0.0, 3155, 2755, 0.064, 49296.875, 0.0, 0.0
0, 500, -0.55, 0.0, 4006, 3506, 0.07, 57228.57142857142, 0.0, 0.0
0, 600, -0.15, 0.0, 4813, 4213, 0.074, 65040.54054054055, 0.0, 0.0
0, 700, -0.3, 0.0, 5648, 4948, 0.079, 71493.67088607595, 0.0, 0.0
0, 800, -0.05, 0.0, 6470, 5670, 0.085, 76117.64705882352, 0.0, 0.0
0, 900, -0.05, 0.0, 7319, 6419, 0.09, 81322.22222222222, 0.0, 0.0
0, 1000, -0.15, 0.0, 8172, 7172, 0.094, 86936.17021276595, 0.0, 0.0
0, 1100, 0.0, 0.0, 9021, 7921, 0.099, 91121.21212121211, 0.0, 0.0
0, 1200, 0.0, 0.0, 9899, 8699, 0.103, 96106.79611650486, 0.0, 0.0
0, 1300, 0.0, 0.0, 10753, 9453, 0.109, 98651.37614678899, 0.0, 0.0
0, 1400, 0.0, 0.0, 11583, 10183, 0.113, 102504.42477876107, 0.0, 0.0
0, 1500, 0.0, 0.0, 12452, 10952, 0.118, 105525.42372881356, 0.0, 0.0
0, 1600, 0.0, 0.0, 13313, 11713, 0.123, 108235.77235772357, 0.0, 0.0
0, 1700, 0.0, 0.0, 14161, 12461, 0.128, 110632.8125, 0.0, 0.0
0, 1800, 0.0, 0.0, 15041, 13241, 0.133, 113090.22556390977, 0.0, 0.0
0, 1900, 0.0, 0.0, 15903, 14003, 0.137, 116080.29197080291, 0.0, 0.0
0, 2000, 0.0, 0.0, 16789, 14789, 0.141, 119070.92198581561, 0.0, 0.0
0, 2100, -0.1, 0.0, 17668, 15568, 0.146, 121013.69863013699, 0.0, 0.0
0, 2200, 0.0, 0.0, 18538, 16338, 0.151, 122768.21192052981, 0.0, 0.0
0, 2300, 0.0, 0.0, 19411, 17111, 0.156, 124429.48717948717, 0.0, 0.0
0, 2400, 0.0, 0.0, 20294, 17894, 0.162, 125271.6049382716, 0.0, 0.0
0, 2500, 0.0, 0.0, 21181, 18681, 0.167, 126832.33532934131, 0.0, 0.0
0, 2600, 0.0, 0.0, 22035, 19435, 0.172, 128110.46511627908, 0.0, 0.0
0, 2700, 0.0, 0.0, 22917, 20217, 0.176, 130210.22727272728, 0.0, 0.0
0, 2800, 0.0, 0.0, 23792, 20992, 0.18, 132177.77777777778, 0.0, 0.0
0, 2900, 0.0, 0.0, 24665, 21765, 0.185, 133324.32432432432, 0.0, 0.0
0, 3000, 0.0, 0.0, 25540, 22540, 0.19, 134421.05263157893, 0.0, 0.0
0, 3100, 0.0, 0.0, 26446, 23346, 0.195, 135620.5128205128, 0.0, 0.0
0, 3200, -0.05, 0.0, 27362, 24162, 0.2, 136810.0, 0.0, 0.0
0, 3300, 0.0, 0.0, 28251, 24951, 0.204, 138485.29411764708, 0.0, 0.0
0, 3400, -0.15, 0.0, 29162, 25762, 0.209, 139531.1004784689, 0.0, 0.0
0, 3500, -0.15, 0.0, 30076, 26576, 0.213, 141201.8779342723, 0.0, 0.0
0, 3600, -0.1, 0.0, 30988, 27388, 0.219, 141497.71689497717, 0.0, 0.0
0, 3700, -0.1, 0.0, 31896, 28196, 0.224, 142392.85714285713, 0.0, 0.0
0, 3800, -0.1, 0.0, 32785, 28985, 0.229, 143165.9388646288, 0.0, 0.0
0, 3900, -0.1, 0.0, 33673, 29773, 0.233, 144519.31330472103, 0.0, 0.0
