controllers.TD.ntuple.TDNTupleAgt, USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, learnFromRM: true

run, gameNum, evalQ, evalT, evalM
15, 2000, -0.05, 0.3623709916948792, 0.9550000000000001
15, 2500, -0.15, 0.36273170332242466, 0.94
15, 3000, -0.1, 0.3298445255243939, 0.965
15, 3500, -0.05, 0.3594038465418139, 0.9199999999999999
15, 4000, -0.1, 0.36199725231712937, 0.9450000000000001
15, 4500, -0.35, 0.36314160708598636, 0.9099999999999999
15, 5000, 0.0, 0.36487713461501253, 0.9450000000000001
15, 5500, -0.2, 0.36280218132436204, 0.895
15, 6000, 0.0, 0.3648507363136633, 0.97
15, 6500, -0.05, 0.3634372123154152, 0.9450000000000001
15, 7000, 0.0, 0.3640359721372442, 0.96
15, 7500, -0.05, 0.36208117085436237, 0.9450000000000001
15, 8000, 0.0, 0.36354544921346243, 0.9550000000000001
15, 8500, 0.0, 0.36327598657263643, 0.955
15, 9000, 0.0, 0.36498095529940855, 0.9450000000000001
15, 9500, 0.0, 0.36425545273506865, 0.98
15, 10000, 0.0, 0.3648855865543601, 0.9550000000000001
16, 500, -0.1, 0.3287966254853698, 0.86
16, 1000, 0.0, 0.363101840656607, 0.935
16, 1500, -0.05, 0.364528263478502, 0.9199999999999999
16, 2000, 0.0, 0.3658006005603138, 0.9550000000000001
16, 2500, -0.2, 0.3641010370389872, 0.9099999999999999
16, 3000, -0.1, 0.36207628130394576, 0.96
16, 3500, -0.1, 0.3642416615261586, 0.95
16, 4000, -0.05, 0.36636597914858293, 0.8999999999999999
16, 4500, -0.3, 0.33098402151181416, 0.905
16, 5000, -0.35, 0.3298652173433717, 0.895
16, 5500, 0.0, 0.36220849483453255, 0.96
16, 6000, -0.1, 0.3621340859907324, 0.94
16, 6500, 0.0, 0.36051702833652427, 0.95
16, 7000, 0.0, 0.3615404450510548, 0.97
16, 7500, -0.2, 0.36112224979721047, 0.95
16, 8000, 0.0, 0.3632715270884639, 0.95
16, 8500, 0.0, 0.3625476672650275, 0.935
16, 9000, 0.0, 0.3637743781041001, 0.94
16, 9500, 0.0, 0.3637512450347426, 0.9299999999999999
16, 10000, 0.0, 0.36536887255097694, 0.95
17, 500, -0.2, 0.3307587477148404, 0.865
17, 1000, -0.5, 0.29721808465434163, 0.925
17, 1500, -0.55, 0.32994406610047694, 0.9099999999999999
17, 2000, -0.05, 0.3629252523603647, 0.985
17, 2500, -0.05, 0.3290115043636648, 0.95
17, 3000, 0.0, 0.3293853636869114, 0.965
17, 3500, -0.05, 0.3602772111923473, 0.975
17, 4000, -0.1, 0.3614701802909285, 0.97
17, 4500, -0.1, 0.36057855856533894, 0.95
17, 5000, -0.1, 0.361343263658125, 0.985
17, 5500, 0.0, 0.36047288932810473, 0.96
17, 6000, 0.0, 0.3605435824192062, 0.97
17, 6500, 0.0, 0.36037085628681786, 0.9550000000000001
17, 7000, 0.0, 0.3616674719678358, 0.915
17, 7500, 0.0, 0.36118839476555514, 0.96
17, 8000, -0.05, 0.3619315252175096, 0.94
17, 8500, 0.0, 0.3629646997862197, 0.97
17, 9000, 0.0, 0.36358625123498745, 0.9550000000000001
17, 9500, 0.0, 0.36358868178728176, 0.98
17, 10000, 0.0, 0.36366152536525476, 0.96
18, 500, -0.3, 0.22606587715117385, 0.81
18, 1000, -0.05, 0.3618953423455619, 0.91
18, 1500, -0.05, 0.3283248643689338, 0.9299999999999999
18, 2000, -0.05, 0.32641314066885363, 0.945
18, 2500, -0.05, 0.36191289261440684, 0.95
18, 3000, 0.0, 0.36233299385317874, 0.945
18, 3500, -0.25, 0.363756097320354, 0.9299999999999999
18, 4000, -0.05, 0.327255697681092, 0.935
18, 4500, 0.0, 0.3625115121682985, 0.9650000000000001
18, 5000, -0.05, 0.29612503294373715, 0.9450000000000001
18, 5500, 0.0, 0.3626151145896498, 0.96
18, 6000, 0.0, 0.3606118367260831, 0.9299999999999999
18, 6500, 0.0, 0.36052485419420677, 0.9550000000000001
18, 7000, 0.0, 0.3646547147573211, 0.9550000000000001
18, 7500, 0.0, 0.36446982250292737, 0.975
18, 8000, 0.0, 0.36572891343792535, 0.97
18, 8500, 0.0, 0.36628043981542563, 0.96
18, 9000, 0.0, 0.3666080333707301, 0.95
18, 9500, 0.0, 0.36752303272619324, 0.96
18, 10000, 0.0, 0.3675443956534632, 0.925
19, 500, -0.25, 0.3588274445081655, 0.935
19, 1000, -0.15, 0.36032312791786597, 0.91
19, 1500, -0.05, 0.3614988775179173, 0.92
19, 2000, -0.3, 0.36197709897718144, 0.95
19, 2500, -0.1, 0.36301303385152384, 0.97
19, 3000, -0.2, 0.363488758018866, 0.935
19, 3500, -0.15, 0.36342527668053387, 0.9299999999999999
19, 4000, -0.05, 0.3608677353426666, 0.935
19, 4500, -0.05, 0.36302183730072707, 0.9199999999999999
19, 5000, 0.0, 0.3608379918171608, 0.985
19, 5500, 0.0, 0.36182554645434206, 0.9450000000000001
19, 6000, -0.05, 0.36278439681106833, 0.95
19, 6500, 0.0, 0.361486535924052, 0.9550000000000001
19, 7000, 0.0, 0.35913570819362356, 0.94
19, 7500, 0.0, 0.3603698900360204, 0.9299999999999999
19, 8000, 0.0, 0.3629760443307801, 0.9550000000000001
19, 8500, 0.0, 0.3621803176027236, 0.9550000000000001
19, 9000, 0.0, 0.36246808751288606, 0.9450000000000001
19, 9500, 0.0, 0.36364419348021654, 0.9450000000000001
19, 10000, 0.0, 0.3639028449284684, 0.9550000000000001
20, 500, -0.45, 0.3284528362649787, 0.8400000000000001
20, 1000, -0.4, 0.328161836385204, 0.9199999999999999
20, 1500, -0.05, 0.32544766321813295, 0.9450000000000001
20, 2000, -0.1, 0.3594048417638843, 0.965
20, 2500, 0.0, 0.35982587015924045, 0.96
20, 3000, -0.05, 0.3264197448071465, 0.9299999999999999
20, 3500, -0.15, 0.35743968554068345, 0.9099999999999999
20, 4000, 0.0, 0.36155356579339165, 0.9099999999999999
20, 4500, -0.05, 0.3627465180713874, 0.9299999999999999
20, 5000, -0.3, 0.3634722476196638, 0.975
20, 5500, 0.0, 0.36611204683179777, 0.905
20, 6000, -0.05, 0.3335074048147819, 0.9199999999999999
20, 6500, -0.05, 0.36313258118242103, 0.9550000000000001
20, 7000, -0.1, 0.36535681160325634, 0.9450000000000001
20, 7500, 0.0, 0.36619464243265887, 0.94
20, 8000, 0.0, 0.36484598189838063, 0.885
20, 8500, 0.0, 0.36644850772724885, 0.9199999999999999
20, 9000, 0.0, 0.36713471464422187, 0.965
20, 9500, 0.0, 0.3669781008243846, 0.9550000000000001
20, 10000, 0.0, 0.36753102430135054, 0.95
21, 500, -0.25, 0.3258236957358944, 0.835
21, 1000, -0.05, 0.3580673404867376, 0.9550000000000001
21, 1500, -0.1, 0.3579924503691114, 0.955
21, 2000, 0.0, 0.35794416377225086, 0.96
21, 2500, -0.3, 0.2927061578350653, 0.9199999999999999
21, 3000, 0.0, 0.3614321675896697, 0.96
21, 3500, -0.05, 0.32778823050265277, 0.955
21, 4000, -0.3, 0.29251694583592547, 0.9450000000000001
21, 4500, -0.05, 0.33016442992238293, 0.935
21, 5000, 0.0, 0.3652064113206327, 0.935
21, 5500, 0.0, 0.36386292162524425, 0.9450000000000001
21, 6000, 0.0, 0.3625181076587319, 0.965
21, 6500, 0.0, 0.3635601070094985, 0.935
21, 7000, 0.0, 0.3633214766086464, 0.975
21, 7500, 0.0, 0.3627711425502244, 0.95
21, 8000, 0.0, 0.36362073124385114, 0.955
21, 8500, 0.0, 0.3629637402515145, 0.925
21, 9000, 0.0, 0.3641594663492671, 0.97
21, 9500, 0.0, 0.3649795597034122, 0.9550000000000001
21, 10000, 0.0, 0.36579303584645784, 0.96
22, 500, -0.05, 0.3600439559735126, 0.9199999999999999
22, 1000, 0.0, 0.36074169234864334, 0.94
22, 1500, -0.05, 0.36340211841019343, 0.9199999999999999
22, 2000, -0.05, 0.3618979027796861, 0.9299999999999999
22, 2500, 0.0, 0.3618301878032649, 0.9450000000000001
22, 3000, 0.0, 0.3631959046080207, 0.9550000000000001
22, 3500, -0.2, 0.36238114023846, 0.895
22, 4000, -0.15, 0.33048203893236916, 0.89
22, 4500, -0.3, 0.2961254168702542, 0.8899999999999999
22, 5000, -0.05, 0.362517609590953, 0.96
22, 5500, 0.0, 0.36733008884619234, 0.95
22, 6000, 0.0, 0.36511590940065747, 0.9550000000000001
22, 6500, 0.0, 0.36520385777613684, 0.98
22, 7000, 0.0, 0.36335497969670216, 0.97
22, 7500, 0.0, 0.3617235336096017, 0.975
22, 8000, 0.0, 0.36212831804820006, 0.96
22, 8500, 0.0, 0.36214679849468595, 0.95
22, 9000, 0.0, 0.3630288822554484, 0.94
22, 9500, 0.0, 0.3636922348392649, 0.9450000000000001
22, 10000, 0.0, 0.36393621094021317, 0.97
23, 500, -0.7, 0.35963638755172933, 0.63
23, 1000, -0.25, 0.36242398651506247, 0.925
23, 1500, -0.05, 0.3619839512277652, 0.885
23, 2000, 0.0, 0.3592713900120353, 0.885
23, 2500, -0.05, 0.3643701165833666, 0.915
23, 3000, -0.1, 0.3638813444254412, 0.9199999999999999
23, 3500, 0.0, 0.3636592754046813, 0.9099999999999999
23, 4000, -0.05, 0.3644482891129657, 0.915
23, 4500, -0.05, 0.36348626552195484, 0.915
23, 5000, -0.05, 0.36405219429039104, 0.965
23, 5500, -0.1, 0.36207694247129757, 0.9450000000000001
23, 6000, -0.05, 0.36406658117096174, 0.96
23, 6500, 0.0, 0.3634225591276928, 0.9299999999999999
23, 7000, 0.0, 0.3640501467279354, 0.97
23, 7500, 0.0, 0.3662792921621538, 0.96
23, 8000, 0.0, 0.3661868764058729, 0.96
23, 8500, 0.0, 0.3683474030287185, 0.97
23, 9000, 0.0, 0.36860287405400455, 0.925
23, 9500, 0.0, 0.3698289135793018, 0.97
23, 10000, 0.0, 0.37009455944588276, 0.925
24, 500, -0.05, 0.36196007294494764, 0.855
24, 1000, 0.0, 0.3611978859584952, 0.87
24, 1500, -0.05, 0.36052234465912586, 0.935
24, 2000, -0.05, 0.3638045884491142, 0.9199999999999999
24, 2500, -0.15, 0.3618168275742075, 0.965
24, 3000, 0.0, 0.36275659546849837, 0.94
24, 3500, -0.05, 0.36177886233653567, 0.915
24, 4000, -0.05, 0.36374133681877086, 0.9299999999999999
24, 4500, 0.0, 0.36329420383052446, 0.915
24, 5000, 0.0, 0.36106404696722544, 0.905
24, 5500, 0.0, 0.3587102343336769, 0.9450000000000001
24, 6000, 0.0, 0.363318404502173, 0.94
24, 6500, 0.0, 0.36430375630499, 0.9199999999999999
24, 7000, 0.0, 0.3645365938797564, 0.9550000000000001
24, 7500, 0.0, 0.3635528890520761, 0.95
24, 8000, 0.0, 0.36695945748487474, 0.9650000000000001
24, 8500, 0.0, 0.36665414890527165, 0.925
24, 9000, 0.0, 0.36836495032038674, 0.9450000000000001
24, 9500, 0.0, 0.3691748451463088, 0.94
