SarsaAgt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
SarsaAgt: alpha_init->final:1.0->0.5, epsilon_init->final:0.1->0.0, gamma: 1.0
run, gameNum, evalQ, evalT, actionNum, trnMoves, elapsedTime, movesSecond
0, 500, -0.7, -0.5, 3812, 3812, 0.102, 37372.549019607846
0, 1000, -0.3, 0.0, 7761, 7761, 0.141, 55042.553191489365
0, 1500, 0.0, 0.0, 11747, 11747, 0.179, 65625.69832402235
0, 2000, 0.0, 0.0, 15935, 15935, 0.19899999999999998, 80075.37688442212
0, 2500, -0.05, 0.0, 20226, 20226, 0.21799999999999997, 92779.81651376149
0, 3000, 0.0, 0.0, 24411, 24411, 0.24099999999999996, 101290.45643153529
0, 3500, 0.0, 0.0, 28660, 28660, 0.26099999999999995, 109808.42911877397
0, 4000, 0.0, 0.0, 32943, 32943, 0.28099999999999997, 117234.87544483987
0, 4500, 0.0, 0.0, 37191, 37191, 0.301, 123558.13953488372
0, 5000, 0.0, 0.0, 41441, 41441, 0.321, 129099.68847352025
0, 5500, 0.0, 0.0, 45685, 45685, 0.341, 133973.60703812315
0, 6000, -0.05, 0.0, 49979, 49979, 0.36100000000000004, 138445.98337950135
0, 6500, 0.0, 0.0, 54151, 54151, 0.38000000000000006, 142502.63157894736
0, 7000, 0.0, 0.0, 58412, 58412, 0.4050000000000001, 144227.16049382713
0, 7500, 0.0, 0.0, 62698, 62698, 0.4260000000000001, 147178.40375586852
0, 8000, 0.0, 0.0, 66961, 66961, 0.4470000000000001, 149800.89485458608
0, 8500, 0.0, 0.0, 71247, 71247, 0.46600000000000014, 152890.5579399141
0, 9000, 0.0, 0.0, 75534, 75534, 0.48600000000000015, 155419.75308641972
0, 9500, 0.0, 0.0, 79847, 79847, 0.5060000000000001, 157800.39525691696
0, 10000, 0.0, 0.0, 84205, 84205, 0.5270000000000001, 159781.78368121438
0, 10500, 0.0, 0.0, 88536, 88536, 0.5470000000000002, 161857.4040219378
0, 11000, 0.0, 0.0, 92833, 92833, 0.5680000000000002, 163438.3802816901
0, 11500, 0.0, 0.0, 97184, 97184, 0.5880000000000002, 165278.9115646258
0, 12000, 0.0, 0.0, 101449, 101449, 0.6090000000000002, 166582.92282430208
0, 12500, 0.0, 0.0, 105773, 105773, 0.6310000000000002, 167627.5752773375
0, 13000, 0.0, 0.0, 110091, 110091, 0.6500000000000002, 169370.76923076916
0, 13500, 0.0, 0.0, 114445, 114445, 0.6700000000000003, 170813.43283582083
0, 14000, 0.0, 0.0, 118779, 118779, 0.6910000000000003, 171894.35600578864
0, 14500, 0.0, 0.0, 123116, 123116, 0.7110000000000003, 173158.93108298164
0, 15000, 0.0, 0.0, 127441, 127441, 0.7300000000000003, 174576.71232876705
0, 15500, 0.0, 0.0, 131805, 131805, 0.7500000000000003, 175739.9999999999
0, 16000, 0.0, 0.0, 136145, 136145, 0.7710000000000004, 176582.36057068733
