TDNTuple4Agt: USESYM:true, P:3, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.2->0.2, epsilon_init->final:0.3->0.0, gamma: 1.0, random 1 9-tuple, evalQ: 2, evalT: -1
run, gameNum, evalQ, evalT, actionNum, trnMoves, totalTrainSec, movesSecond, , 
0, 100, -0.8, 0.0, 8600, 638, 0.167, 51497.00598802395, 0.0, 0.0
0, 200, -0.5, 0.0, 18600, 1381, 0.249, 74698.7951807229, 0.0, 0.0
0, 300, -0.75, 0.0, 28600, 2097, 0.278, 102877.69784172661, 0.0, 0.0
0, 400, -0.5, 0.0, 38600, 2785, 0.305, 126557.37704918033, 0.0, 0.0
0, 500, -0.7, 0.0, 48600, 3486, 0.337, 144213.64985163204, 0.0, 0.0
0, 600, -0.45, 0.0, 58600, 4203, 0.363, 161432.50688705235, 0.0, 0.0
0, 700, -0.6, 0.0, 68600, 4969, 0.388, 176804.1237113402, 0.0, 0.0
0, 800, -0.4, 0.0, 78600, 5694, 0.414, 189855.07246376813, 0.0, 0.0
0, 900, -0.15, 0.0, 88600, 6429, 0.439, 201822.32346241458, 0.0, 0.0
0, 1000, -0.05, 0.0, 98600, 7185, 0.464, 212500.0, 0.0, 0.0
0, 1100, -0.2, 0.0, 108600, 7967, 0.488, 222540.9836065574, 0.0, 0.0
0, 1200, -0.1, 0.0, 118600, 8703, 0.512, 231640.625, 0.0, 0.0
0, 1300, 0.0, 0.0, 128600, 9503, 0.537, 239478.58472998138, 0.0, 0.0
0, 1400, 0.0, 0.0, 138600, 10260, 0.561, 247058.82352941175, 0.0, 0.0
0, 1500, 0.0, 0.0, 148600, 11033, 0.588, 252721.08843537417, 0.0, 0.0
0, 1600, 0.0, 0.0, 158600, 11798, 0.619, 256219.70920840066, 0.0, 0.0
0, 1700, 0.0, 0.0, 168600, 12583, 0.645, 261395.34883720928, 0.0, 0.0
0, 1800, 0.0, 0.0, 178600, 13382, 0.669, 266965.620328849, 0.0, 0.0
0, 1900, -0.15, 0.0, 188600, 14154, 0.693, 272150.07215007214, 0.0, 0.0
0, 2000, -0.15, 0.0, 198600, 14935, 0.718, 276601.6713091922, 0.0, 0.0
0, 2100, -0.2, 0.0, 208600, 15699, 0.742, 281132.07547169813, 0.0, 0.0
0, 2200, 0.0, 0.0, 218600, 16496, 0.769, 284265.27958387515, 0.0, 0.0
0, 2300, 0.0, 0.0, 228600, 17322, 0.796, 287185.9296482412, 0.0, 0.0
0, 2400, 0.0, 0.0, 238600, 18140, 0.823, 289914.94532199274, 0.0, 0.0
0, 2500, 0.0, 0.0, 248600, 18960, 0.854, 291100.7025761124, 0.0, 0.0
0, 2600, 0.0, 0.0, 258600, 19782, 0.881, 293530.0794551646, 0.0, 0.0
0, 2700, 0.0, 0.0, 268600, 20596, 0.907, 296141.12458654906, 0.0, 0.0
