controllers.TD.ntuple.TDNTupleAgt, USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, learnFromRM: false

run, gameNum, evalQ, evalT, evalM
6, 9500, 0.0, 0.36184613899132834, 0.9199999999999999
6, 10000, 0.0, 0.3620659516383349, 0.9450000000000001
7, 500, -0.5, 0.2618457550214299, 0.695
7, 1000, -0.45, 0.227381936209816, 0.7649999999999999
7, 1500, -0.5, 0.22886693195795968, 0.73
7, 2000, -0.3, 0.22804272744728735, 0.79
7, 2500, -0.4, 0.2261918593327942, 0.73
7, 3000, -0.25, 0.3228064831231015, 0.7949999999999999
7, 3500, -0.25, 0.3248914700504837, 0.7849999999999999
7, 4000, 0.0, 0.32432813772774005, 0.9099999999999999
7, 4500, 0.0, 0.3578031113976885, 0.9099999999999999
7, 5000, 0.0, 0.3564883512560817, 0.9099999999999999
7, 5500, 0.0, 0.35607260608458663, 0.88
7, 6000, 0.0, 0.35943043499890115, 0.95
7, 6500, 0.0, 0.36028399177713477, 0.95
7, 7000, 0.0, 0.3594636492331325, 0.9450000000000001
7, 7500, 0.0, 0.35987161093699926, 0.9299999999999999
7, 8000, 0.0, 0.36084927359948105, 0.95
7, 8500, 0.0, 0.3605305373188611, 0.9650000000000001
7, 9000, 0.0, 0.3605615965974685, 0.935
7, 9500, 0.0, 0.3607507505271388, 0.94
7, 10000, 0.0, 0.3607693253036656, 0.965
8, 500, -0.3, 0.2952445265827146, 0.85
8, 1000, -0.2, 0.327563972575619, 0.8
8, 1500, -0.1, 0.32779259693616086, 0.88
8, 2000, -0.05, 0.3269303917237415, 0.9199999999999999
8, 2500, -0.05, 0.3253176016574293, 0.905
8, 3000, 0.0, 0.3542437698622267, 0.915
8, 3500, -0.05, 0.35264105199776496, 0.9299999999999999
8, 4000, -0.1, 0.35175691700625983, 0.915
8, 4500, -0.05, 0.3493232710579009, 0.935
8, 5000, -0.05, 0.34783424609016894, 0.905
8, 5500, 0.0, 0.34783110138665185, 0.89
8, 6000, 0.0, 0.34954727471121216, 0.885
8, 6500, -0.05, 0.3513066405310374, 0.9299999999999999
8, 7000, 0.0, 0.3541336443431564, 0.925
8, 7500, 0.0, 0.3570263060213869, 0.9199999999999999
8, 8000, 0.0, 0.35876717158958293, 0.9450000000000001
8, 8500, 0.0, 0.3602375825650065, 0.95
8, 9000, 0.0, 0.3615844737067985, 0.9650000000000001
8, 9500, 0.0, 0.36231245497679576, 0.9450000000000001
8, 10000, 0.0, 0.36243344727762894, 0.96
9, 500, -0.35, 0.293048527844613, 0.685
9, 1000, -0.3, 0.32578925564325206, 0.825
9, 1500, -0.05, 0.3580558740689264, 0.8899999999999999
9, 2000, -0.3, 0.32379496275148134, 0.7849999999999999
9, 2500, -0.25, 0.32321625104690344, 0.845
9, 3000, -0.2, 0.3188395076910348, 0.86
9, 3500, 0.0, 0.35187518099504256, 0.885
9, 4000, 0.0, 0.353192720165585, 0.9099999999999999
9, 4500, -0.05, 0.31841156076293575, 0.83
9, 5000, 0.0, 0.3504506706969566, 0.85
9, 5500, 0.0, 0.3495030260203045, 0.8999999999999999
9, 6000, 0.0, 0.3507043637330439, 0.89
9, 6500, 0.0, 0.3518017210168436, 0.915
9, 7000, -0.15, 0.3519317130004081, 0.875
9, 7500, 0.0, 0.3554222000454522, 0.925
9, 8000, 0.0, 0.3569670299572158, 0.925
9, 8500, 0.0, 0.3579118766991581, 0.94
9, 9000, 0.0, 0.35889492422156727, 0.9450000000000001
9, 9500, 0.0, 0.35966529763595956, 0.94
9, 10000, 0.0, 0.3600632606016789, 0.9450000000000001
10, 500, -0.25, 0.36196043208644046, 0.8200000000000001
10, 1000, -0.55, 0.36080197135237646, 0.78
10, 1500, -0.15, 0.3602615503025831, 0.815
10, 2000, 0.0, 0.35955365262486816, 0.835
10, 2500, 0.0, 0.35859464570087685, 0.89
10, 3000, 0.0, 0.35401511020348986, 0.855
10, 3500, 0.0, 0.35304561201340484, 0.895
10, 4000, 0.0, 0.3530387072110629, 0.8600000000000001
10, 4500, 0.0, 0.3534387780891626, 0.87
10, 5000, 0.0, 0.35237367848926193, 0.875
10, 5500, 0.0, 0.35496738047797693, 0.81
10, 6000, 0.0, 0.3572095499649499, 0.875
10, 6500, 0.0, 0.3580670016300679, 0.905
10, 7000, 0.0, 0.35944322613121893, 0.88
10, 7500, 0.0, 0.3605840658216161, 0.925
10, 8000, 0.0, 0.36187282833010875, 0.94
10, 8500, 0.0, 0.3623510262226934, 0.9299999999999999
10, 9000, 0.0, 0.362581357452745, 0.9099999999999999
10, 9500, 0.0, 0.3628191393130129, 0.925
10, 10000, 0.0, 0.36294217867329853, 0.9199999999999999
11, 500, -0.45, 0.2952586028671119, 0.77
11, 1000, -0.4, 0.29340483761480685, 0.725
11, 1500, -0.35, 0.32672967159186483, 0.7949999999999999
11, 2000, -0.1, 0.35969082764718885, 0.8049999999999999
11, 2500, -0.1, 0.29150127894682276, 0.8
11, 3000, -0.05, 0.28656155449779225, 0.925
11, 3500, -0.05, 0.3176684641734573, 0.905
11, 4000, -0.05, 0.3164369485486245, 0.905
11, 4500, -0.05, 0.3484453574306364, 0.915
11, 5000, -0.05, 0.34651781430033035, 0.925
11, 5500, 0.0, 0.34625033945526495, 0.87
11, 6000, -0.05, 0.3494082956675785, 0.9199999999999999
11, 6500, 0.0, 0.3507031943531692, 0.915
11, 7000, 0.0, 0.35207560598851306, 0.895
11, 7500, 0.0, 0.35268882994974216, 0.96
11, 8000, 0.0, 0.35440356453734356, 0.965
11, 8500, 0.0, 0.3555302808415808, 0.96
11, 9000, 0.0, 0.35599068580939935, 0.9
11, 9500, 0.0, 0.3562484070890524, 0.9650000000000001
11, 10000, 0.0, 0.35655108317162404, 0.97
12, 500, -0.25, 0.3288879528522891, 0.77
12, 1000, -0.35, 0.32533116194372325, 0.855
12, 1500, -0.35, 0.3239465695686812, 0.885
12, 2000, -0.25, 0.32397620771739716, 0.895
12, 2500, -0.2, 0.3219574381390946, 0.8049999999999999
12, 3000, 0.0, 0.3518176979906094, 0.9199999999999999
12, 3500, -0.25, 0.318822530559131, 0.87
12, 4000, 0.0, 0.35152754133014275, 0.87
12, 4500, 0.0, 0.3509427038866619, 0.8999999999999999
12, 5000, 0.0, 0.35039078360439996, 0.8400000000000001
12, 5500, 0.0, 0.35111208264550164, 0.855
12, 6000, 0.0, 0.35286552772817786, 0.895
12, 6500, 0.0, 0.35315089558341967, 0.9099999999999999
12, 7000, 0.0, 0.3549272896296352, 0.915
12, 7500, 0.0, 0.35558717183715416, 0.925
12, 8000, 0.0, 0.35605784508697796, 0.97
12, 8500, 0.0, 0.35661778514808073, 0.935
12, 9000, 0.0, 0.35695968664633737, 0.9299999999999999
12, 9500, 0.0, 0.3572430966704346, 0.9550000000000001
12, 10000, 0.0, 0.35735118573142494, 0.9099999999999999
13, 500, -0.6, 0.2973066254701543, 0.655
13, 1000, -0.5, 0.29530454911575876, 0.765
13, 1500, -0.4, 0.2929871157023044, 0.83
13, 2000, -0.4, 0.2929948762363683, 0.855
13, 2500, -0.15, 0.32468966419543244, 0.86
13, 3000, -0.15, 0.32003637799903445, 0.905
13, 3500, -0.15, 0.38587213436786, 0.9299999999999999
13, 4000, -0.15, 0.38540205444924247, 0.88
13, 4500, -0.05, 0.3851637333974185, 0.9099999999999999
13, 5000, -0.05, 0.38265643288677975, 0.9450000000000001
13, 5500, -0.05, 0.3812744488865421, 0.9199999999999999
13, 6000, -0.05, 0.3146565322461221, 0.9550000000000001
13, 6500, -0.2, 0.3151249022063773, 0.935
13, 7000, 0.0, 0.351169790435242, 0.935
13, 7500, 0.0, 0.35396577465202206, 0.965
13, 8000, 0.0, 0.3559814691231695, 0.9650000000000001
13, 8500, 0.0, 0.3568232431247216, 0.9299999999999999
13, 9000, 0.0, 0.3577209558717298, 0.9450000000000001
13, 9500, 0.0, 0.3581474939158441, 0.95
13, 10000, 0.0, 0.35847607692689487, 0.935
14, 500, -0.15, 0.3291549409783473, 0.8799999999999999
14, 1000, -0.3, 0.3291391834460036, 0.785
14, 1500, 0.0, 0.3632349021731668, 0.86
14, 2000, -0.35, 0.3286856639141821, 0.7849999999999999
14, 2500, 0.0, 0.3605903402874138, 0.85
14, 3000, -0.05, 0.32201403581340093, 0.8899999999999999
14, 3500, -0.05, 0.3245188442069002, 0.835
14, 4000, 0.0, 0.35512295064095073, 0.845
14, 4500, 0.0, 0.35454772848482274, 0.865
14, 5000, 0.0, 0.35450046675328367, 0.89
14, 5500, 0.0, 0.354978619453735, 0.855
14, 6000, 0.0, 0.35556529626083944, 0.8999999999999999
14, 6500, 0.0, 0.35763295008384793, 0.9199999999999999
14, 7000, 0.0, 0.3588791812852827, 0.925
14, 7500, 0.0, 0.3602244137334315, 0.9550000000000001
14, 8000, 0.0, 0.360967925840153, 0.905
14, 8500, 0.0, 0.3610977882867049, 0.895
14, 9000, 0.0, 0.3610427019493567, 0.94
14, 9500, 0.0, 0.3613080238574442, 0.935
14, 10000, 0.0, 0.36121771482608944, 0.905
15, 500, -0.5, 0.26219020713370494, 0.62
15, 1000, -0.2, 0.22896005867859004, 0.765
15, 1500, -0.35, 0.32728493285974386, 0.75
15, 2000, -0.45, 0.32683754563465117, 0.7549999999999999
15, 2500, -0.2, 0.3251177090976739, 0.7749999999999999
15, 3000, -0.15, 0.3205244771847071, 0.9099999999999999
15, 3500, -0.1, 0.32148231081838924, 0.8899999999999999
15, 4000, 0.0, 0.3558196406076828, 0.9199999999999999
15, 4500, 0.0, 0.35506272401849137, 0.925
15, 5000, -0.05, 0.3174313998010265, 0.9450000000000001
15, 5500, -0.05, 0.31562344969583345, 0.895
15, 6000, -0.05, 0.3156787018009101, 0.9199999999999999
15, 6500, -0.05, 0.31668203853672394, 0.925
15, 7000, 0.0, 0.351791038019978, 0.905
15, 7500, 0.0, 0.35435531265097303, 0.96
15, 8000, 0.0, 0.35648350723535627, 0.935
15, 8500, -0.05, 0.35765044085316017, 0.87
15, 9000, 0.0, 0.35882084122188057, 0.94
15, 9500, 0.0, 0.35917477670209613, 0.9299999999999999
15, 10000, 0.0, 0.35951680285208754, 0.895
16, 500, -0.55, 0.32967451297992645, 0.615
16, 1000, -0.05, 0.3624159405570689, 0.79
16, 1500, -0.4, 0.327797679995739, 0.73
16, 2000, -0.35, 0.32736832162440255, 0.76
16, 2500, -0.45, 0.32633329277192635, 0.75
16, 3000, 0.0, 0.3540163926437534, 0.88
16, 3500, 0.0, 0.35234033505947415, 0.78
16, 4000, -0.2, 0.3172416006675591, 0.77
16, 4500, 0.0, 0.35035928370604696, 0.7949999999999999
16, 5000, 0.0, 0.35257401412443956, 0.8500000000000001
16, 5500, 0.0, 0.35142764178712793, 0.89
16, 6000, 0.0, 0.35244775416633106, 0.94
16, 6500, 0.0, 0.3528476556168345, 0.935
16, 7000, 0.0, 0.3555027790209224, 0.86
16, 7500, 0.0, 0.3571673458885398, 0.96
16, 8000, 0.0, 0.3583472569358901, 0.9450000000000001
16, 8500, 0.0, 0.3594912157284418, 0.865
16, 9000, 0.0, 0.3595363177231612, 0.9299999999999999
16, 9500, 0.0, 0.36070020783188994, 0.94
16, 10000, 0.0, 0.36083995527968, 0.925
17, 500, -0.55, 0.32920547684765944, 0.7749999999999999
17, 1000, -0.3, 0.3286480984579502, 0.865
17, 1500, -0.35, 0.32893281054884493, 0.79
17, 2000, -0.3, 0.32812435000134, 0.755
17, 2500, -0.45, 0.32728438308832164, 0.7949999999999999
17, 3000, 0.0, 0.3568648929403216, 0.89
17, 3500, -0.1, 0.35372617405233986, 0.86
17, 4000, -0.1, 0.3534155965656886, 0.915
17, 4500, 0.0, 0.35187867596507233, 0.87
17, 5000, 0.0, 0.3521640937080601, 0.935
17, 5500, 0.0, 0.3549321419762146, 0.855
17, 6000, 0.0, 0.35655504439282515, 0.96
17, 6500, 0.0, 0.3569996579575199, 0.9299999999999999
17, 7000, -0.15, 0.358607907645377, 0.8799999999999999
17, 7500, -0.05, 0.36101625580291197, 0.9450000000000001
17, 8000, 0.0, 0.3639385148098007, 0.86
17, 8500, 0.0, 0.3649124895651153, 0.9450000000000001
17, 9000, 0.0, 0.36545945976320976, 0.935
17, 9500, 0.0, 0.3662290411590715, 0.905
17, 10000, 0.0, 0.36670339929910933, 0.895
18, 500, -0.25, 0.3612795544805412, 0.86
18, 1000, -0.25, 0.32671001697609126, 0.775
18, 1500, -0.05, 0.3586882408155223, 0.8
18, 2000, 0.0, 0.357892400876761, 0.835
18, 2500, 0.0, 0.3575222152373673, 0.7849999999999999
18, 3000, -0.25, 0.32112325830092603, 0.82
18, 3500, 0.0, 0.35226883534953185, 0.9199999999999999
18, 4000, 0.0, 0.3505176385777553, 0.91
18, 4500, 0.0, 0.3497504991314515, 0.905
18, 5000, 0.0, 0.34705987036093333, 0.9
18, 5500, 0.0, 0.34847338467257777, 0.91
18, 6000, 0.0, 0.34889217921263105, 0.85
18, 6500, 0.0, 0.34967207977644765, 0.9
18, 7000, 0.0, 0.35124560561236495, 0.9299999999999999
18, 7500, 0.0, 0.3525372145244804, 0.905
18, 8000, 0.0, 0.35356556302850944, 0.935
18, 8500, 0.0, 0.35430761592775095, 0.935
18, 9000, 0.0, 0.3546067762645799, 0.95
18, 9500, 0.0, 0.35512583389223623, 0.905
18, 10000, 0.0, 0.3553447843182397, 0.9299999999999999
19, 500, -0.2, 0.26272286680361123, 0.77
19, 1000, -0.3, 0.2291985029368592, 0.71
19, 1500, -0.25, 0.3278582444076208, 0.79
19, 2000, -0.2, 0.36000704335908995, 0.8099999999999999
19, 2500, -0.1, 0.35842396079382777, 0.845
19, 3000, -0.25, 0.32253589408541833, 0.8
19, 3500, -0.2, 0.3216740619098372, 0.875
19, 4000, 0.0, 0.35430452339473917, 0.94
19, 4500, 0.0, 0.35342635101379805, 0.905
19, 5000, 0.0, 0.35166088065205614, 0.895
19, 5500, 0.0, 0.3553511258810042, 0.905
19, 6000, 0.0, 0.3560928469797521, 0.89
19, 6500, 0.0, 0.3564659755823782, 0.905
19, 7000, 0.0, 0.35754217909462555, 0.895
19, 7500, 0.0, 0.3591000959319146, 0.925
19, 8000, 0.0, 0.3613859494930135, 0.895
19, 8500, 0.0, 0.3622520102638811, 0.845
19, 9000, 0.0, 0.36329000463463057, 0.875
19, 9500, 0.0, 0.36406436079720583, 0.935
19, 10000, 0.0, 0.36419479084704354, 0.94
20, 500, -0.35, 0.32784647519812316, 0.8200000000000001
20, 1000, -0.05, 0.36016683485505413, 0.7749999999999999
20, 1500, -0.3, 0.32598171485586447, 0.765
20, 2000, 0.0, 0.35882228583038306, 0.865
20, 2500, 0.0, 0.3586128036986711, 0.94
20, 3000, 0.0, 0.3529686149361338, 0.88
20, 3500, -0.05, 0.35149562202703516, 0.895
20, 4000, 0.0, 0.3530849332325478, 0.9099999999999999
20, 4500, 0.0, 0.3529228812796915, 0.895
20, 5000, 0.0, 0.35148887344856233, 0.9099999999999999
20, 5500, 0.0, 0.3521223458409234, 0.925
20, 6000, 0.0, 0.35254412447371203, 0.88
20, 6500, 0.0, 0.35326633146223135, 0.9199999999999999
20, 7000, 0.0, 0.3551611523563695, 0.9550000000000001
20, 7500, 0.0, 0.3566218364299356, 0.915
20, 8000, 0.0, 0.35804445620823055, 0.905
20, 8500, 0.0, 0.3590911904054699, 0.9650000000000001
20, 9000, 0.0, 0.35958500930113685, 0.935
20, 9500, 0.0, 0.35983882282415863, 0.885
20, 10000, 0.0, 0.35989306473175775, 0.9099999999999999
21, 500, -0.25, 0.29677835100251515, 0.77
21, 1000, 0.0, 0.2960498539673784, 0.8200000000000001
21, 1500, 0.0, 0.3630854572511435, 0.845
21, 2000, -0.05, 0.3613534666092885, 0.8600000000000001
21, 2500, 0.0, 0.3577574752077846, 0.915
21, 3000, 0.0, 0.35518075784389397, 0.905
21, 3500, 0.0, 0.35656331474498515, 0.8999999999999999
21, 4000, 0.0, 0.35293317000550195, 0.9099999999999999
21, 4500, 0.0, 0.3531678200122383, 0.915
21, 5000, 0.0, 0.35166979218088845, 0.9199999999999999
21, 5500, 0.0, 0.3519035785619722, 0.9099999999999999
21, 6000, 0.0, 0.35442444512470206, 0.9299999999999999
21, 6500, 0.0, 0.35504161813151963, 0.8999999999999999
21, 7000, 0.0, 0.35699825897925225, 0.9099999999999999
21, 7500, 0.0, 0.3586690360658391, 0.915
21, 8000, 0.0, 0.3595612806792301, 0.915
21, 8500, 0.0, 0.35983898002686643, 0.915
21, 9000, 0.0, 0.3601818638754239, 0.9099999999999999
21, 9500, 0.0, 0.36065352575953913, 0.865
21, 10000, 0.0, 0.3606705252726968, 0.9
22, 500, -0.45, 0.292105015389654, 0.765
22, 1000, -0.4, 0.35841009607474766, 0.85
22, 1500, -0.15, 0.35792667152548424, 0.845
22, 2000, 0.0, 0.3571119653381998, 0.785
22, 2500, 0.0, 0.35695996730300666, 0.8049999999999999
22, 3000, 0.0, 0.35397254476725376, 0.865
22, 3500, 0.0, 0.3522508451128501, 0.8300000000000001
22, 4000, 0.0, 0.3534726545736526, 0.89
22, 4500, 0.0, 0.351311737410964, 0.905
22, 5000, 0.0, 0.35012797934642004, 0.8300000000000001
22, 5500, 0.0, 0.3513120069544473, 0.835
22, 6000, 0.0, 0.3514946677689472, 0.895
22, 6500, 0.0, 0.3522775155265281, 0.9299999999999999
22, 7000, 0.0, 0.3530526868657476, 0.925
22, 7500, 0.0, 0.3544505905785497, 0.935
22, 8000, 0.0, 0.35588491308752707, 0.96
22, 8500, 0.0, 0.35605619849718345, 0.95
22, 9000, 0.0, 0.3560231726070577, 0.94
22, 9500, 0.0, 0.35614893410959453, 0.9550000000000001
22, 10000, 0.0, 0.35623079181518236, 0.9099999999999999
23, 500, -0.55, 0.2943300930272005, 0.815
23, 1000, -0.5, 0.2939466867337073, 0.7849999999999999
23, 1500, -0.4, 0.32660876112281756, 0.71
23, 2000, -0.3, 0.326592099139987, 0.71
23, 2500, 0.0, 0.35933451253346504, 0.915
23, 3000, -0.3, 0.29025975980876223, 0.79
23, 3500, 0.0, 0.35481390945979285, 0.9
23, 4000, -0.1, 0.321471744646669, 0.87
23, 4500, -0.05, 0.3542513674553771, 0.9199999999999999
23, 5000, 0.0, 0.3522727540949011, 0.95
23, 5500, 0.0, 0.3524457482688146, 0.9450000000000001
23, 6000, 0.0, 0.3530469192288228, 0.9199999999999999
23, 6500, 0.0, 0.35521937033207646, 0.9550000000000001
23, 7000, 0.0, 0.3557568849607288, 0.915
23, 7500, 0.0, 0.3579492719040342, 0.96
23, 8000, 0.0, 0.3596919421051552, 0.925
23, 8500, 0.0, 0.3612899965335812, 0.95
23, 9000, 0.0, 0.36135847908877766, 0.935
23, 9500, 0.0, 0.3619867006892181, 0.925
23, 10000, 0.0, 0.36232948375201374, 0.9199999999999999
24, 500, -0.5, 0.29425524079551446, 0.585
24, 1000, -0.4, 0.29264703096036215, 0.6499999999999999
24, 1500, -0.4, 0.2917690267363692, 0.73
24, 2000, -0.45, 0.2903954454646524, 0.765
24, 2500, -0.45, 0.288931182302035, 0.6599999999999999
24, 3000, -0.05, 0.3194829398664179, 0.865
24, 3500, 0.0, 0.3489444802469243, 0.875
24, 4000, 0.0, 0.3498425227364777, 0.875
24, 4500, 0.0, 0.34863510748634624, 0.895
24, 5000, -0.05, 0.3120466792961305, 0.825
24, 5500, 0.0, 0.345443785377157, 0.865
24, 6000, 0.0, 0.3473252380202602, 0.9199999999999999
24, 6500, 0.0, 0.3478777112591009, 0.9199999999999999
24, 7000, 0.0, 0.34910731970871883, 0.94
24, 7500, 0.0, 0.3507294066013858, 0.96
24, 8000, 0.0, 0.3517517699557324, 0.925
24, 8500, 0.0, 0.35292090519884534, 0.925
24, 9000, 0.0, 0.3534770300217437, 0.935
24, 9500, 0.0, 0.35409229505004514, 0.975
24, 10000, 0.0, 0.3541203594716977, 0.9650000000000001
