controllers.TD.ntuple2.TDNTuple3Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
controllers.TD.ntuple2.TDNTuple3Agt: alpha_init->final:1.0->0.5, epsilon_init->final:0.1->0.0, gamma: 1.0
run, gameNum, evalQ, evalT, actionNum, trnMoves
0, 500, 0.0, 0.0, 3318, 3818
0, 1000, -0.05, 0.0, 6942, 7942
0, 1500, 0.0, 0.0, 10624, 12124
0, 2000, 0.0, 0.0, 14379, 16379
0, 2500, 0.0, 0.0, 18121, 20621
0, 3000, 0.0, 0.0, 21889, 24889
0, 3500, 0.0, 0.0, 25641, 29141
0, 4000, -0.05, 0.0, 29397, 33397
0, 4500, 0.0, 0.0, 33200, 37700
0, 5000, 0.0, 0.0, 36950, 41950
0, 5500, 0.0, 0.0, 40726, 46226
0, 6000, 0.0, 0.0, 44460, 50460
0, 6500, 0.0, 0.0, 48204, 54704
0, 7000, 0.0, 0.0, 51984, 58984
0, 7500, 0.0, 0.0, 55777, 63277
0, 8000, 0.0, 0.0, 59586, 67586
0, 8500, 0.0, 0.0, 63354, 71854
0, 9000, 0.0, 0.0, 67182, 76182
0, 9500, 0.0, 0.0, 70981, 80481
0, 10000, 0.0, 0.0, 74813, 84813
0, 10500, 0.0, 0.0, 78623, 89123
0, 11000, 0.0, 0.0, 82415, 93415
0, 11500, 0.0, 0.0, 86290, 97790
0, 12000, 0.0, 0.0, 90072, 102072
0, 12500, 0.0, 0.0, 93906, 106406
0, 13000, 0.0, 0.0, 97752, 110752
0, 13500, 0.0, 0.0, 101587, 115087
0, 14000, 0.0, 0.0, 105406, 119406
0, 14500, 0.0, 0.0, 109257, 123757
0, 15000, 0.0, 0.0, 113120, 128120
0, 15500, 0.0, 0.0, 116964, 132464
0, 16000, 0.0, 0.0, 120796, 136796
0, 16500, 0.0, 0.0, 124699, 141199
0, 17000, 0.0, 0.0, 128547, 145547
0, 17500, 0.0, 0.0, 132414, 149914
0, 18000, 0.0, 0.0, 136303, 154303
0, 18500, 0.0, 0.0, 140185, 158685
0, 19000, 0.0, 0.0, 144078, 163078
0, 19500, 0.0, 0.0, 147967, 167467
0, 20000, 0.0, 0.0, 151845, 171845
0, 20500, 0.0, 0.0, 155703, 176203
0, 21000, 0.0, 0.0, 159590, 180590
0, 21500, 0.0, 0.0, 163471, 184971
0, 22000, 0.0, 0.0, 167402, 189402
0, 22500, 0.0, 0.0, 171336, 193836
0, 23000, 0.0, 0.0, 175297, 198297
0, 23500, 0.0, 0.0, 179214, 202714
0, 24000, 0.0, 0.0, 183149, 207149
0, 24500, 0.0, 0.0, 187117, 211617
0, 25000, 0.0, 0.0, 191062, 216062
0, 25500, 0.0, 0.0, 195009, 220509
0, 26000, 0.0, 0.0, 198979, 224979
0, 26500, 0.0, 0.0, 202910, 229410
0, 27000, 0.0, 0.0, 206872, 233872
0, 27500, 0.0, 0.0, 210841, 238341
0, 28000, 0.0, 0.0, 214816, 242816
0, 28500, 0.0, 0.0, 218798, 247298
0, 29000, 0.0, 0.0, 222781, 251781
0, 29500, 0.0, 0.0, 226766, 256266
0, 30000, 0.0, 0.0, 230757, 260757
1, 500, -1.0, -1.0, 2563, 3063
1, 1000, -0.3, -0.5, 5837, 6837
1, 1500, -0.05, -0.5, 9465, 10965
1, 2000, 0.0, 0.0, 13179, 15179
1, 2500, -0.05, 0.0, 16874, 19374
1, 3000, 0.0, 0.0, 20591, 23591
1, 3500, 0.0, 0.0, 24320, 27820
1, 4000, 0.0, 0.0, 28049, 32049
1, 4500, -0.1, 0.0, 31806, 36306
1, 5000, 0.0, 0.0, 35628, 40628
1, 5500, 0.0, 0.0, 39333, 44833
1, 6000, 0.0, 0.0, 43020, 49020
1, 6500, 0.0, 0.0, 46823, 53323
1, 7000, 0.0, 0.0, 50571, 57571
1, 7500, -0.1, 0.0, 54272, 61772
1, 8000, 0.0, 0.0, 58034, 66034
1, 8500, 0.0, 0.0, 61802, 70302
1, 9000, 0.0, 0.0, 65658, 74658
1, 9500, 0.0, 0.0, 69438, 78938
1, 10000, 0.0, 0.0, 73283, 83283
1, 10500, 0.0, 0.0, 77093, 87593
1, 11000, 0.0, 0.0, 80910, 91910
1, 11500, 0.0, 0.0, 84748, 96248
1, 12000, 0.0, 0.0, 88595, 100595
1, 12500, 0.0, 0.0, 92432, 104932
1, 13000, 0.0, 0.0, 96235, 109235
1, 13500, 0.0, 0.0, 100077, 113577
1, 14000, 0.0, 0.0, 103903, 117903
1, 14500, 0.0, 0.0, 107791, 122291
1, 15000, 0.0, 0.0, 111597, 126597
1, 15500, 0.0, 0.0, 115482, 130982
1, 16000, 0.0, 0.0, 119302, 135302
1, 16500, 0.0, 0.0, 123139, 139639
1, 17000, 0.0, 0.0, 127028, 144028
1, 17500, 0.0, 0.0, 130894, 148394
1, 18000, 0.0, 0.0, 134765, 152765
1, 18500, 0.0, 0.0, 138640, 157140
1, 19000, 0.0, 0.0, 142520, 161520
1, 19500, 0.0, 0.0, 146443, 165943
1, 20000, 0.0, 0.0, 150321, 170321
1, 20500, 0.0, 0.0, 154185, 174685
1, 21000, 0.0, 0.0, 158078, 179078
1, 21500, 0.0, 0.0, 161992, 183492
1, 22000, 0.0, 0.0, 165906, 187906
1, 22500, 0.0, 0.0, 169823, 192323
1, 23000, 0.0, 0.0, 173773, 196773
1, 23500, 0.0, 0.0, 177696, 201196
1, 24000, 0.0, 0.0, 181639, 205639
1, 24500, 0.0, 0.0, 185562, 210062
1, 25000, 0.0, 0.0, 189512, 214512
1, 25500, 0.0, 0.0, 193484, 218984
1, 26000, 0.0, 0.0, 197434, 223434
1, 26500, 0.0, 0.0, 201388, 227888
1, 27000, 0.0, 0.0, 205334, 232334
1, 27500, 0.0, 0.0, 209292, 236792
1, 28000, 0.0, 0.0, 213272, 241272
1, 28500, 0.0, 0.0, 217258, 245758
1, 29000, 0.0, 0.0, 221247, 250247
1, 29500, 0.0, 0.0, 225242, 254742
1, 30000, 0.0, 0.0, 229242, 259242
2, 500, -0.9, -1.0, 2597, 3097
2, 1000, -0.1, 0.0, 5939, 6939
2, 1500, 0.0, 0.0, 9551, 11051
2, 2000, -0.25, 0.0, 13237, 15237
2, 2500, 0.0, 0.0, 16911, 19411
2, 3000, 0.0, 0.0, 20636, 23636
2, 3500, -0.1, -0.5, 24331, 27831
2, 4000, 0.0, 0.0, 28102, 32102
2, 4500, 0.0, 0.0, 31871, 36371
2, 5000, 0.0, 0.0, 35597, 40597
2, 5500, 0.0, 0.0, 39367, 44867
2, 6000, -0.15, -0.5, 43112, 49112
2, 6500, 0.0, 0.0, 46833, 53333
2, 7000, 0.0, 0.0, 50623, 57623
2, 7500, 0.0, 0.0, 54398, 61898
2, 8000, 0.0, 0.0, 58184, 66184
2, 8500, 0.0, 0.0, 61967, 70467
2, 9000, 0.0, 0.0, 65781, 74781
2, 9500, 0.0, 0.0, 69595, 79095
2, 10000, 0.0, 0.0, 73386, 83386
2, 10500, 0.0, 0.0, 77217, 87717
2, 11000, 0.0, 0.0, 81062, 92062
2, 11500, 0.0, 0.0, 84876, 96376
2, 12000, 0.0, 0.0, 88708, 100708
2, 12500, 0.0, 0.0, 92565, 105065
2, 13000, 0.0, 0.0, 96411, 109411
2, 13500, 0.0, 0.0, 100253, 113753
2, 14000, 0.0, 0.0, 104111, 118111
2, 14500, 0.0, 0.0, 107960, 122460
2, 15000, 0.0, 0.0, 111838, 126838
2, 15500, 0.0, 0.0, 115665, 131165
2, 16000, 0.0, 0.0, 119514, 135514
2, 16500, 0.0, 0.0, 123375, 139875
2, 17000, 0.0, 0.0, 127273, 144273
2, 17500, 0.0, 0.0, 131128, 148628
2, 18000, 0.0, 0.0, 134986, 152986
2, 18500, 0.0, 0.0, 138854, 157354
2, 19000, 0.0, 0.0, 142783, 161783
2, 19500, 0.0, 0.0, 146663, 166163
2, 20000, 0.0, 0.0, 150585, 170585
2, 20500, 0.0, 0.0, 154488, 174988
2, 21000, 0.0, 0.0, 158384, 179384
2, 21500, 0.0, 0.0, 162290, 183790
2, 22000, 0.0, 0.0, 166200, 188200
2, 22500, 0.0, 0.0, 170114, 192614
2, 23000, 0.0, 0.0, 174035, 197035
