TDNTuple4Agt: USESYM:false, P:7, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 60 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, EE
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.99, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.97, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.94, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.915, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.88, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.875, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.99, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.975, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.97, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.95, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.95, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.97, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.89, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.985, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.965, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.925, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.86, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.81, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.735, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.745, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.685, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.995, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.985, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.97, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.975, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.915, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.91, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.86, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.84, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.8, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.99, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.995, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.955, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.955, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.91, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.885, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.855, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.835, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.985, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.985, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.95, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.955, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.915, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.88, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.85, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.99, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.95, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.975, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.955, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.95, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.9, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.9, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 10.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.965, 11.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.965, 12.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.975, 13.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.92, 14.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.92, 15.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.89, 16.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 7.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.99, 8.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.97, 9.0, 20.0
TCL4-p16-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.97, 10.0, 20.0
