TDNTuple4Agt: USESYM:false, nSym:0, P:7, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, eps_init->final:0.0->0.0, gamma: 1.0, random 60 7-tuple, evalQ: 1, evalT: -1, stepRew: -0.04, rewPos: 1.0
agtFile; run; maxDepth; cubeSz; iterMWrap; EPS; p_MWrap; c_puct; winrate; pTwist; EE
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.835; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.785; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.815; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.795; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.84; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.995; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.98; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.975; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.965; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.95; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.905; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.9; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.87; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.995; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.995; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.99; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.99; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.97; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.985; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.97; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 0.96; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 1.0; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 0; 50; 2x2x2; 800; 1.0E-8; 0; 10.0; 0.995; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 1.0; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.995; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.975; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.96; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.965; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.925; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.935; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.91; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 1.0; 0.92; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 1.0; 1.0; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.815; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.86; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.775; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.785; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.8200000000000001; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.8200000000000001; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.765; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.81; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.775; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.775; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.8; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.795; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.835; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 800; 1.0E-8; 0; 1.0; 0.785; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 7.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 1.0; 8.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.975; 9.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.985; 10.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.985; 11.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.945; 12.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.935; 13.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.91; 14.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.885; 15.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 0; 1.0E-8; 0; 10.0; 0.845; 16.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain2/TCL4-p16-ET20-3000k-60-7t_00.agt.zip; 1; 50; 2x2x2; 100; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
