TDNTuple4Agt: USESYM:true, nSym:0, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:4, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.2->0.2, eps_init->final:0.2->0.1, gamma: 1.0, random 100 7-tuple, evalQ: 9, evalT: 10, stepRew: -0.04, rewPos: 1.0
agtFile; run; competeNum; dEdax; iterMWrap; EPS; p_MWrap; c_puct; winrate; time; user2
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 1; 0; 1.0E-8; 0; 1.0; 1.0; 0.452; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 1; 0; 1.0E-8; 1; 1.0; 1.0; 0.29; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 2; 0; 1.0E-8; 0; 1.0; 1.0; 0.415; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 2; 0; 1.0E-8; 1; 1.0; 0.0; 0.256; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 3; 0; 1.0E-8; 0; 1.0; 0.0; 0.41; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 3; 0; 1.0E-8; 1; 1.0; 0.0; 0.289; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 4; 0; 1.0E-8; 0; 1.0; 0.0; 0.423; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 4; 0; 1.0E-8; 1; 1.0; 0.0; 0.252; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 5; 0; 1.0E-8; 0; 1.0; 0.0; 0.444; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 5; 0; 1.0E-8; 1; 1.0; 0.0; 0.278; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 6; 0; 1.0E-8; 0; 1.0; 0.0; 0.504; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 6; 0; 1.0E-8; 1; 1.0; 0.0; 0.353; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 7; 0; 1.0E-8; 0; 1.0; 0.0; 0.517; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 7; 0; 1.0E-8; 1; 1.0; 0.0; 0.36; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 8; 0; 1.0E-8; 0; 1.0; 0.0; 0.758; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 8; 0; 1.0E-8; 1; 1.0; 0.0; 0.5; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 9; 0; 1.0E-8; 0; 1.0; 0.0; 0.912; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 9; 0; 1.0E-8; 1; 1.0; 0.0; 0.617; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 1; 10000; 1.0E-8; 0; 1.0; 1.0; 36.723; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 1; 10000; 1.0E-8; 1; 1.0; 1.0; 35.883; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 2; 10000; 1.0E-8; 0; 1.0; 1.0; 38.627; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 2; 10000; 1.0E-8; 1; 1.0; 1.0; 39.923; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 3; 10000; 1.0E-8; 0; 1.0; 1.0; 40.554; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 3; 10000; 1.0E-8; 1; 1.0; 1.0; 37.59; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 4; 10000; 1.0E-8; 0; 1.0; 1.0; 39.816; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 4; 10000; 1.0E-8; 1; 1.0; 1.0; 38.434; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 5; 10000; 1.0E-8; 0; 1.0; 0.5; 37.924; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 5; 10000; 1.0E-8; 1; 1.0; 0.0; 41.18; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 6; 10000; 1.0E-8; 0; 1.0; 0.0; 40.883; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 6; 10000; 1.0E-8; 1; 1.0; 1.0; 38.961; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 7; 10000; 1.0E-8; 0; 1.0; 1.0; 39.783; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 7; 10000; 1.0E-8; 1; 1.0; 1.0; 38.189; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 8; 10000; 1.0E-8; 0; 1.0; 0.0; 42.928; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 8; 10000; 1.0E-8; 1; 1.0; 1.0; 38.316; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 9; 10000; 1.0E-8; 0; 1.0; 0.0; 36.712; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_05.agt.zip; 0; 1; 9; 10000; 1.0E-8; 1; 1.0; 0.0; 40.523; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 1; 0; 1.0E-8; 0; 1.0; 0.5; 0.428; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 1; 0; 1.0E-8; 1; 1.0; 1.0; 0.248; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 2; 0; 1.0E-8; 0; 1.0; 0.0; 0.399; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 2; 0; 1.0E-8; 1; 1.0; 0.0; 0.249; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 3; 0; 1.0E-8; 0; 1.0; 0.5; 0.402; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 3; 0; 1.0E-8; 1; 1.0; 0.0; 0.246; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 4; 0; 1.0E-8; 0; 1.0; 0.0; 0.478; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 4; 0; 1.0E-8; 1; 1.0; 0.0; 0.267; 0.0
TCL4-100_7_250k-lam05_P4_H010-FAm-stub_EX0_06.agt.zip; 1; 1; 5; 0; 1.0E-8; 0; 1.0; 0.0; 0.424; 0.0
