TDNTuple4Agt: USESYM:true, nSym:0, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:4, AFTERSTATE:false, learnFromRM: true;;;;;;;;;;
TDNTuple4Agt: alpha_init->final:0.2->0.2, eps_init->final:0.2->0.1, gamma: 1.0, random 100 7-tuple, evalQ: 9, evalT: 10, stepRew: -0.04, rewPos: 1.0;;;;;;;;;;
agtFile; run; competeNum; dEdax; iterMWrap; EPS; p_MWrap; c_puct; winrate; time; user2
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;1;0;1.00E-08;0;1;1;0.513;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;1;0;1.00E-08;1;1;0;0.34;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;2;0;1.00E-08;0;1;0;0.456;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;2;0;1.00E-08;1;1;0;0.289;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;3;0;1.00E-08;0;1;0;0.545;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;3;0;1.00E-08;1;1;0;0.292;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;4;0;1.00E-08;0;1;0;0.499;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;4;0;1.00E-08;1;1;0;0.308;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;5;0;1.00E-08;0;1;0;0.504;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;5;0;1.00E-08;1;1;0;0.303;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;6;0;1.00E-08;0;1;0;0.527;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;6;0;1.00E-08;1;1;0;0.403;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;7;0;1.00E-08;0;1;0;0.554;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;7;0;1.00E-08;1;1;0;0.489;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;8;0;1.00E-08;0;1;0;0.702;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;8;0;1.00E-08;1;1;0;0.449;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;9;0;1.00E-08;0;1;0;1.288;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;9;0;1.00E-08;1;1;0;1.001;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;1;10000;1.00E-08;0;1;1;45.59;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;1;10000;1.00E-08;1;1;1;43.271;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;2;10000;1.00E-08;0;1;1;41.739;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;2;10000;1.00E-08;1;1;1;47.177;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;3;10000;1.00E-08;0;1;1;42.938;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;3;10000;1.00E-08;1;1;1;43.072;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;4;10000;1.00E-08;0;1;1;55.195;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;4;10000;1.00E-08;1;1;1;50.648;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_10.agt.zip;10;1;5;10000;1.00E-08;0;1;1;52.114;0
