TDNTuple4Agt: USESYM:true, nSym:0, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:4, AFTERSTATE:false, learnFromRM: true;;;;;;;;;;
TDNTuple4Agt: alpha_init->final:0.2->0.2, eps_init->final:0.2->0.1, gamma: 1.0, random 100 7-tuple, evalQ: 9, evalT: 10, stepRew: -0.04, rewPos: 1.0;;;;;;;;;;
agtFile; run; competeNum; dEdax; iterMWrap; EPS; p_MWrap; c_puct; winrate; time; user2
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;1;0;1.00E-08;0;1;1;0.465;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;1;0;1.00E-08;1;1;1;0.266;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;2;0;1.00E-08;0;1;0;0.43;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;2;0;1.00E-08;1;1;1;0.254;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;3;0;1.00E-08;0;1;0;0.46;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;3;0;1.00E-08;1;1;0;0.314;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;4;0;1.00E-08;0;1;0;0.48;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;4;0;1.00E-08;1;1;0;0.338;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;5;0;1.00E-08;0;1;0;0.495;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;5;0;1.00E-08;1;1;0;0.289;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;6;0;1.00E-08;0;1;0;0.592;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;6;0;1.00E-08;1;1;0;0.359;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;7;0;1.00E-08;0;1;0;0.554;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;7;0;1.00E-08;1;1;0;0.401;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;8;0;1.00E-08;0;1;0;0.731;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;8;0;1.00E-08;1;1;0;0.536;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;9;0;1.00E-08;0;1;0;0.873;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;9;0;1.00E-08;1;1;0;0.806;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;1;10000;1.00E-08;0;1;1;39.614;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;1;10000;1.00E-08;1;1;1;43.478;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;2;10000;1.00E-08;0;1;1;39.976;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;2;10000;1.00E-08;1;1;1;40.114;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;3;10000;1.00E-08;0;1;1;40.773;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;3;10000;1.00E-08;1;1;1;37.413;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;4;10000;1.00E-08;0;1;1;41.557;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;4;10000;1.00E-08;1;1;1;45.661;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;5;10000;1.00E-08;0;1;1;40.505;0
TCL4-100_7_250k-lam05_P4_H010-FAm-W100-EX1_00.agt.zip;0;1;5;10000;1.00E-08;1;1;0.5;38.528;0
