TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
agtFile; run; competeNum; dEdax; iterMWrap; EPS; p_MWrap; c_puct; winrate; pTwist; EE
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.98; 5.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.795; 6.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.485; 7.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.265; 8.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.08499999999999996; 9.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.99; 6.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.895; 7.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.655; 8.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.30000000000000004; 9.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 800; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 800; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 800; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 800; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 800; 1.0E-8; 0; 10.0; 0.995; 5.0; 50.0
multiTrain/TCL4-p9-ET13-3000k-120-7t_00.agt.zip; 0; 1; 0; 800; 1.0E-8; 0; 10.0; 0.935; 6.0; 50.0
