TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, EE
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.965, 5.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.8200000000000001, 6.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.5, 7.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.27, 8.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.135, 9.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.995, 5.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.985, 6.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.88, 7.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.635, 8.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.32499999999999996, 9.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 5.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.975, 6.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.865, 7.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.5549999999999999, 8.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.345, 9.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 50.0
