TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, EE
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.995, 4.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.915, 5.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.615, 6.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.28500000000000003, 7.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.10499999999999998, 8.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.06499999999999995, 9.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 5.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.94, 6.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.54, 7.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.17000000000000004, 8.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.09499999999999997, 9.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 5.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.945, 6.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.63, 7.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.22499999999999998, 8.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.13, 9.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.94, 6.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.73, 7.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.365, 8.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.16000000000000003, 9.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 5.0, 50.0
TCL4-p20-5000k-120-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.96, 6.0, 50.0
