TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, EE
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 10000, 1.0E-8, 0, 10.0, 0.77, 7.0, 20.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 10000, 1.0E-8, 0, 10.0, 0.605, 8.0, 20.0
TCL4-p9-2000k-120-7t.agt.zip, 0, 1, 0, 10000, 1.0E-8, 0, 10.0, 0.25, 9.0, 20.0
