TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, user1, user2
0, 1, 0, 0, 1.0E-8, 0, 1.0, 0.2683333333333333, 0.0, 0.0
0, 1, 0, 100, 1.0E-8, 0, 1.0, 0.22, 0.0, 0.0
0, 1, 0, 200, 1.0E-8, 0, 1.0, 0.5816666666666667, 0.0, 0.0
0, 1, 0, 500, 1.0E-8, 0, 1.0, 0.5449999999999999, 0.0, 0.0
0, 1, 0, 1000, 1.0E-8, 0, 1.0, 0.6466666666666666, 0.0, 0.0
0, 1, 0, 0, 0.0, 0, 1.0, 0.2733333333333333, 0.0, 0.0
0, 1, 0, 100, 0.0, 0, 1.0, 0.41500000000000004, 0.0, 0.0
0, 1, 0, 200, 0.0, 0, 1.0, 0.4466666666666666, 0.0, 0.0
0, 1, 0, 500, 0.0, 0, 1.0, 0.38833333333333336, 0.0, 0.0
0, 1, 0, 1000, 0.0, 0, 1.0, 0.4583333333333333, 0.0, 0.0
0, 1, 0, 0, -1.0E-8, 0, 1.0, 0.2783333333333333, 0.0, 0.0
0, 1, 0, 100, -1.0E-8, 0, 1.0, 0.4100000000000001, 0.0, 0.0
0, 1, 0, 200, -1.0E-8, 0, 1.0, 0.41999999999999993, 0.0, 0.0
0, 1, 0, 500, -1.0E-8, 0, 1.0, 0.40499999999999997, 0.0, 0.0
0, 1, 0, 1000, -1.0E-8, 0, 1.0, 0.4666666666666666, 0.0, 0.0
1, 1, 0, 0, 1.0E-8, 0, 1.0, 0.2966666666666667, 0.0, 0.0
1, 1, 0, 100, 1.0E-8, 0, 1.0, 0.22166666666666665, 0.0, 0.0
1, 1, 0, 200, 1.0E-8, 0, 1.0, 0.62, 0.0, 0.0
1, 1, 0, 500, 1.0E-8, 0, 1.0, 0.5516666666666666, 0.0, 0.0
1, 1, 0, 1000, 1.0E-8, 0, 1.0, 0.64, 0.0, 0.0
1, 1, 0, 0, 0.0, 0, 1.0, 0.2733333333333334, 0.0, 0.0
1, 1, 0, 100, 0.0, 0, 1.0, 0.43500000000000005, 0.0, 0.0
1, 1, 0, 200, 0.0, 0, 1.0, 0.4333333333333333, 0.0, 0.0
1, 1, 0, 500, 0.0, 0, 1.0, 0.39833333333333343, 0.0, 0.0
1, 1, 0, 1000, 0.0, 0, 1.0, 0.4583333333333333, 0.0, 0.0
1, 1, 0, 0, -1.0E-8, 0, 1.0, 0.27499999999999997, 0.0, 0.0
1, 1, 0, 100, -1.0E-8, 0, 1.0, 0.42333333333333334, 0.0, 0.0
1, 1, 0, 200, -1.0E-8, 0, 1.0, 0.4033333333333334, 0.0, 0.0
1, 1, 0, 500, -1.0E-8, 0, 1.0, 0.40166666666666667, 0.0, 0.0
1, 1, 0, 1000, -1.0E-8, 0, 1.0, 0.4483333333333334, 0.0, 0.0
2, 1, 0, 0, 1.0E-8, 0, 1.0, 0.245, 0.0, 0.0
2, 1, 0, 100, 1.0E-8, 0, 1.0, 0.25, 0.0, 0.0
2, 1, 0, 200, 1.0E-8, 0, 1.0, 0.59, 0.0, 0.0
2, 1, 0, 500, 1.0E-8, 0, 1.0, 0.5716666666666667, 0.0, 0.0
2, 1, 0, 1000, 1.0E-8, 0, 1.0, 0.6433333333333334, 0.0, 0.0
2, 1, 0, 0, 0.0, 0, 1.0, 0.26666666666666666, 0.0, 0.0
2, 1, 0, 100, 0.0, 0, 1.0, 0.41500000000000004, 0.0, 0.0
2, 1, 0, 200, 0.0, 0, 1.0, 0.4033333333333333, 0.0, 0.0
2, 1, 0, 500, 0.0, 0, 1.0, 0.43, 0.0, 0.0
2, 1, 0, 1000, 0.0, 0, 1.0, 0.4566666666666667, 0.0, 0.0
2, 1, 0, 0, -1.0E-8, 0, 1.0, 0.2683333333333333, 0.0, 0.0
2, 1, 0, 100, -1.0E-8, 0, 1.0, 0.41500000000000004, 0.0, 0.0
2, 1, 0, 200, -1.0E-8, 0, 1.0, 0.3833333333333333, 0.0, 0.0
2, 1, 0, 500, -1.0E-8, 0, 1.0, 0.38166666666666665, 0.0, 0.0
2, 1, 0, 1000, -1.0E-8, 0, 1.0, 0.44333333333333336, 0.0, 0.0
3, 1, 0, 0, 1.0E-8, 0, 1.0, 0.2916666666666667, 0.0, 0.0
3, 1, 0, 100, 1.0E-8, 0, 1.0, 0.20333333333333334, 0.0, 0.0
