controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
4, 6000, 29281.633261450497, 0.0, 0.0, 7281255, 7281255
4, 6500, 32454.192665229013, 0.0, 0.0, 8070793, 8070793
4, 7000, 29262.84385330458, 0.0, 0.0, 8834282, 8834282
4, 7500, 36000.45687706609, 0.0, 0.0, 9621984, 9621984
4, 8000, 31278.569137541323, 0.0, 0.0, 10438733, 10438733
4, 8500, 35066.291382750824, 0.0, 0.0, 11263872, 11263872
4, 9000, 31574.36582765502, 0.0, 0.0, 12093374, 12093374
4, 9500, 30318.6873165531, 0.0, 0.0, 12932210, 12932210
4, 10000, 39026.293746331066, 0.0, 0.0, 13782295, 13782295
5, 500, 13019.12, 0.0, 0.0, 307732, 307732
5, 1000, 17599.5824, 0.0, 0.0, 781871, 781871
5, 1500, 18251.671648, 0.0, 0.0, 1326029, 1326029
5, 2000, 20454.23343296, 0.0, 0.0, 1916349, 1916349
5, 2500, 24834.2046686592, 0.0, 0.0, 2533869, 2533869
5, 3000, 21220.444093373186, 0.0, 0.0, 3143311, 3143311
5, 3500, 27989.76888186746, 0.0, 0.0, 3784968, 3784968
5, 4000, 30565.71537763735, 0.0, 0.0, 4486155, 4486155
5, 4500, 29405.87430755275, 0.0, 0.0, 5188213, 5188213
5, 5000, 29348.277486151055, 0.0, 0.0, 5923687, 5923687
5, 5500, 28598.32554972302, 0.0, 0.0, 6652123, 6652123
5, 6000, 37055.086510994464, 0.0, 0.0, 7417506, 7417506
5, 6500, 29487.18173021989, 0.0, 0.0, 8199708, 8199708
5, 7000, 30632.4636346044, 0.0, 0.0, 8973555, 8973555
5, 7500, 34736.409272692086, 0.0, 0.0, 9761671, 9761671
5, 8000, 29179.688185453844, 0.0, 0.0, 10572437, 10572437
5, 8500, 34426.79376370908, 0.0, 0.0, 11357601, 11357601
5, 9000, 37901.49587527418, 0.0, 0.0, 12178599, 12178599
5, 9500, 32372.029917505486, 0.0, 0.0, 12997293, 12997293
5, 10000, 35140.64059835011, 0.0, 0.0, 13833902, 13833902
