controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 29052.4, 0.0, 0.0, 11404510, 11404510
0, 20000, 37636.488, 0.0, 0.0, 29237014, 29237014
0, 30000, 48564.24976, 0.0, 0.0, 51092740, 51092740
0, 40000, 61773.2049952, 0.0, 0.0, 75936359, 75936359
0, 50000, 65353.864099904, 0.0, 0.0, 102777201, 102777201
0, 60000, 63064.677281998076, 0.0, 0.0, 131099966, 131099966
0, 70000, 60146.01354563996, 0.0, 0.0, 160967690, 160967690
0, 80000, 76786.2002709128, 0.0, 0.0, 192112032, 192112032
0, 90000, 76315.72400541825, 0.0, 0.0, 224697954, 224697954
0, 100000, 79233.43448010836, 0.0, 0.0, 259128221, 259128221
0, 110000, 87932.42868960217, 0.0, 0.0, 295302517, 295302517
0, 120000, 90309.28857379206, 0.0, 0.0, 332702052, 332702052
0, 130000, 97993.38577147585, 0.0, 0.0, 371299708, 371299708
0, 140000, 89147.86771542951, 0.0, 0.0, 410746136, 410746136
0, 150000, 98697.83735430859, 0.0, 0.0, 450961998, 450961998
0, 160000, 93613.23674708616, 0.0, 0.0, 491900167, 491900167
0, 170000, 85089.78473494173, 0.0, 0.0, 533958079, 533958079
0, 180000, 101210.59569469884, 0.0, 0.0, 576420718, 576420718
0, 190000, 87578.93191389396, 0.0, 0.0, 619397093, 619397093
0, 200000, 103696.93863827788, 0.0, 0.0, 663017233, 663017233
1, 10000, 27170.32, 0.0, 0.0, 10802429, 10802429
1, 20000, 41059.0864, 0.0, 0.0, 28396032, 28396032
1, 30000, 46021.501727999996, 0.0, 0.0, 50169141, 50169141
1, 40000, 56333.710034560005, 0.0, 0.0, 74554557, 74554557
1, 50000, 55971.2342006912, 0.0, 0.0, 101247652, 101247652
1, 60000, 64175.98468401383, 0.0, 0.0, 129491489, 129491489
1, 70000, 62163.11969368027, 0.0, 0.0, 159207869, 159207869
1, 80000, 71558.62239387361, 0.0, 0.0, 190462991, 190462991
1, 90000, 84481.41244787748, 0.0, 0.0, 223123474, 223123474
1, 100000, 85668.66824895755, 0.0, 0.0, 257776394, 257776394
1, 110000, 82294.97336497915, 0.0, 0.0, 294180823, 294180823
1, 120000, 82462.45946729957, 0.0, 0.0, 331589351, 331589351
1, 130000, 103773.00918934599, 0.0, 0.0, 370207488, 370207488
1, 140000, 91866.66018378692, 0.0, 0.0, 409663430, 409663430
1, 150000, 94184.53320367575, 0.0, 0.0, 450110841, 450110841
1, 160000, 102683.05066407353, 0.0, 0.0, 491462649, 491462649
1, 170000, 90072.62101328147, 0.0, 0.0, 533399030, 533399030
1, 180000, 99734.09242026563, 0.0, 0.0, 576196478, 576196478
1, 190000, 96122.7618484053, 0.0, 0.0, 619607118, 619607118
1, 200000, 109486.6152369681, 0.0, 0.0, 663009729, 663009729
2, 10000, 30855.36, 0.0, 0.0, 11118295, 11118295
2, 20000, 35886.3872, 0.0, 0.0, 28898946, 28898946
2, 30000, 49865.007743999995, 0.0, 0.0, 50503241, 50503241
2, 40000, 57514.100154880005, 0.0, 0.0, 74951135, 74951135
2, 50000, 61449.8020030976, 0.0, 0.0, 101637593, 101637593
2, 60000, 62888.116040061956, 0.0, 0.0, 130251954, 130251954
