controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
9, 3000, 22582.997725239555, 0.0, 0.0, 2951597, 2951597
9, 3500, 26298.53995450479, 0.0, 0.0, 3585493, 3585493
9, 4000, 26483.8907990901, 0.0, 0.0, 4230377, 4230377
9, 4500, 24311.0378159818, 0.0, 0.0, 4919727, 4919727
9, 5000, 26090.460756319637, 0.0, 0.0, 5638149, 5638149
9, 5500, 28831.80921512639, 0.0, 0.0, 6360651, 6360651
9, 6000, 27888.396184302528, 0.0, 0.0, 7124539, 7124539
9, 6500, 28059.367923686048, 0.0, 0.0, 7875074, 7875074
9, 7000, 31875.98735847372, 0.0, 0.0, 8619000, 8619000
9, 7500, 30868.239747169475, 0.0, 0.0, 9418675, 9418675
9, 8000, 31180.724794943388, 0.0, 0.0, 10214146, 10214146
9, 8500, 35024.09449589887, 0.0, 0.0, 11002514, 11002514
9, 9000, 31007.121889917977, 0.0, 0.0, 11818451, 11818451
9, 9500, 36821.42243779836, 0.0, 0.0, 12649587, 12649587
9, 10000, 34409.548448755966, 0.0, 0.0, 13505625, 13505625
