controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 5000, 21822.64, 0.0, 0.0, 4301480, 4301480
0, 10000, 31266.692800000004, 0.0, 0.0, 11298299, 11298299
0, 15000, 32383.813856, 0.0, 0.0, 19835898, 19835898
0, 20000, 41499.59627712, 0.0, 0.0, 29640070, 29640070
0, 25000, 47054.6319255424, 0.0, 0.0, 40187002, 40187002
0, 30000, 48684.692638510845, 0.0, 0.0, 51567985, 51567985
0, 35000, 52789.693852770215, 0.0, 0.0, 63580523, 63580523
0, 40000, 52626.7538770554, 0.0, 0.0, 76148866, 76148866
0, 45000, 68020.9350775411, 0.0, 0.0, 89370261, 89370261
0, 50000, 64287.218701550824, 0.0, 0.0, 103160833, 103160833
0, 55000, 63988.14437403101, 0.0, 0.0, 117387947, 117387947
0, 60000, 69986.08288748062, 0.0, 0.0, 131735980, 131735980
0, 65000, 72023.2416577496, 0.0, 0.0, 146689846, 146689846
0, 70000, 70786.86483315499, 0.0, 0.0, 161921183, 161921183
0, 75000, 76110.21729666309, 0.0, 0.0, 177500731, 177500731
0, 80000, 72142.60434593326, 0.0, 0.0, 193564739, 193564739
0, 85000, 74010.13208691867, 0.0, 0.0, 209933864, 209933864
0, 90000, 81959.80264173838, 0.0, 0.0, 226820994, 226820994
0, 95000, 71883.43605283476, 0.0, 0.0, 243957501, 243957501
0, 100000, 82381.58872105669, 0.0, 0.0, 261655023, 261655023
0, 105000, 88977.47177442112, 0.0, 0.0, 279645969, 279645969
0, 110000, 83803.86943548842, 0.0, 0.0, 298060737, 298060737
0, 115000, 78363.59738870976, 0.0, 0.0, 316644289, 316644289
0, 120000, 78555.5919477742, 0.0, 0.0, 335401729, 335401729
0, 125000, 97213.9118389555, 0.0, 0.0, 354519563, 354519563
0, 130000, 85486.9182367791, 0.0, 0.0, 374043329, 374043329
0, 135000, 83507.49836473558, 0.0, 0.0, 393625966, 393625966
0, 140000, 93982.86996729471, 0.0, 0.0, 413471332, 413471332
0, 145000, 91719.09739934589, 0.0, 0.0, 433462009, 433462009
0, 150000, 76825.58194798691, 0.0, 0.0, 453925747, 453925747
0, 155000, 102348.59163895974, 0.0, 0.0, 474400908, 474400908
0, 160000, 78486.4918327792, 0.0, 0.0, 494901601, 494901601
0, 165000, 101943.1698366556, 0.0, 0.0, 515769880, 515769880
0, 170000, 104517.34339673311, 0.0, 0.0, 536826617, 536826617
0, 175000, 92551.46686793465, 0.0, 0.0, 558007352, 558007352
0, 180000, 90909.8293373587, 0.0, 0.0, 579402701, 579402701
0, 185000, 92748.83658674717, 0.0, 0.0, 600901334, 600901334
0, 190000, 113702.65673173494, 0.0, 0.0, 622328589, 622328589
0, 195000, 97319.4931346347, 0.0, 0.0, 643970131, 643970131
0, 200000, 104914.4698626927, 0.0, 0.0, 665922520, 665922520
