controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
7, 3500, 25900.540997725646, 0.0, 0.0, 4023473, 4023473
7, 4000, 28733.850819954514, 0.0, 0.0, 4741471, 4741471
7, 4500, 28656.19701639909, 0.0, 0.0, 5450233, 5450233
7, 5000, 30991.36394032798, 0.0, 0.0, 6191839, 6191839
7, 5500, 28937.50727880656, 0.0, 0.0, 6952600, 6952600
7, 6000, 34496.43014557613, 0.0, 0.0, 7734621, 7734621
7, 6500, 30881.048602911524, 0.0, 0.0, 8556012, 8556012
7, 7000, 38038.340972058235, 0.0, 0.0, 9385607, 9385607
7, 7500, 32391.086819441163, 0.0, 0.0, 10235669, 10235669
7, 8000, 37332.38173638882, 0.0, 0.0, 11105333, 11105333
7, 8500, 34661.527634727776, 0.0, 0.0, 11964583, 11964583
7, 9000, 35434.110552694554, 0.0, 0.0, 12830234, 12830234
7, 9500, 33876.522211053896, 0.0, 0.0, 13707626, 13707626
7, 10000, 33056.73044422108, 0.0, 0.0, 14595737, 14595737
8, 500, 14865.6, 0.0, 0.0, 324650, 324650
8, 1000, 17974.032, 0.0, 0.0, 779879, 779879
8, 1500, 20173.64064, 0.0, 0.0, 1314457, 1314457
8, 2000, 26075.6328128, 0.0, 0.0, 1936514, 1936514
8, 2500, 25977.512656255996, 0.0, 0.0, 2598775, 2598775
8, 3000, 26919.070253125123, 0.0, 0.0, 3275097, 3275097
8, 3500, 28000.301405062502, 0.0, 0.0, 3959845, 3959845
8, 4000, 29075.606028101247, 0.0, 0.0, 4670834, 4670834
8, 4500, 26686.312120562023, 0.0, 0.0, 5393096, 5393096
8, 5000, 30508.36624241124, 0.0, 0.0, 6138623, 6138623
8, 5500, 28762.887324848227, 0.0, 0.0, 6915491, 6915491
8, 6000, 27107.177746496964, 0.0, 0.0, 7708606, 7708606
8, 6500, 32847.34355492994, 0.0, 0.0, 8515290, 8515290
8, 7000, 30679.586871098596, 0.0, 0.0, 9348857, 9348857
8, 7500, 32947.59173742197, 0.0, 0.0, 10171685, 10171685
8, 8000, 32459.83183474844, 0.0, 0.0, 11021308, 11021308
8, 8500, 35424.956636694966, 0.0, 0.0, 11884337, 11884337
8, 9000, 36613.6191327339, 0.0, 0.0, 12772210, 12772210
8, 9500, 37695.31238265468, 0.0, 0.0, 13663941, 13663941
8, 10000, 35771.10624765309, 0.0, 0.0, 14555798, 14555798
9, 500, 12864.56, 0.0, 0.0, 320414, 320414
9, 1000, 17144.411200000002, 0.0, 0.0, 759774, 759774
9, 1500, 20910.088224, 0.0, 0.0, 1281264, 1281264
9, 2000, 21296.60176448, 0.0, 0.0, 1893027, 1893027
9, 2500, 27078.652035289604, 0.0, 0.0, 2522633, 2522633
9, 3000, 25918.213040705792, 0.0, 0.0, 3185444, 3185444
9, 3500, 25862.204260814116, 0.0, 0.0, 3882126, 3882126
9, 4000, 26762.36408521628, 0.0, 0.0, 4594793, 4594793
9, 4500, 26673.247281704327, 0.0, 0.0, 5330613, 5330613
9, 5000, 26005.144945634085, 0.0, 0.0, 6086678, 6086678
9, 5500, 29847.70289891268, 0.0, 0.0, 6874129, 6874129
9, 6000, 34230.87405797825, 0.0, 0.0, 7693054, 7693054
9, 6500, 32148.53748115957, 0.0, 0.0, 8505020, 8505020
9, 7000, 36195.69074962319, 0.0, 0.0, 9326973, 9326973
9, 7500, 36151.83381499246, 0.0, 0.0, 10161841, 10161841
9, 8000, 36457.436676299854, 0.0, 0.0, 11001197, 11001197
9, 8500, 35878.908733526, 0.0, 0.0, 11866071, 11866071
9, 9000, 34738.29817467052, 0.0, 0.0, 12736243, 12736243
9, 9500, 38923.245963493406, 0.0, 0.0, 13623045, 13623045
9, 10000, 34083.904919269866, 0.0, 0.0, 14509629, 14509629
