controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.5, horizon:3, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 33639.2, 0.0, 0.0, 12553597, 12553597
0, 20000, 47677.984000000004, 0.0, 0.0, 32847415, 32847415
0, 30000, 57849.159680000004, 0.0, 0.0, 57163047, 57163047
0, 40000, 59407.0631936, 0.0, 0.0, 84021339, 84021339
0, 50000, 61347.82126387199, 0.0, 0.0, 112942043, 112942043
0, 60000, 66720.87642527744, 0.0, 0.0, 143129473, 143129473
0, 70000, 72592.33752850555, 0.0, 0.0, 174909972, 174909972
0, 80000, 86782.56675057011, 0.0, 0.0, 209050246, 209050246
0, 90000, 85793.3313350114, 0.0, 0.0, 244997025, 244997025
0, 100000, 98920.66662670024, 0.0, 0.0, 282251463, 282251463
0, 110000, 96834.653332534, 0.0, 0.0, 320978183, 320978183
0, 120000, 93762.37306665069, 0.0, 0.0, 360764685, 360764685
0, 130000, 88813.56746133302, 0.0, 0.0, 401380686, 401380686
0, 140000, 116562.19134922666, 0.0, 0.0, 442387335, 442387335
0, 150000, 87055.64382698454, 0.0, 0.0, 484401819, 484401819
0, 160000, 103406.2328765397, 0.0, 0.0, 526817193, 526817193
0, 170000, 104557.72465753078, 0.0, 0.0, 569768551, 569768551
0, 180000, 104544.27449315062, 0.0, 0.0, 613566548, 613566548
0, 190000, 114683.52548986301, 0.0, 0.0, 657806878, 657806878
0, 200000, 110294.87050979726, 0.0, 0.0, 702622099, 702622099
0, 210000, 99521.25741019595, 0.0, 0.0, 747714553, 747714553
0, 220000, 105231.22514820391, 0.0, 0.0, 793686323, 793686323
0, 230000, 106722.62450296407, 0.0, 0.0, 839841110, 839841110
0, 240000, 106165.89249005928, 0.0, 0.0, 886720945, 886720945
0, 250000, 109625.95784980118, 0.0, 0.0, 933257439, 933257439
0, 260000, 121387.95915699602, 0.0, 0.0, 980581450, 980581450
0, 270000, 124475.59918313992, 0.0, 0.0, 1028006669, 1028006669
0, 280000, 121332.07198366281, 0.0, 0.0, 1075772528, 1075772528
0, 290000, 122382.96143967326, 0.0, 0.0, 1123824303, 1123824303
0, 300000, 101690.69922879346, 0.0, 0.0, 1172456222, 1172456222
