controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 33155.92, 0.0, 0.0, 11131438, 11131438
0, 20000, 46602.1584, 0.0, 0.0, 29096296, 29096296
0, 30000, 42764.683168, 0.0, 0.0, 50974771, 50974771
0, 40000, 52490.49366336, 0.0, 0.0, 75652715, 75652715
0, 50000, 60142.0498732672, 0.0, 0.0, 102691890, 102691890
0, 60000, 63389.64099746534, 0.0, 0.0, 131444691, 131444691
0, 70000, 68853.7128199493, 0.0, 0.0, 161733646, 161733646
0, 80000, 76917.55425639899, 0.0, 0.0, 193522102, 193522102
0, 90000, 86685.15108512799, 0.0, 0.0, 227152014, 227152014
0, 100000, 92873.46302170256, 0.0, 0.0, 262433479, 262433479
0, 110000, 92274.26926043406, 0.0, 0.0, 298937764, 298937764
0, 120000, 91372.0453852087, 0.0, 0.0, 336822221, 336822221
0, 130000, 102889.44090770418, 0.0, 0.0, 375175851, 375175851
0, 140000, 95263.54881815407, 0.0, 0.0, 414727354, 414727354
0, 150000, 105738.15097636309, 0.0, 0.0, 454812327, 454812327
0, 160000, 75419.32301952726, 0.0, 0.0, 495431231, 495431231
0, 170000, 77020.94646039055, 0.0, 0.0, 537238053, 537238053
0, 180000, 104240.41892920781, 0.0, 0.0, 579452388, 579452388
0, 190000, 106562.16837858416, 0.0, 0.0, 622112001, 622112001
0, 200000, 95409.88336757169, 0.0, 0.0, 664932029, 664932029
0, 210000, 119019.07766735143, 0.0, 0.0, 708513344, 708513344
0, 220000, 91299.42155334704, 0.0, 0.0, 752249372, 752249372
0, 230000, 99342.62843106694, 0.0, 0.0, 796867734, 796867734
0, 240000, 116838.21256862134, 0.0, 0.0, 841591018, 841591018
0, 250000, 104314.44425137242, 0.0, 0.0, 886520924, 886520924
0, 260000, 105342.92888502745, 0.0, 0.0, 932119024, 932119024
0, 270000, 106224.45857770056, 0.0, 0.0, 978040255, 978040255
0, 280000, 124220.649171554, 0.0, 0.0, 1024408210, 1024408210
0, 290000, 113424.57298343108, 0.0, 0.0, 1070820841, 1070820841
0, 300000, 108439.61145966861, 0.0, 0.0, 1117813524, 1117813524
0, 310000, 113422.63222919338, 0.0, 0.0, 1165013191, 1165013191
0, 320000, 114067.57264458387, 0.0, 0.0, 1212444526, 1212444526
0, 330000, 113071.19145289168, 0.0, 0.0, 1260383143, 1260383143
0, 340000, 108539.02382905783, 0.0, 0.0, 1308215618, 1308215618
0, 350000, 120196.70047658116, 0.0, 0.0, 1356286665, 1356286665
0, 360000, 118717.85400953163, 0.0, 0.0, 1405097573, 1405097573
0, 370000, 124652.67708019062, 0.0, 0.0, 1453839442, 1453839442
0, 380000, 139449.93354160382, 0.0, 0.0, 1503138214, 1503138214
0, 390000, 132802.91867083206, 0.0, 0.0, 1552671424, 1552671424
0, 400000, 119100.77837341664, 0.0, 0.0, 1602177724, 1602177724
