controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.8->0.8, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 2000, 15602.72, 0.0, 0.0, 1347431, 1347431
0, 4000, 25621.3344, 0.0, 0.0, 3657123, 3657123
0, 6000, 28886.026688, 0.0, 0.0, 6490337, 6490337
0, 8000, 31621.320533759997, 0.0, 0.0, 9695020, 9695020
0, 10000, 33856.826410675196, 0.0, 0.0, 13092329, 13092329
0, 12000, 40843.296528213505, 0.0, 0.0, 16628422, 16628422
0, 14000, 37844.86593056427, 0.0, 0.0, 20287430, 20287430
0, 16000, 33678.177318611284, 0.0, 0.0, 24058688, 24058688
0, 18000, 41128.92354637222, 0.0, 0.0, 27857939, 27857939
0, 20000, 44693.05847092744, 0.0, 0.0, 31807353, 31807353
0, 22000, 42043.38116941854, 0.0, 0.0, 35858167, 35858167
0, 24000, 48691.267623388376, 0.0, 0.0, 39880102, 39880102
0, 26000, 40729.82535246777, 0.0, 0.0, 43948941, 43948941
0, 28000, 44032.99650704935, 0.0, 0.0, 48175146, 48175146
0, 30000, 44967.85993014099, 0.0, 0.0, 52527461, 52527461
0, 32000, 47607.67719860282, 0.0, 0.0, 56848853, 56848853
0, 34000, 47174.47354397205, 0.0, 0.0, 61166054, 61166054
0, 36000, 47494.84947087944, 0.0, 0.0, 65578333, 65578333
0, 38000, 50279.016989417585, 0.0, 0.0, 70038303, 70038303
0, 40000, 49576.94033978835, 0.0, 0.0, 74549053, 74549053
0, 42000, 46632.25880679577, 0.0, 0.0, 79010208, 79010208
0, 44000, 50757.445176135916, 0.0, 0.0, 83474812, 83474812
0, 46000, 55050.508903522714, 0.0, 0.0, 88132051, 88132051
0, 48000, 44587.25017807046, 0.0, 0.0, 92698769, 92698769
0, 50000, 51361.26500356141, 0.0, 0.0, 97351544, 97351544
0, 52000, 46648.26530007123, 0.0, 0.0, 102001652, 102001652
0, 54000, 55029.605306001424, 0.0, 0.0, 106687405, 106687405
0, 56000, 45563.63210612003, 0.0, 0.0, 111302480, 111302480
0, 58000, 52647.59264212239, 0.0, 0.0, 115991725, 115991725
0, 60000, 49875.271852842445, 0.0, 0.0, 120683931, 120683931
0, 62000, 53379.66543705685, 0.0, 0.0, 125283447, 125283447
0, 64000, 55943.51330874113, 0.0, 0.0, 129887526, 129887526
0, 66000, 45375.75026617482, 0.0, 0.0, 134616378, 134616378
0, 68000, 52188.8750053235, 0.0, 0.0, 139393739, 139393739
0, 70000, 49138.65750010647, 0.0, 0.0, 144145606, 144145606
0, 72000, 52092.69315000213, 0.0, 0.0, 148937484, 148937484
0, 74000, 42023.21386300004, 0.0, 0.0, 153623658, 153623658
0, 76000, 53867.98427726, 0.0, 0.0, 158358171, 158358171
0, 78000, 49668.959685545204, 0.0, 0.0, 163138530, 163138530
0, 80000, 53073.699193710905, 0.0, 0.0, 167883169, 167883169
0, 82000, 47375.95398387422, 0.0, 0.0, 172663757, 172663757
0, 84000, 48116.71907967748, 0.0, 0.0, 177409582, 177409582
0, 86000, 48759.45438159355, 0.0, 0.0, 182158484, 182158484
0, 88000, 51977.42908763187, 0.0, 0.0, 186864735, 186864735
0, 90000, 52972.98858175264, 0.0, 0.0, 191671116, 191671116
0, 92000, 50442.97977163505, 0.0, 0.0, 196400408, 196400408
0, 94000, 56507.9795954327, 0.0, 0.0, 201173547, 201173547
0, 96000, 53477.83959190866, 0.0, 0.0, 205898403, 205898403
0, 98000, 46676.83679183818, 0.0, 0.0, 210598824, 210598824
0, 100000, 53325.29673583676, 0.0, 0.0, 215323331, 215323331
