controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.5, horizon:3, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 31394.72, 0.0, 0.0, 12633880, 12633880
0, 20000, 47943.174399999996, 0.0, 0.0, 32654982, 32654982
0, 30000, 56668.703488, 0.0, 0.0, 56526755, 56526755
0, 40000, 60514.89406976, 0.0, 0.0, 82972133, 82972133
0, 50000, 63398.4578813952, 0.0, 0.0, 111671837, 111671837
0, 60000, 61895.64915762791, 0.0, 0.0, 141578778, 141578778
0, 70000, 73551.35298315255, 0.0, 0.0, 173717065, 173717065
0, 80000, 80432.62705966305, 0.0, 0.0, 207924753, 207924753
0, 90000, 88344.33254119326, 0.0, 0.0, 244348569, 244348569
0, 100000, 91464.48665082388, 0.0, 0.0, 281811267, 281811267
0, 110000, 88946.96973301648, 0.0, 0.0, 320662093, 320662093
0, 120000, 104928.21939466034, 0.0, 0.0, 361304477, 361304477
0, 130000, 93017.28438789322, 0.0, 0.0, 402380800, 402380800
0, 140000, 105180.90568775786, 0.0, 0.0, 444226185, 444226185
0, 150000, 109281.29811375515, 0.0, 0.0, 486868811, 486868811
0, 160000, 106816.9859622751, 0.0, 0.0, 530040660, 530040660
0, 170000, 98166.09971924551, 0.0, 0.0, 574008013, 574008013
0, 180000, 89761.2419943849, 0.0, 0.0, 618316663, 618316663
0, 190000, 102398.6648398877, 0.0, 0.0, 663091419, 663091419
0, 200000, 114328.21329679777, 0.0, 0.0, 708770261, 708770261
