controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 32022.32, 0.0, 0.0, 11065346, 11065346
0, 20000, 34084.8464, 0.0, 0.0, 28955717, 28955717
0, 30000, 44930.496928, 0.0, 0.0, 50794897, 50794897
0, 40000, 60937.72993856, 0.0, 0.0, 75586638, 75586638
0, 50000, 64823.39459877121, 0.0, 0.0, 102431191, 102431191
0, 60000, 63961.50789197543, 0.0, 0.0, 131233690, 131233690
0, 70000, 80061.5501578395, 0.0, 0.0, 161319374, 161319374
0, 80000, 70663.31100315679, 0.0, 0.0, 193512932, 193512932
0, 90000, 72807.34622006313, 0.0, 0.0, 226899753, 226899753
0, 100000, 83187.02692440126, 0.0, 0.0, 261907414, 261907414
0, 110000, 72449.74053848803, 0.0, 0.0, 298855336, 298855336
0, 120000, 81147.55481076977, 0.0, 0.0, 336142809, 336142809
0, 130000, 96275.9110962154, 0.0, 0.0, 374802749, 374802749
0, 140000, 104729.7582219243, 0.0, 0.0, 414223415, 414223415
0, 150000, 99396.6751644385, 0.0, 0.0, 454712758, 454712758
0, 160000, 97102.01350328878, 0.0, 0.0, 495718363, 495718363
0, 170000, 81612.36027006578, 0.0, 0.0, 537541891, 537541891
0, 180000, 94490.40720540132, 0.0, 0.0, 580150668, 580150668
0, 190000, 105291.08814410801, 0.0, 0.0, 623148168, 623148168
0, 200000, 98726.70176288215, 0.0, 0.0, 666357064, 666357064
0, 210000, 99230.77403525764, 0.0, 0.0, 710487771, 710487771
0, 220000, 100038.21548070517, 0.0, 0.0, 754948899, 754948899
0, 230000, 109334.28430961412, 0.0, 0.0, 799472934, 799472934
0, 240000, 102891.0856861923, 0.0, 0.0, 845003970, 845003970
0, 250000, 103173.02171372384, 0.0, 0.0, 890667923, 890667923
0, 260000, 110264.74043427448, 0.0, 0.0, 936578434, 936578434
0, 270000, 95994.17480868548, 0.0, 0.0, 982636950, 982636950
0, 280000, 118696.20349617371, 0.0, 0.0, 1029398811, 1029398811
0, 290000, 112317.76406992348, 0.0, 0.0, 1076231768, 1076231768
0, 300000, 106871.39528139847, 0.0, 0.0, 1123620411, 1123620411
