controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
6, 6000, 31496.988833010128, 0.0, 0.0, 7645278, 7645278
6, 6500, 32521.539776660204, 0.0, 0.0, 8455543, 8455543
6, 7000, 31850.910795533204, 0.0, 0.0, 9260221, 9260221
6, 7500, 32680.538215910663, 0.0, 0.0, 10082121, 10082121
6, 8000, 33118.01076431821, 0.0, 0.0, 10944328, 10944328
6, 8500, 38551.560215286365, 0.0, 0.0, 11797983, 11797983
6, 9000, 36522.55120430573, 0.0, 0.0, 12665677, 12665677
6, 9500, 32951.251024086116, 0.0, 0.0, 13545904, 13545904
6, 10000, 32903.50502048172, 0.0, 0.0, 14428621, 14428621
7, 500, 12310.64, 0.0, 0.0, 324540, 324540
7, 1000, 16441.8928, 0.0, 0.0, 762864, 762864
7, 1500, 19152.997856, 0.0, 0.0, 1272605, 1272605
7, 2000, 22629.299957119998, 0.0, 0.0, 1865244, 1865244
7, 2500, 29665.625999142398, 0.0, 0.0, 2518267, 2518267
7, 3000, 22833.47251998285, 0.0, 0.0, 3195811, 3195811
7, 3500, 27609.709450399656, 0.0, 0.0, 3890446, 3890446
7, 4000, 29063.55418900799, 0.0, 0.0, 4620422, 4620422
7, 4500, 29440.471083780158, 0.0, 0.0, 5383536, 5383536
7, 5000, 26996.969421675607, 0.0, 0.0, 6161617, 6161617
7, 5500, 29639.699388433513, 0.0, 0.0, 6953641, 6953641
7, 6000, 31381.35398776867, 0.0, 0.0, 7755845, 7755845
7, 6500, 29632.827079755374, 0.0, 0.0, 8582556, 8582556
7, 7000, 34846.656541595104, 0.0, 0.0, 9437957, 9437957
7, 7500, 33856.053130831904, 0.0, 0.0, 10282239, 10282239
7, 8000, 32797.28106261664, 0.0, 0.0, 11115163, 11115163
7, 8500, 33343.54562125233, 0.0, 0.0, 11963542, 11963542
7, 9000, 33873.27091242505, 0.0, 0.0, 12859278, 12859278
7, 9500, 37033.865418248504, 0.0, 0.0, 13723987, 13723987
7, 10000, 31302.67730836497, 0.0, 0.0, 14600925, 14600925
8, 500, 13038.48, 0.0, 0.0, 325969, 325969
8, 1000, 16133.649599999999, 0.0, 0.0, 769903, 769903
8, 1500, 17817.312992, 0.0, 0.0, 1296711, 1296711
8, 2000, 21490.02625984, 0.0, 0.0, 1885445, 1885445
8, 2500, 21412.4405251968, 0.0, 0.0, 2515205, 2515205
8, 3000, 23288.648810503935, 0.0, 0.0, 3159611, 3159611
8, 3500, 27405.61297621008, 0.0, 0.0, 3854378, 3854378
8, 4000, 28928.672259524203, 0.0, 0.0, 4563214, 4563214
8, 4500, 26261.773445190483, 0.0, 0.0, 5315557, 5315557
8, 5000, 27232.675468903806, 0.0, 0.0, 6059929, 6059929
8, 5500, 30014.173509378074, 0.0, 0.0, 6820431, 6820431
8, 6000, 34188.04347018756, 0.0, 0.0, 7635115, 7635115
8, 6500, 34370.80086940375, 0.0, 0.0, 8447863, 8447863
8, 7000, 30963.416017388077, 0.0, 0.0, 9269568, 9269568
8, 7500, 32247.42832034776, 0.0, 0.0, 10105780, 10105780
8, 8000, 40125.828566406955, 0.0, 0.0, 10951971, 10951971
8, 8500, 33058.676571328135, 0.0, 0.0, 11824410, 11824410
8, 9000, 37749.49353142656, 0.0, 0.0, 12672079, 12672079
8, 9500, 38885.14987062853, 0.0, 0.0, 13545542, 13545542
8, 10000, 36004.10299741257, 0.0, 0.0, 14449599, 14449599
9, 500, 14414.24, 0.0, 0.0, 312281, 312281
9, 1000, 18348.1248, 0.0, 0.0, 763581, 763581
9, 1500, 22960.562496, 0.0, 0.0, 1321996, 1321996
9, 2000, 23155.37124992, 0.0, 0.0, 1949655, 1949655
9, 2500, 24728.9474249984, 0.0, 0.0, 2608788, 2608788
9, 3000, 24965.85894849997, 0.0, 0.0, 3279793, 3279793
9, 3500, 29201.077178969997, 0.0, 0.0, 3974441, 3974441
9, 4000, 27148.8215435794, 0.0, 0.0, 4682965, 4682965
9, 4500, 32151.216430871587, 0.0, 0.0, 5423199, 5423199
9, 5000, 26249.98432861743, 0.0, 0.0, 6193247, 6193247
9, 5500, 32301.479686572347, 0.0, 0.0, 6965117, 6965117
9, 6000, 30607.869593731444, 0.0, 0.0, 7765581, 7765581
9, 6500, 35727.67739187463, 0.0, 0.0, 8577249, 8577249
9, 7000, 33302.95354783749, 0.0, 0.0, 9409058, 9409058
9, 7500, 40190.69907095675, 0.0, 0.0, 10253230, 10253230
9, 8000, 36343.49398141914, 0.0, 0.0, 11110249, 11110249
9, 8500, 36462.54987962838, 0.0, 0.0, 11976873, 11976873
9, 9000, 35970.930997592564, 0.0, 0.0, 12862189, 12862189
9, 9500, 33874.218619951855, 0.0, 0.0, 13742066, 13742066
9, 10000, 34343.96437239904, 0.0, 0.0, 14631209, 14631209
