controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
7, 4500, 26629.02164644462, 0.0, 0.0, 5119057, 5119057
7, 5000, 27434.500432928893, 0.0, 0.0, 5811699, 5811699
7, 5500, 25919.97000865858, 0.0, 0.0, 6533764, 6533764
7, 6000, 31455.119400173175, 0.0, 0.0, 7288514, 7288514
7, 6500, 27896.542388003465, 0.0, 0.0, 8071046, 8071046
7, 7000, 32983.290847760065, 0.0, 0.0, 8862680, 8862680
7, 7500, 31456.705816955204, 0.0, 0.0, 9647380, 9647380
7, 8000, 33298.494116339105, 0.0, 0.0, 10444289, 10444289
7, 8500, 29119.329882326783, 0.0, 0.0, 11267202, 11267202
7, 9000, 37064.866597646535, 0.0, 0.0, 12067852, 12067852
7, 9500, 38573.537331952924, 0.0, 0.0, 12895177, 12895177
7, 10000, 28046.03074663906, 0.0, 0.0, 13740284, 13740284
8, 500, 13032.4, 0.0, 0.0, 309524, 309524
8, 1000, 15432.088, 0.0, 0.0, 729578, 729578
8, 1500, 18987.76176, 0.0, 0.0, 1229617, 1229617
8, 2000, 18821.9952352, 0.0, 0.0, 1805352, 1805352
8, 2500, 19716.119904704, 0.0, 0.0, 2408376, 2408376
8, 3000, 24718.72239809408, 0.0, 0.0, 3047555, 3047555
8, 3500, 25607.25444796188, 0.0, 0.0, 3703554, 3703554
8, 4000, 26157.50508895924, 0.0, 0.0, 4401902, 4401902
8, 4500, 28570.750101779187, 0.0, 0.0, 5096401, 5096401
8, 5000, 29137.815002035582, 0.0, 0.0, 5810365, 5810365
8, 5500, 30876.196300040712, 0.0, 0.0, 6514969, 6514969
8, 6000, 27087.123926000815, 0.0, 0.0, 7267691, 7267691
8, 6500, 28613.02247852001, 0.0, 0.0, 7995545, 7995545
8, 7000, 28355.3804495704, 0.0, 0.0, 8784891, 8784891
8, 7500, 33380.707608991404, 0.0, 0.0, 9573326, 9573326
8, 8000, 34569.93415217983, 0.0, 0.0, 10364636, 10364636
8, 8500, 28887.1586830436, 0.0, 0.0, 11187015, 11187015
8, 9000, 35121.18317366087, 0.0, 0.0, 12003072, 12003072
8, 9500, 39206.103663473215, 0.0, 0.0, 12838431, 12838431
8, 10000, 33875.08207326946, 0.0, 0.0, 13687856, 13687856
9, 500, 11534.48, 0.0, 0.0, 295208, 295208
9, 1000, 17439.0896, 0.0, 0.0, 739977, 739977
9, 1500, 19690.701792, 0.0, 0.0, 1257351, 1257351
9, 2000, 22656.53403584, 0.0, 0.0, 1817234, 1817234
9, 2500, 25907.370680716802, 0.0, 0.0, 2423702, 2423702
9, 3000, 23353.747413614336, 0.0, 0.0, 3031455, 3031455
