controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 31849.28, 0.0, 0.0, 11475984, 11475984
0, 20000, 43349.1456, 0.0, 0.0, 29374413, 29374413
0, 30000, 44629.302912, 0.0, 0.0, 51104428, 51104428
0, 40000, 61645.30605824, 0.0, 0.0, 75306683, 75306683
0, 50000, 58682.426121164804, 0.0, 0.0, 101876669, 101876669
0, 60000, 58750.5285224233, 0.0, 0.0, 130146441, 130146441
0, 70000, 66889.65057044847, 0.0, 0.0, 159754302, 159754302
0, 80000, 72540.75301140897, 0.0, 0.0, 191090632, 191090632
0, 90000, 82744.57506022818, 0.0, 0.0, 223804998, 223804998
0, 100000, 69258.89150120456, 0.0, 0.0, 257908639, 257908639
0, 110000, 84008.1378300241, 0.0, 0.0, 293596828, 293596828
0, 120000, 83618.48275660048, 0.0, 0.0, 330517740, 330517740
0, 130000, 93174.36965513202, 0.0, 0.0, 368545411, 368545411
0, 140000, 101877.72739310264, 0.0, 0.0, 406925867, 406925867
0, 150000, 93754.27454786206, 0.0, 0.0, 445951956, 445951956
0, 160000, 92324.36549095724, 0.0, 0.0, 485934868, 485934868
0, 170000, 93870.32730981914, 0.0, 0.0, 526467440, 526467440
0, 180000, 94969.08654619638, 0.0, 0.0, 566905414, 566905414
0, 190000, 95773.06173092393, 0.0, 0.0, 608027936, 608027936
0, 200000, 92752.02123461849, 0.0, 0.0, 649741448, 649741448
