controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 5000, 19480.96, 0.0, 0.0, 4091031, 4091031
0, 10000, 27761.299199999998, 0.0, 0.0, 10927581, 10927581
0, 15000, 36255.225984, 0.0, 0.0, 18985466, 18985466
0, 20000, 41703.66451968, 0.0, 0.0, 28334802, 28334802
0, 25000, 45357.513290393596, 0.0, 0.0, 38682779, 38682779
0, 30000, 47423.470265807875, 0.0, 0.0, 49917208, 49917208
0, 35000, 50211.42940531615, 0.0, 0.0, 61754738, 61754738
0, 40000, 54434.62858810632, 0.0, 0.0, 74226735, 74226735
0, 45000, 53974.61257176213, 0.0, 0.0, 87214842, 87214842
0, 50000, 57713.33225143524, 0.0, 0.0, 100861133, 100861133
0, 55000, 55776.6666450287, 0.0, 0.0, 114933967, 114933967
0, 60000, 69474.33333290057, 0.0, 0.0, 129279216, 129279216
0, 65000, 61865.64666665801, 0.0, 0.0, 144022370, 144022370
0, 70000, 62040.832933333164, 0.0, 0.0, 159061042, 159061042
0, 75000, 68271.53665866666, 0.0, 0.0, 174484399, 174484399
0, 80000, 68497.91073317332, 0.0, 0.0, 190322286, 190322286
0, 85000, 69545.07821466347, 0.0, 0.0, 206410066, 206410066
0, 90000, 82315.06156429327, 0.0, 0.0, 222952048, 222952048
0, 95000, 77194.38123128586, 0.0, 0.0, 239848998, 239848998
0, 100000, 79304.12762462572, 0.0, 0.0, 257209989, 257209989
