controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
4, 85000, 1.0, 1.0, 0.0, 346397, 982212
4, 90000, 1.0, 1.0, 0.0, 391145, 1029649
4, 95000, 1.0, 1.0, 0.0, 435182, 1072989
4, 100000, 1.0, 1.0, 0.0, 478943, 1113103
5, 5000, 0.0, 0.0, 0.0, 5000, 65024
5, 10000, 0.0, 0.0, 0.0, 10000, 129978
5, 15000, 0.0, 0.0, 0.0, 15000, 194692
5, 20000, 0.3333333333333333, 0.0, 0.0, 20000, 259800
5, 25000, 0.0, 0.08333333333333333, 0.0, 25331, 324611
5, 30000, 0.0, 0.25, 0.0, 33957, 387350
5, 35000, 1.0, 0.7499999999999999, 0.0, 46508, 448876
5, 40000, 1.0, 0.6666666666666667, 0.0, 62577, 508370
5, 45000, 1.0, 0.9166666666666666, 0.0, 82085, 566357
5, 50000, 1.0, 0.9166666666666666, 0.0, 104921, 622933
5, 55000, 1.0, 0.9166666666666666, 0.0, 131319, 678665
5, 60000, 1.0, 1.0, 0.0, 160527, 732835
5, 65000, 0.6666666666666666, 1.0, 0.0, 192729, 785741
5, 70000, 1.0, 1.0, 0.0, 228053, 838027
5, 75000, 1.0, 1.0, 0.0, 266124, 889259
5, 80000, 1.0, 1.0, 0.0, 306183, 938690
5, 85000, 1.0, 1.0, 0.0, 349001, 987735
5, 90000, 1.0, 1.0, 0.0, 391882, 1033095
5, 95000, 1.0, 1.0, 0.0, 436436, 1076950
5, 100000, 1.0, 1.0, 0.0, 483429, 1120369
6, 5000, 0.0, 0.0, 0.0, 5000, 64710
6, 10000, 0.0, 0.0, 0.0, 10000, 129330
6, 15000, 0.0, 0.0, 0.0, 15000, 194426
6, 20000, 0.0, 0.0, 0.0, 20000, 258842
6, 25000, 0.0, 0.0, 0.0, 25305, 323572
6, 30000, 0.0, 0.08333333333333333, 0.0, 34099, 386626
6, 35000, 0.3333333333333333, 0.08333333333333333, 0.0, 46490, 448032
6, 40000, 1.0, 0.9166666666666666, 0.0, 62541, 507134
6, 45000, 1.0, 0.75, 0.0, 82035, 564977
6, 50000, 1.0, 0.9166666666666666, 0.0, 104726, 621180
6, 55000, 1.0, 0.9166666666666666, 0.0, 130585, 675879
6, 60000, 1.0, 1.0, 0.0, 159438, 729299
6, 65000, 1.0, 1.0, 0.0, 191245, 781459
6, 70000, 1.0, 1.0, 0.0, 225807, 832320
6, 75000, 1.0, 0.9166666666666666, 0.0, 262991, 882527
6, 80000, 1.0, 0.9166666666666666, 0.0, 302001, 930355
6, 85000, 1.0, 0.9166666666666666, 0.0, 343862, 977991
6, 90000, 0.3333333333333333, 0.9166666666666666, 0.0, 387548, 1024173
6, 95000, 1.0, 1.0, 0.0, 431365, 1067079
6, 100000, 1.0, 1.0, 0.0, 473585, 1105587
7, 5000, 0.0, 0.0, 0.0, 5000, 64798
7, 10000, 0.0, 0.0, 0.0, 10000, 129637
7, 15000, 0.0, 0.0, 0.0, 15000, 194433
7, 20000, 0.0, 0.0, 0.0, 20000, 259346
7, 25000, 0.0, 0.0, 0.0, 25287, 324166
7, 30000, 0.3333333333333333, 0.25, 0.0, 33868, 387455
7, 35000, 0.6666666666666666, 0.6666666666666666, 0.0, 46255, 448546
7, 40000, 1.0, 0.75, 0.0, 62461, 507977
7, 45000, 1.0, 1.0, 0.0, 82042, 566008
7, 50000, 1.0, 1.0, 0.0, 104533, 622032
7, 55000, 1.0, 1.0, 0.0, 130673, 677033
7, 60000, 1.0, 1.0, 0.0, 159638, 730958
7, 65000, 1.0, 1.0, 0.0, 191773, 784218
7, 70000, 1.0, 1.0, 0.0, 226865, 836136
7, 75000, 1.0, 1.0, 0.0, 264278, 886565
7, 80000, 1.0, 1.0, 0.0, 303945, 935390
7, 85000, 1.0, 0.9166666666666666, 0.0, 345175, 982373
7, 90000, 1.0, 0.9166666666666666, 0.0, 388558, 1028335
7, 95000, 1.0, 1.0, 0.0, 432987, 1072054
7, 100000, 1.0, 1.0, 0.0, 478527, 1113997
8, 5000, 0.0, 0.0, 0.0, 5000, 64810
8, 10000, 0.0, 0.0, 0.0, 10000, 129566
8, 15000, 0.0, 0.0, 0.0, 15000, 194485
8, 20000, 0.0, 0.0, 0.0, 20000, 259320
8, 25000, 0.0, 0.0, 0.0, 25331, 324039
8, 30000, 1.0, 0.16666666666666666, 0.0, 33960, 387185
8, 35000, 1.0, 0.8333333333333333, 0.0, 46324, 448392
8, 40000, 1.0, 0.6666666666666666, 0.0, 62338, 507776
8, 45000, 1.0, 0.5833333333333333, 0.0, 81919, 565487
8, 50000, 1.0, 0.75, 0.0, 104871, 621960
8, 55000, 1.0, 0.6666666666666666, 0.0, 130918, 677101
8, 60000, 1.0, 1.0, 0.0, 159734, 730561
8, 65000, 1.0, 1.0, 0.0, 191494, 782870
8, 70000, 1.0, 1.0, 0.0, 226137, 833707
8, 75000, 1.0, 1.0, 0.0, 263592, 884279
8, 80000, 1.0, 1.0, 0.0, 303516, 933440
8, 85000, 1.0, 1.0, 0.0, 344910, 980586
8, 90000, 0.6666666666666666, 1.0, 0.0, 387299, 1025293
8, 95000, 0.6666666666666666, 1.0, 0.0, 430185, 1067242
8, 100000, 1.0, 1.0, 0.0, 472457, 1105801
9, 5000, 0.3333333333333333, 0.0, 0.0, 5000, 64735
9, 10000, 0.0, 0.0, 0.0, 10000, 129608
9, 15000, 0.0, 0.0, 0.0, 15000, 194699
9, 20000, 0.0, 0.08333333333333333, 0.0, 20000, 259643
9, 25000, 0.0, 0.08333333333333333, 0.0, 25298, 324367
9, 30000, 0.3333333333333333, 0.25, 0.0, 34003, 387361
9, 35000, 0.3333333333333333, 0.75, 0.0, 46487, 448550
9, 40000, 0.3333333333333333, 1.0, 0.0, 62528, 508046
9, 45000, 1.0, 0.8333333333333333, 0.0, 82010, 565574
9, 50000, 1.0, 0.75, 0.0, 104715, 621920
9, 55000, 1.0, 0.8333333333333333, 0.0, 130560, 676396
9, 60000, 0.6666666666666666, 0.9166666666666666, 0.0, 159347, 729755
9, 65000, 1.0, 0.8333333333333334, 0.0, 191098, 782132
9, 70000, 1.0, 1.0, 0.0, 225397, 832869
9, 75000, 1.0, 1.0, 0.0, 262541, 882726
9, 80000, 1.0, 1.0, 0.0, 301856, 931114
9, 85000, 1.0, 1.0, 0.0, 343149, 978063
9, 90000, 1.0, 1.0, 0.0, 387625, 1025217
9, 95000, 1.0, 1.0, 0.0, 436125, 1073411
9, 100000, 1.0, 1.0, 0.0, 481992, 1115642
10, 5000, 0.0, 0.0, 0.0, 5000, 65047
10, 10000, 0.0, 0.0, 0.0, 10000, 129580
10, 15000, 0.0, 0.0, 0.0, 15000, 194440
10, 20000, 0.0, 0.0, 0.0, 20000, 259382
10, 25000, 0.0, 0.3333333333333333, 0.0, 25314, 324109
10, 30000, 0.0, 0.25, 0.0, 33836, 387237
10, 35000, 0.3333333333333333, 0.0, 0.0, 46288, 448187
10, 40000, 0.6666666666666666, 0.8333333333333334, 0.0, 62363, 507736
10, 45000, 1.0, 0.75, 0.0, 81839, 565187
10, 50000, 1.0, 0.8333333333333334, 0.0, 104616, 621479
10, 55000, 1.0, 0.6666666666666666, 0.0, 130436, 676010
10, 60000, 1.0, 0.8333333333333333, 0.0, 159236, 729601
10, 65000, 1.0, 0.9166666666666666, 0.0, 191281, 781995
10, 70000, 1.0, 1.0, 0.0, 225702, 832672
10, 75000, 0.6666666666666666, 0.9166666666666666, 0.0, 262741, 882463
10, 80000, 1.0, 1.0, 0.0, 302727, 931830
10, 85000, 1.0, 0.9166666666666666, 0.0, 344196, 979218
10, 90000, 1.0, 1.0, 0.0, 387277, 1024645
10, 95000, 1.0, 1.0, 0.0, 431795, 1068420
10, 100000, 1.0, 0.9166666666666666, 0.0, 478891, 1111947
11, 5000, 0.0, 0.0, 0.0, 5000, 64996
11, 10000, 0.0, 0.0, 0.0, 10000, 129927
11, 15000, 0.0, 0.0, 0.0, 15000, 194946
11, 20000, 0.0, 0.0, 0.0, 20000, 259637
11, 25000, 0.0, 0.08333333333333333, 0.0, 25288, 324207
11, 30000, 0.3333333333333333, 0.0, 0.0, 33911, 387549
11, 35000, 1.0, 0.75, 0.0, 46244, 448646
11, 40000, 1.0, 0.8333333333333334, 0.0, 62363, 507838
11, 45000, 1.0, 0.75, 0.0, 81873, 565270
11, 50000, 1.0, 1.0, 0.0, 104622, 621887
11, 55000, 1.0, 0.8333333333333333, 0.0, 130911, 677442
11, 60000, 1.0, 0.9166666666666666, 0.0, 160131, 731428
11, 65000, 1.0, 0.8333333333333334, 0.0, 192314, 784555
11, 70000, 1.0, 1.0, 0.0, 227162, 835813
11, 75000, 1.0, 0.9166666666666666, 0.0, 264726, 886564
11, 80000, 1.0, 1.0, 0.0, 305336, 936677
11, 85000, 1.0, 1.0, 0.0, 346389, 983428
11, 90000, 1.0, 1.0, 0.0, 389681, 1029268
11, 95000, 1.0, 1.0, 0.0, 432879, 1071597
11, 100000, 1.0, 0.9166666666666666, 0.0, 476852, 1111913
12, 5000, 0.0, 0.0, 0.0, 5000, 64703
12, 10000, 0.0, 0.0, 0.0, 10000, 129587
12, 15000, 0.0, 0.0, 0.0, 15000, 194665
12, 20000, 0.0, 0.0, 0.0, 20000, 259611
12, 25000, 0.0, 0.0, 0.0, 25322, 324560
12, 30000, 0.3333333333333333, 0.0, 0.0, 33908, 387702
12, 35000, 1.0, 0.3333333333333333, 0.0, 46344, 448735
12, 40000, 1.0, 0.6666666666666666, 0.0, 62385, 507965
12, 45000, 1.0, 0.9166666666666666, 0.0, 81701, 565546
12, 50000, 1.0, 1.0, 0.0, 104377, 621332
12, 55000, 1.0, 1.0, 0.0, 130217, 676226
12, 60000, 1.0, 1.0, 0.0, 159141, 729674
12, 65000, 0.6666666666666666, 1.0, 0.0, 191143, 782113
12, 70000, 1.0, 1.0, 0.0, 225410, 832600
12, 75000, 1.0, 1.0, 0.0, 262188, 882037
12, 80000, 0.6666666666666666, 0.9166666666666666, 0.0, 301715, 930780
12, 85000, 0.6666666666666666, 1.0, 0.0, 342606, 977236
12, 90000, 1.0, 0.9166666666666666, 0.0, 384805, 1021731
12, 95000, 1.0, 1.0, 0.0, 426606, 1062529
12, 100000, 0.6666666666666666, 1.0, 0.0, 468243, 1100405
13, 5000, 0.0, 0.08333333333333333, 0.0, 5000, 64637
13, 10000, 0.0, 0.0, 0.0, 10000, 129334
13, 15000, 0.0, 0.0, 0.0, 15000, 194070
13, 20000, 0.0, 0.0, 0.0, 20000, 258836
13, 25000, 0.0, 0.08333333333333333, 0.0, 25315, 323710
13, 30000, 0.0, 0.08333333333333333, 0.0, 33999, 386754
13, 35000, 0.3333333333333333, 0.6666666666666666, 0.0, 46626, 447734
13, 40000, 0.3333333333333333, 0.6666666666666666, 0.0, 62754, 507062
13, 45000, 0.6666666666666666, 0.41666666666666663, 0.0, 82318, 564963
13, 50000, 1.0, 0.75, 0.0, 105090, 621077
13, 55000, 1.0, 0.75, 0.0, 130965, 675673
13, 60000, 1.0, 1.0, 0.0, 159624, 728547
13, 65000, 0.6666666666666666, 1.0, 0.0, 191281, 780797
13, 70000, 1.0, 1.0, 0.0, 225326, 830916
13, 75000, 1.0, 1.0, 0.0, 261858, 879822
13, 80000, 0.6666666666666666, 0.9166666666666666, 0.0, 300555, 927433
13, 85000, 1.0, 1.0, 0.0, 341929, 974505
13, 90000, 1.0, 1.0, 0.0, 385233, 1020282
13, 95000, 0.6666666666666666, 0.8333333333333333, 0.0, 429508, 1063793
13, 100000, 1.0, 0.9166666666666666, 0.0, 475597, 1106305
14, 5000, 0.0, 0.0, 0.0, 5000, 64822
14, 10000, 0.0, 0.0, 0.0, 10000, 129426
14, 15000, 0.0, 0.0, 0.0, 15000, 194123
14, 20000, 0.0, 0.0, 0.0, 20000, 259192
14, 25000, 0.0, 0.0, 0.0, 25337, 323930
14, 30000, 0.0, 0.5833333333333334, 0.0, 33882, 387292
14, 35000, 0.0, 0.41666666666666663, 0.0, 46344, 448482
14, 40000, 0.6666666666666666, 0.8333333333333333, 0.0, 62322, 507647
14, 45000, 1.0, 0.8333333333333333, 0.0, 81829, 565424
14, 50000, 1.0, 0.9166666666666666, 0.0, 104601, 621521
14, 55000, 1.0, 0.9166666666666666, 0.0, 130735, 676590
14, 60000, 1.0, 0.8333333333333333, 0.0, 159812, 730647
14, 65000, 1.0, 1.0, 0.0, 192044, 783817
14, 70000, 1.0, 0.8333333333333334, 0.0, 227187, 835758
14, 75000, 1.0, 1.0, 0.0, 264725, 886316
14, 80000, 1.0, 1.0, 0.0, 304827, 935789
14, 85000, 0.3333333333333333, 0.9166666666666666, 0.0, 347606, 984829
14, 90000, 1.0, 1.0, 0.0, 391858, 1031727
14, 95000, 1.0, 1.0, 0.0, 435758, 1074843
14, 100000, 0.6666666666666666, 1.0, 0.0, 482080, 1117517
15, 5000, 0.0, 0.0, 0.0, 5000, 64817
15, 10000, 0.0, 0.0, 0.0, 10000, 129534
15, 15000, 0.0, 0.08333333333333333, 0.0, 15000, 194387
15, 20000, 0.0, 0.0, 0.0, 20000, 259280
15, 25000, 0.0, 0.0, 0.0, 25355, 323826
15, 30000, 0.0, 0.08333333333333333, 0.0, 33975, 387110
15, 35000, 1.0, 0.3333333333333333, 0.0, 46407, 448335
15, 40000, 1.0, 0.49999999999999994, 0.0, 62449, 507325
15, 45000, 1.0, 1.0, 0.0, 81928, 564992
15, 50000, 1.0, 0.9166666666666666, 0.0, 104712, 621646
15, 55000, 1.0, 1.0, 0.0, 130782, 676610
15, 60000, 1.0, 0.9166666666666666, 0.0, 159696, 730111
15, 65000, 1.0, 1.0, 0.0, 191382, 781968
15, 70000, 1.0, 1.0, 0.0, 226024, 833173
15, 75000, 0.6666666666666666, 1.0, 0.0, 263252, 883419
15, 80000, 1.0, 1.0, 0.0, 303437, 933083
15, 85000, 1.0, 1.0, 0.0, 345303, 980836
15, 90000, 1.0, 1.0, 0.0, 389787, 1027992
15, 95000, 1.0, 1.0, 0.0, 433945, 1071404
15, 100000, 1.0, 1.0, 0.0, 481220, 1115001
16, 5000, 0.0, 0.08333333333333333, 0.0, 5000, 64967
16, 10000, 0.0, 0.0, 0.0, 10000, 129658
16, 15000, 0.0, 0.0, 0.0, 15000, 194566
16, 20000, 0.0, 0.0, 0.0, 20000, 259441
16, 25000, 0.0, 0.0, 0.0, 25328, 323805
16, 30000, 0.3333333333333333, 0.0, 0.0, 33894, 387070
16, 35000, 0.0, 0.3333333333333333, 0.0, 46304, 448172
16, 40000, 0.6666666666666666, 0.8333333333333334, 0.0, 62389, 507529
16, 45000, 1.0, 0.9166666666666666, 0.0, 81932, 565349
16, 50000, 1.0, 0.9166666666666666, 0.0, 104707, 621521
16, 55000, 1.0, 0.8333333333333333, 0.0, 130670, 676513
16, 60000, 1.0, 0.8333333333333334, 0.0, 159657, 730289
16, 65000, 1.0, 0.7499999999999999, 0.0, 191492, 782758
16, 70000, 0.6666666666666666, 0.9166666666666666, 0.0, 225928, 833503
16, 75000, 1.0, 1.0, 0.0, 262493, 882776
16, 80000, 0.6666666666666666, 1.0, 0.0, 301190, 930437
16, 85000, 0.6666666666666666, 1.0, 0.0, 344058, 979459
16, 90000, 1.0, 0.9166666666666666, 0.0, 389300, 1027674
16, 95000, 1.0, 1.0, 0.0, 434920, 1072698
16, 100000, 1.0, 0.9166666666666666, 0.0, 483046, 1117251
17, 5000, 0.0, 0.0, 0.0, 5000, 64783
17, 10000, 0.0, 0.0, 0.0, 10000, 129647
17, 15000, 0.0, 0.0, 0.0, 15000, 194340
17, 20000, 0.0, 0.0, 0.0, 20000, 258997
17, 25000, 0.0, 0.0, 0.0, 25334, 323822
17, 30000, 0.0, 0.16666666666666666, 0.0, 33907, 386912
17, 35000, 1.0, 0.3333333333333333, 0.0, 46396, 448027
17, 40000, 0.6666666666666666, 0.5833333333333333, 0.0, 62568, 507721
17, 45000, 0.6666666666666666, 0.9166666666666666, 0.0, 82126, 565362
17, 50000, 1.0, 0.5833333333333333, 0.0, 104940, 621396
17, 55000, 1.0, 0.8333333333333333, 0.0, 130985, 675894
17, 60000, 0.6666666666666666, 0.5833333333333334, 0.0, 159801, 729031
17, 65000, 0.6666666666666666, 1.0, 0.0, 191930, 781837
17, 70000, 1.0, 0.9166666666666666, 0.0, 227044, 833742
17, 75000, 1.0, 1.0, 0.0, 264172, 883813
17, 80000, 1.0, 1.0, 0.0, 304431, 933547
17, 85000, 1.0, 1.0, 0.0, 346233, 981171
17, 90000, 1.0, 0.9166666666666666, 0.0, 389779, 1027178
17, 95000, 1.0, 1.0, 0.0, 434550, 1071300
17, 100000, 1.0, 0.8333333333333333, 0.0, 479400, 1112518
18, 5000, 0.0, 0.0, 0.0, 5000, 64704
