controllers.TD.ntuple2.TDNTuple2Agt, USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, AFTERSTATE:false, learnFromRM: false

run, gameNum, evalQ, evalT, evalM
3, 95000, 0.6666666666666666, 0.0, 0.0
3, 100000, 0.6666666666666666, 0.0, 0.0
4, 5000, 0.5, 0.0, 0.0
4, 10000, 0.5, 0.0, 0.0
4, 15000, 0.5, 0.0, 0.0
4, 20000, 0.5, 0.0, 0.0
4, 25000, 0.5, 0.0, 0.0
4, 30000, 0.3333333333333333, 0.0, 0.0
4, 35000, 0.8333333333333333, 0.0, 0.0
4, 40000, 0.8333333333333333, 0.0, 0.0
4, 45000, 0.6666666666666666, 0.0, 0.0
4, 50000, 0.6666666666666666, 0.0, 0.0
4, 55000, 0.6666666666666666, 0.0, 0.0
4, 60000, 0.6666666666666666, 0.0, 0.0
4, 65000, 1.0, 0.0, 0.0
4, 70000, 0.8333333333333333, 0.0, 0.0
4, 75000, 0.6666666666666666, 0.0, 0.0
4, 80000, 0.6666666666666666, 0.0, 0.0
4, 85000, 0.6666666666666666, 0.0, 0.0
4, 90000, 0.6666666666666666, 0.0, 0.0
4, 95000, 0.6666666666666666, 0.0, 0.0
4, 100000, 0.5, 0.0, 0.0
5, 5000, 0.5, 0.0, 0.0
5, 10000, 0.5, 0.0, 0.0
5, 15000, 0.5, 0.0, 0.0
5, 20000, 0.5, 0.0, 0.0
5, 25000, 0.6666666666666666, 0.0, 0.0
5, 30000, 0.5, 0.0, 0.0
5, 35000, 0.8333333333333333, 0.0, 0.0
5, 40000, 1.0, 0.0, 0.0
5, 45000, 0.8333333333333333, 0.0, 0.0
5, 50000, 0.6666666666666666, 0.0, 0.0
5, 55000, 0.5, 0.0, 0.0
5, 60000, 1.0, 0.0, 0.0
5, 65000, 1.0, 0.0, 0.0
5, 70000, 1.0, 0.0, 0.0
5, 75000, 0.8333333333333333, 0.0, 0.0
5, 80000, 1.0, 0.0, 0.0
5, 85000, 1.0, 0.0, 0.0
5, 90000, 0.5, 0.0, 0.0
5, 95000, 1.0, 0.0, 0.0
5, 100000, 0.8333333333333333, 0.0, 0.0
6, 5000, 0.5, 0.0, 0.0
6, 10000, 0.5, 0.0, 0.0
6, 15000, 0.5, 0.0, 0.0
6, 20000, 0.5, 0.0, 0.0
6, 25000, 0.5, 0.0, 0.0
6, 30000, 0.5, 0.0, 0.0
6, 35000, 1.0, 0.0, 0.0
6, 40000, 0.8333333333333333, 0.0, 0.0
6, 45000, 1.0, 0.0, 0.0
6, 50000, 0.8333333333333333, 0.0, 0.0
6, 55000, 0.6666666666666666, 0.0, 0.0
6, 60000, 0.8333333333333333, 0.0, 0.0
6, 65000, 1.0, 0.0, 0.0
6, 70000, 0.8333333333333333, 0.0, 0.0
6, 75000, 0.5, 0.0, 0.0
6, 80000, 0.8333333333333333, 0.0, 0.0
6, 85000, 0.8333333333333333, 0.0, 0.0
6, 90000, 0.6666666666666666, 0.0, 0.0
6, 95000, 0.8333333333333333, 0.0, 0.0
6, 100000, 0.8333333333333333, 0.0, 0.0
7, 5000, 0.5, 0.0, 0.0
7, 10000, 0.5, 0.0, 0.0
7, 15000, 0.5, 0.0, 0.0
7, 20000, 0.5, 0.0, 0.0
7, 25000, 0.5, 0.0, 0.0
7, 30000, 0.8333333333333333, 0.0, 0.0
7, 35000, 0.6666666666666666, 0.0, 0.0
7, 40000, 0.6666666666666666, 0.0, 0.0
7, 45000, 1.0, 0.0, 0.0
7, 50000, 0.8333333333333333, 0.0, 0.0
7, 55000, 0.6666666666666666, 0.0, 0.0
7, 60000, 0.5, 0.0, 0.0
7, 65000, 1.0, 0.0, 0.0
7, 70000, 0.8333333333333333, 0.0, 0.0
7, 75000, 0.8333333333333333, 0.0, 0.0
7, 80000, 0.8333333333333333, 0.0, 0.0
7, 85000, 1.0, 0.0, 0.0
7, 90000, 1.0, 0.0, 0.0
7, 95000, 0.5, 0.0, 0.0
7, 100000, 0.8333333333333333, 0.0, 0.0
8, 5000, 0.5, 0.0, 0.0
8, 10000, 0.5, 0.0, 0.0
8, 15000, 0.5, 0.0, 0.0
8, 20000, 0.5, 0.0, 0.0
8, 25000, 0.5, 0.0, 0.0
8, 30000, 0.6666666666666666, 0.0, 0.0
8, 35000, 1.0, 0.0, 0.0
8, 40000, 0.6666666666666666, 0.0, 0.0
8, 45000, 0.8333333333333333, 0.0, 0.0
8, 50000, 0.8333333333333333, 0.0, 0.0
8, 55000, 0.8333333333333333, 0.0, 0.0
8, 60000, 1.0, 0.0, 0.0
8, 65000, 0.5, 0.0, 0.0
8, 70000, 0.6666666666666666, 0.0, 0.0
8, 75000, 1.0, 0.0, 0.0
8, 80000, 1.0, 0.0, 0.0
8, 85000, 1.0, 0.0, 0.0
8, 90000, 0.8333333333333333, 0.0, 0.0
8, 95000, 0.8333333333333333, 0.0, 0.0
8, 100000, 0.8333333333333333, 0.0, 0.0
9, 5000, 0.5, 0.0, 0.0
9, 10000, 0.5, 0.0, 0.0
9, 15000, 0.5, 0.0, 0.0
9, 20000, 0.5, 0.0, 0.0
9, 25000, 0.5, 0.0, 0.0
9, 30000, 0.5, 0.0, 0.0
9, 35000, 0.8333333333333333, 0.0, 0.0
9, 40000, 0.8333333333333333, 0.0, 0.0
9, 45000, 0.5, 0.0, 0.0
9, 50000, 0.6666666666666666, 0.0, 0.0
9, 55000, 0.8333333333333333, 0.0, 0.0
9, 60000, 1.0, 0.0, 0.0
9, 65000, 0.6666666666666666, 0.0, 0.0
9, 70000, 0.8333333333333333, 0.0, 0.0
9, 75000, 0.8333333333333333, 0.0, 0.0
9, 80000, 0.6666666666666666, 0.0, 0.0
9, 85000, 0.6666666666666666, 0.0, 0.0
9, 90000, 0.8333333333333333, 0.0, 0.0
9, 95000, 0.8333333333333333, 0.0, 0.0
9, 100000, 0.6666666666666666, 0.0, 0.0
