controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 5000, 0.0, 0.0, 0.0, 5000, 64890
0, 10000, 0.0, 0.0, 0.0, 10000, 129654
0, 15000, 0.0, 0.08333333333333333, 0.0, 15000, 194336
0, 20000, 0.3333333333333333, 0.0, 0.0, 20000, 259515
0, 25000, 0.0, 0.08333333333333333, 0.0, 25296, 324325
0, 30000, 0.6666666666666666, 0.5833333333333333, 0.0, 33925, 387148
0, 35000, 1.0, 0.9166666666666666, 0.0, 46426, 448181
0, 40000, 1.0, 0.9166666666666666, 0.0, 62604, 507691
0, 45000, 1.0, 0.6666666666666666, 0.0, 82053, 565173
0, 50000, 1.0, 0.8333333333333334, 0.0, 104775, 621000
0, 55000, 1.0, 1.0, 0.0, 130810, 675763
0, 60000, 1.0, 1.0, 0.0, 159935, 729470
0, 65000, 1.0, 1.0, 0.0, 191725, 781836
0, 70000, 1.0, 1.0, 0.0, 226270, 832980
0, 75000, 1.0, 1.0, 0.0, 263993, 883959
0, 80000, 1.0, 1.0, 0.0, 304314, 933840
0, 85000, 1.0, 1.0, 0.0, 347224, 983006
0, 90000, 1.0, 1.0, 0.0, 394103, 1033082
0, 95000, 1.0, 1.0, 0.0, 444388, 1083371
0, 100000, 1.0, 1.0, 0.0, 495135, 1130628
1, 5000, 0.0, 0.08333333333333333, 0.0, 5000, 64883
1, 10000, 0.3333333333333333, 0.0, 0.0, 10000, 129863
1, 15000, 0.3333333333333333, 0.0, 0.0, 15000, 194699
1, 20000, 0.0, 0.08333333333333333, 0.0, 20000, 259613
1, 25000, 0.0, 0.0, 0.0, 25337, 324136
1, 30000, 0.0, 0.08333333333333333, 0.0, 33941, 387357
1, 35000, 1.0, 0.5833333333333333, 0.0, 46431, 448491
1, 40000, 1.0, 0.49999999999999994, 0.0, 62552, 508175
1, 45000, 1.0, 0.6666666666666667, 0.0, 81931, 565656
1, 50000, 1.0, 1.0, 0.0, 104607, 621800
1, 55000, 1.0, 1.0, 0.0, 130453, 676454
1, 60000, 0.6666666666666666, 1.0, 0.0, 159156, 729789
1, 65000, 1.0, 1.0, 0.0, 190854, 782107
1, 70000, 1.0, 1.0, 0.0, 225126, 833019
1, 75000, 1.0, 0.9166666666666666, 0.0, 262776, 883538
1, 80000, 1.0, 1.0, 0.0, 303630, 934154
1, 85000, 1.0, 1.0, 0.0, 346974, 983843
1, 90000, 1.0, 1.0, 0.0, 394576, 1034699
1, 95000, 1.0, 1.0, 0.0, 446314, 1086604
1, 100000, 1.0, 1.0, 0.0, 503982, 1141047
2, 5000, 0.6666666666666666, 0.0, 0.0, 5000, 64901
2, 10000, 0.3333333333333333, 0.0, 0.0, 10000, 129862
2, 15000, 0.0, 0.0, 0.0, 15000, 194952
2, 20000, 0.0, 0.08333333333333333, 0.0, 20000, 259862
2, 25000, 0.0, 0.0, 0.0, 25292, 324582
2, 30000, 1.0, 0.25, 0.0, 33920, 387754
2, 35000, 1.0, 0.8333333333333333, 0.0, 46393, 448644
2, 40000, 1.0, 0.9166666666666666, 0.0, 62492, 508007
2, 45000, 1.0, 1.0, 0.0, 82171, 565859
2, 50000, 1.0, 1.0, 0.0, 104786, 621733
2, 55000, 1.0, 1.0, 0.0, 130826, 676413
2, 60000, 1.0, 1.0, 0.0, 159674, 729904
2, 65000, 1.0, 1.0, 0.0, 191441, 782366
2, 70000, 1.0, 1.0, 0.0, 226184, 833690
2, 75000, 1.0, 1.0, 0.0, 264102, 884887
2, 80000, 1.0, 1.0, 0.0, 304760, 935368
2, 85000, 1.0, 1.0, 0.0, 348855, 986270
2, 90000, 1.0, 1.0, 0.0, 396018, 1036648
2, 95000, 1.0, 1.0, 0.0, 447192, 1087802
2, 100000, 1.0, 0.9166666666666666, 0.0, 501535, 1138779
3, 5000, 0.3333333333333333, 0.0, 0.0, 5000, 65069
3, 10000, 0.0, 0.0, 0.0, 10000, 129806
3, 15000, 0.3333333333333333, 0.08333333333333333, 0.0, 15000, 194799
3, 20000, 0.0, 0.0, 0.0, 20000, 259684
3, 25000, 0.0, 0.16666666666666666, 0.0, 25320, 324531
3, 30000, 0.6666666666666666, 0.16666666666666666, 0.0, 34001, 387659
3, 35000, 1.0, 0.5833333333333334, 0.0, 46386, 448531
3, 40000, 1.0, 0.5, 0.0, 62580, 507691
3, 45000, 1.0, 0.8333333333333334, 0.0, 82148, 565665
3, 50000, 1.0, 0.8333333333333334, 0.0, 105052, 621672
3, 55000, 1.0, 1.0, 0.0, 130955, 676706
3, 60000, 1.0, 1.0, 0.0, 160044, 730542
3, 65000, 1.0, 1.0, 0.0, 192002, 783004
3, 70000, 1.0, 1.0, 0.0, 226387, 833728
3, 75000, 1.0, 1.0, 0.0, 263700, 883906
3, 80000, 1.0, 1.0, 0.0, 304027, 933813
3, 85000, 1.0, 1.0, 0.0, 347201, 983396
3, 90000, 1.0, 1.0, 0.0, 394128, 1033405
3, 95000, 1.0, 1.0, 0.0, 444907, 1084274
3, 100000, 1.0, 1.0, 0.0, 498078, 1134080
4, 5000, 0.0, 0.0, 0.0, 5000, 64838
4, 10000, 0.0, 0.0, 0.0, 10000, 129795
4, 15000, 0.0, 0.0, 0.0, 15000, 194462
4, 20000, 0.0, 0.0, 0.0, 20000, 259343
4, 25000, 0.0, 0.08333333333333333, 0.0, 25289, 324255
4, 30000, 1.0, 0.3333333333333333, 0.0, 33878, 387370
4, 35000, 1.0, 0.41666666666666663, 0.0, 46401, 448685
4, 40000, 1.0, 0.6666666666666667, 0.0, 62377, 507890
4, 45000, 1.0, 1.0, 0.0, 82088, 565568
4, 50000, 1.0, 0.8333333333333333, 0.0, 104817, 621660
4, 55000, 1.0, 1.0, 0.0, 130706, 676140
4, 60000, 1.0, 1.0, 0.0, 159345, 729083
4, 65000, 1.0, 1.0, 0.0, 190770, 781053
4, 70000, 1.0, 1.0, 0.0, 225628, 832421
4, 75000, 1.0, 1.0, 0.0, 263173, 882995
4, 80000, 1.0, 1.0, 0.0, 303654, 932977
4, 85000, 1.0, 1.0, 0.0, 347183, 983037
4, 90000, 1.0, 1.0, 0.0, 394627, 1033713
4, 95000, 1.0, 1.0, 0.0, 446287, 1085541
4, 100000, 1.0, 1.0, 0.0, 500233, 1136162
5, 5000, 0.0, 0.08333333333333333, 0.0, 5000, 64711
5, 10000, 0.0, 0.0, 0.0, 10000, 129356
5, 15000, 0.0, 0.0, 0.0, 15000, 194061
5, 20000, 0.0, 0.0, 0.0, 20000, 259059
5, 25000, 0.0, 0.0, 0.0, 25312, 323734
5, 30000, 0.6666666666666666, 0.49999999999999994, 0.0, 33887, 386805
5, 35000, 1.0, 0.49999999999999994, 0.0, 46460, 447720
5, 40000, 1.0, 0.5833333333333333, 0.0, 62797, 507533
5, 45000, 1.0, 1.0, 0.0, 82317, 564906
5, 50000, 0.6666666666666666, 0.9166666666666666, 0.0, 104992, 621266
5, 55000, 1.0, 1.0, 0.0, 130829, 675695
5, 60000, 1.0, 1.0, 0.0, 159546, 729082
5, 65000, 1.0, 1.0, 0.0, 191208, 781376
5, 70000, 1.0, 1.0, 0.0, 226043, 833122
5, 75000, 1.0, 1.0, 0.0, 263563, 883684
5, 80000, 1.0, 1.0, 0.0, 304128, 933910
5, 85000, 1.0, 0.9166666666666666, 0.0, 348136, 984664
5, 90000, 1.0, 1.0, 0.0, 396248, 1036147
5, 95000, 1.0, 1.0, 0.0, 448098, 1088130
5, 100000, 1.0, 1.0, 0.0, 501638, 1138286
6, 5000, 0.3333333333333333, 0.0, 0.0, 5000, 64905
6, 10000, 0.6666666666666666, 0.0, 0.0, 10000, 129710
6, 15000, 0.0, 0.0, 0.0, 15000, 194631
6, 20000, 0.0, 0.08333333333333333, 0.0, 20000, 259627
6, 25000, 0.0, 0.0, 0.0, 25321, 324226
6, 30000, 0.6666666666666666, 0.41666666666666663, 0.0, 33912, 387209
6, 35000, 0.6666666666666666, 0.6666666666666666, 0.0, 46415, 448273
6, 40000, 1.0, 0.6666666666666666, 0.0, 62453, 507539
6, 45000, 0.3333333333333333, 1.0, 0.0, 82100, 565247
6, 50000, 1.0, 0.41666666666666663, 0.0, 104933, 621789
6, 55000, 1.0, 1.0, 0.0, 130816, 676198
6, 60000, 1.0, 1.0, 0.0, 159726, 729769
6, 65000, 1.0, 1.0, 0.0, 191475, 782019
6, 70000, 1.0, 0.9166666666666666, 0.0, 226216, 833372
6, 75000, 1.0, 1.0, 0.0, 263827, 883866
6, 80000, 1.0, 1.0, 0.0, 304611, 934508
6, 85000, 1.0, 1.0, 0.0, 348561, 985105
6, 90000, 1.0, 1.0, 0.0, 396875, 1036767
6, 95000, 1.0, 1.0, 0.0, 449210, 1089277
6, 100000, 1.0, 1.0, 0.0, 505513, 1142263
7, 5000, 0.0, 0.0, 0.0, 5000, 65081
7, 10000, 0.0, 0.0, 0.0, 10000, 129944
7, 15000, 0.0, 0.0, 0.0, 15000, 194791
7, 20000, 0.0, 0.08333333333333333, 0.0, 20000, 259718
7, 25000, 0.0, 0.0, 0.0, 25300, 324698
7, 30000, 0.0, 0.25, 0.0, 34009, 387592
7, 35000, 0.6666666666666666, 0.5, 0.0, 46524, 448741
7, 40000, 1.0, 0.5, 0.0, 62541, 508070
