controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
7, 50000, 1.0, 0.8333333333333333, 0.0, 105066, 621649
7, 55000, 1.0, 0.9166666666666666, 0.0, 131024, 676435
7, 60000, 1.0, 0.8333333333333333, 0.0, 159780, 729592
7, 65000, 1.0, 0.9166666666666666, 0.0, 191405, 781275
7, 70000, 1.0, 1.0, 0.0, 225991, 832420
7, 75000, 1.0, 1.0, 0.0, 263161, 882207
7, 80000, 1.0, 0.8333333333333333, 0.0, 301801, 929551
7, 85000, 1.0, 1.0, 0.0, 342239, 975349
7, 90000, 1.0, 0.9166666666666666, 0.0, 384843, 1020267
7, 95000, 1.0, 0.9166666666666666, 0.0, 427060, 1061481
7, 100000, 1.0, 1.0, 0.0, 468907, 1099612
8, 5000, 0.0, 0.0, 0.0, 5000, 64690
8, 10000, 0.0, 0.0, 0.0, 10000, 129384
8, 15000, 0.0, 0.0, 0.0, 15000, 194057
8, 20000, 0.0, 0.0, 0.0, 20000, 259069
8, 25000, 0.0, 0.16666666666666666, 0.0, 25338, 323636
8, 30000, 0.0, 0.08333333333333333, 0.0, 33982, 386958
8, 35000, 1.0, 0.6666666666666667, 0.0, 46504, 448114
8, 40000, 1.0, 0.5833333333333334, 0.0, 62531, 507532
8, 45000, 1.0, 0.75, 0.0, 82092, 565156
8, 50000, 1.0, 1.0, 0.0, 104836, 621472
8, 55000, 1.0, 0.9166666666666666, 0.0, 130828, 676217
8, 60000, 1.0, 0.75, 0.0, 159716, 729800
8, 65000, 1.0, 1.0, 0.0, 191771, 782710
8, 70000, 1.0, 1.0, 0.0, 226121, 833698
8, 75000, 1.0, 1.0, 0.0, 263377, 883970
8, 80000, 1.0, 1.0, 0.0, 302623, 932245
8, 85000, 1.0, 1.0, 0.0, 343909, 979394
8, 90000, 1.0, 1.0, 0.0, 385928, 1023633
8, 95000, 1.0, 1.0, 0.0, 429156, 1065941
8, 100000, 1.0, 1.0, 0.0, 471663, 1104755
9, 5000, 0.0, 0.0, 0.0, 5000, 65004
9, 10000, 0.0, 0.0, 0.0, 10000, 129637
9, 15000, 0.0, 0.0, 0.0, 15000, 194626
9, 20000, 0.0, 0.0, 0.0, 20000, 259556
9, 25000, 0.0, 0.0, 0.0, 25308, 324350
9, 30000, 0.6666666666666666, 0.41666666666666663, 0.0, 33911, 387501
9, 35000, 0.6666666666666666, 0.5833333333333334, 0.0, 46337, 448581
9, 40000, 1.0, 0.8333333333333333, 0.0, 62302, 507986
9, 45000, 1.0, 1.0, 0.0, 81894, 565470
9, 50000, 1.0, 0.9166666666666666, 0.0, 104829, 622209
9, 55000, 1.0, 1.0, 0.0, 130807, 677325
9, 60000, 1.0, 1.0, 0.0, 159654, 730690
9, 65000, 1.0, 0.9166666666666666, 0.0, 191511, 783416
9, 70000, 1.0, 0.8333333333333333, 0.0, 226355, 834738
9, 75000, 1.0, 1.0, 0.0, 263602, 884733
9, 80000, 1.0, 1.0, 0.0, 304275, 935097
9, 85000, 1.0, 0.9166666666666666, 0.0, 346380, 983319
9, 90000, 1.0, 1.0, 0.0, 389084, 1028592
9, 95000, 1.0, 1.0, 0.0, 432563, 1071231
9, 100000, 0.6666666666666666, 0.9166666666666666, 0.0, 476536, 1111528
10, 5000, 0.0, 0.0, 0.0, 5000, 64738
10, 10000, 0.0, 0.0, 0.0, 10000, 129512
10, 15000, 0.0, 0.0, 0.0, 15000, 194239
10, 20000, 0.0, 0.0, 0.0, 20000, 258945
10, 25000, 0.0, 0.0, 0.0, 25313, 323470
10, 30000, 0.0, 0.25, 0.0, 33946, 386599
10, 35000, 1.0, 0.6666666666666666, 0.0, 46405, 447798
10, 40000, 1.0, 0.9166666666666666, 0.0, 62648, 506867
10, 45000, 1.0, 0.6666666666666666, 0.0, 82348, 564732
10, 50000, 1.0, 1.0, 0.0, 105254, 621086
10, 55000, 1.0, 1.0, 0.0, 131347, 676408
10, 60000, 1.0, 0.5, 0.0, 160367, 730368
10, 65000, 1.0, 1.0, 0.0, 192594, 783801
10, 70000, 1.0, 0.9166666666666666, 0.0, 227712, 836051
10, 75000, 1.0, 0.9166666666666666, 0.0, 264600, 885673
10, 80000, 1.0, 1.0, 0.0, 304158, 934386
10, 85000, 1.0, 1.0, 0.0, 345485, 981506
10, 90000, 1.0, 1.0, 0.0, 388562, 1027052
10, 95000, 0.6666666666666666, 0.9166666666666666, 0.0, 431997, 1069644
10, 100000, 1.0, 0.9166666666666666, 0.0, 480907, 1115010
11, 5000, 0.0, 0.0, 0.0, 5000, 64720
11, 10000, 0.0, 0.0, 0.0, 10000, 129616
11, 15000, 0.0, 0.0, 0.0, 15000, 194295
11, 20000, 0.0, 0.0, 0.0, 20000, 259450
11, 25000, 0.0, 0.0, 0.0, 25293, 324172
11, 30000, 0.6666666666666666, 0.16666666666666666, 0.0, 34083, 387415
11, 35000, 0.0, 0.49999999999999994, 0.0, 46457, 448606
11, 40000, 1.0, 0.6666666666666667, 0.0, 62547, 507648
11, 45000, 1.0, 0.9166666666666666, 0.0, 82136, 565543
11, 50000, 1.0, 0.7499999999999999, 0.0, 105018, 621812
11, 55000, 0.6666666666666666, 0.9166666666666666, 0.0, 130935, 676560
11, 60000, 1.0, 1.0, 0.0, 159962, 730399
11, 65000, 1.0, 0.9166666666666666, 0.0, 191596, 782601
11, 70000, 1.0, 1.0, 0.0, 226475, 834123
11, 75000, 1.0, 0.9166666666666666, 0.0, 263300, 883459
11, 80000, 1.0, 1.0, 0.0, 303034, 932337
11, 85000, 1.0, 1.0, 0.0, 344203, 979314
11, 90000, 1.0, 1.0, 0.0, 387462, 1025098
11, 95000, 1.0, 1.0, 0.0, 431770, 1068706
11, 100000, 1.0, 1.0, 0.0, 474998, 1108247
12, 5000, 0.0, 0.0, 0.0, 5000, 64472
12, 10000, 0.0, 0.0, 0.0, 10000, 129070
12, 15000, 0.0, 0.0, 0.0, 15000, 193602
12, 20000, 0.0, 0.0, 0.0, 20000, 258445
12, 25000, 0.0, 0.0, 0.0, 25294, 322853
12, 30000, 0.0, 0.3333333333333333, 0.0, 33857, 385936
12, 35000, 1.0, 0.7499999999999999, 0.0, 46326, 447056
12, 40000, 1.0, 0.75, 0.0, 62408, 506509
12, 45000, 1.0, 1.0, 0.0, 82021, 564043
12, 50000, 1.0, 0.8333333333333333, 0.0, 104991, 620522
12, 55000, 1.0, 0.9166666666666666, 0.0, 130882, 675442
12, 60000, 1.0, 0.9166666666666666, 0.0, 160036, 729297
12, 65000, 1.0, 0.9166666666666666, 0.0, 191994, 782007
12, 70000, 1.0, 0.9166666666666666, 0.0, 226909, 833672
12, 75000, 1.0, 0.9166666666666666, 0.0, 264196, 883857
12, 80000, 1.0, 1.0, 0.0, 304163, 933296
12, 85000, 1.0, 1.0, 0.0, 346761, 982039
12, 90000, 1.0, 0.75, 0.0, 391498, 1029666
12, 95000, 1.0, 1.0, 0.0, 435285, 1072631
12, 100000, 1.0, 1.0, 0.0, 479594, 1113287
13, 5000, 0.0, 0.0, 0.0, 5000, 64888
13, 10000, 0.0, 0.08333333333333333, 0.0, 10000, 129821
13, 15000, 0.0, 0.0, 0.0, 15000, 194764
13, 20000, 0.0, 0.0, 0.0, 20000, 259578
13, 25000, 0.0, 0.0, 0.0, 25300, 324238
13, 30000, 0.0, 0.08333333333333333, 0.0, 33875, 387015
13, 35000, 0.0, 0.41666666666666663, 0.0, 46359, 448353
13, 40000, 0.6666666666666666, 1.0, 0.0, 62472, 507771
13, 45000, 1.0, 0.41666666666666663, 0.0, 81983, 565819
13, 50000, 1.0, 0.9166666666666666, 0.0, 104673, 622086
13, 55000, 1.0, 1.0, 0.0, 130636, 676742
13, 60000, 1.0, 1.0, 0.0, 159721, 730643
13, 65000, 1.0, 0.9166666666666666, 0.0, 191685, 783279
13, 70000, 1.0, 1.0, 0.0, 226191, 834261
13, 75000, 1.0, 1.0, 0.0, 263327, 884086
13, 80000, 1.0, 1.0, 0.0, 302824, 932722
13, 85000, 1.0, 1.0, 0.0, 344315, 980055
13, 90000, 1.0, 0.9166666666666666, 0.0, 386853, 1024863
13, 95000, 1.0, 1.0, 0.0, 430320, 1067462
13, 100000, 1.0, 1.0, 0.0, 473276, 1106720
14, 5000, 0.0, 0.08333333333333333, 0.0, 5000, 64840
14, 10000, 0.0, 0.0, 0.0, 10000, 129460
14, 15000, 0.0, 0.0, 0.0, 15000, 194677
14, 20000, 0.0, 0.0, 0.0, 20000, 259401
14, 25000, 0.0, 0.0, 0.0, 25302, 324241
14, 30000, 0.0, 0.41666666666666663, 0.0, 33889, 387548
14, 35000, 0.6666666666666666, 0.41666666666666663, 0.0, 46381, 448569
14, 40000, 1.0, 0.6666666666666666, 0.0, 62480, 508265
14, 45000, 0.3333333333333333, 0.41666666666666663, 0.0, 82033, 565517
14, 50000, 0.6666666666666666, 0.9166666666666666, 0.0, 104867, 621643
14, 55000, 1.0, 1.0, 0.0, 131171, 677138
14, 60000, 1.0, 0.9166666666666666, 0.0, 160601, 731697
14, 65000, 0.6666666666666666, 0.9166666666666666, 0.0, 192668, 784485
14, 70000, 1.0, 1.0, 0.0, 227200, 835622
14, 75000, 1.0, 0.9166666666666666, 0.0, 264965, 886513
14, 80000, 1.0, 1.0, 0.0, 304635, 935457
14, 85000, 1.0, 0.9166666666666666, 0.0, 346521, 983345
14, 90000, 1.0, 1.0, 0.0, 389565, 1028954
14, 95000, 1.0, 0.9166666666666666, 0.0, 434208, 1072913
14, 100000, 0.6666666666666666, 0.8333333333333333, 0.0, 479495, 1114553
15, 5000, 0.0, 0.0, 0.0, 5000, 65020
15, 10000, 0.0, 0.0, 0.0, 10000, 129810
15, 15000, 0.0, 0.0, 0.0, 15000, 194433
15, 20000, 0.0, 0.0, 0.0, 20000, 259573
15, 25000, 0.0, 0.16666666666666666, 0.0, 25294, 324403
15, 30000, 0.3333333333333333, 0.16666666666666666, 0.0, 33912, 387599
15, 35000, 0.6666666666666666, 0.6666666666666666, 0.0, 46403, 448842
15, 40000, 0.6666666666666666, 0.8333333333333333, 0.0, 62632, 508195
15, 45000, 0.6666666666666666, 1.0, 0.0, 82215, 566162
