controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.0->0.0, gamma: 1.0, MODE_3P: 2
run, gameNum, evalQ, evalT, actionNum, trnMoves
0, 2000, 0.0, 0.0, 251, 25691
0, 4000, 0.0, 0.0, 1019, 51247
0, 6000, 0.0, 0.0, 2306, 76642
0, 8000, 0.6666666666666666, 0.08333333333333333, 4031, 101814
0, 10000, 0.0, 0.08333333333333333, 6234, 126644
0, 12000, 0.0, 0.16666666666666666, 8847, 151125
0, 14000, 0.3333333333333333, 0.41666666666666663, 12010, 175449
0, 16000, 0.6666666666666666, 0.25, 15586, 199556
0, 18000, 0.3333333333333333, 0.41666666666666663, 19587, 223393
0, 20000, 0.6666666666666666, 0.5833333333333333, 23964, 246948
0, 22000, 1.0, 0.6666666666666666, 28891, 270207
0, 24000, 1.0, 1.0, 34208, 293665
0, 26000, 1.0, 0.5833333333333334, 39890, 316413
0, 28000, 1.0, 0.9166666666666666, 46020, 339176
0, 30000, 1.0, 0.6666666666666667, 52493, 361656
0, 32000, 1.0, 0.9166666666666666, 59307, 384076
0, 34000, 1.0, 0.9166666666666666, 66551, 406130
0, 36000, 1.0, 0.9166666666666666, 74230, 427980
0, 38000, 0.6666666666666666, 0.9166666666666666, 82318, 449638
0, 40000, 1.0, 0.9166666666666666, 90665, 471008
0, 42000, 1.0, 1.0, 99336, 492397
0, 44000, 1.0, 1.0, 108294, 513576
0, 46000, 1.0, 1.0, 117748, 534416
0, 48000, 1.0, 1.0, 127530, 555190
0, 50000, 1.0, 1.0, 137640, 575896
0, 52000, 1.0, 1.0, 148081, 596440
0, 54000, 1.0, 1.0, 158855, 616646
0, 56000, 1.0, 1.0, 169998, 636853
0, 58000, 1.0, 1.0, 181441, 656944
0, 60000, 1.0, 1.0, 193040, 676681
0, 62000, 1.0, 0.9166666666666666, 204854, 695966
0, 64000, 1.0, 1.0, 217169, 715330
0, 66000, 1.0, 1.0, 229555, 734385
0, 68000, 1.0, 1.0, 242093, 753046
0, 70000, 1.0, 1.0, 254787, 771534
0, 72000, 1.0, 1.0, 267791, 789840
0, 74000, 1.0, 1.0, 281134, 808202
0, 76000, 1.0, 1.0, 294695, 826243
0, 78000, 1.0, 1.0, 308400, 843946
0, 80000, 1.0, 1.0, 322266, 861463
0, 82000, 1.0, 1.0, 336299, 878728
0, 84000, 1.0, 1.0, 350433, 895707
0, 86000, 1.0, 1.0, 364503, 912376
0, 88000, 1.0, 1.0, 378644, 928664
0, 90000, 1.0, 1.0, 392739, 944483
0, 92000, 1.0, 1.0, 406938, 960053
0, 94000, 1.0, 0.9166666666666666, 420931, 975085
0, 96000, 1.0, 1.0, 434888, 989791
0, 98000, 1.0, 1.0, 448789, 1004103
0, 100000, 1.0, 1.0, 462612, 1018081
1, 2000, 0.0, 0.0, 258, 25776
1, 4000, 0.0, 0.0, 1032, 51399
1, 6000, 0.0, 0.25, 2363, 76823
1, 8000, 0.0, 0.0, 4136, 102034
1, 10000, 0.0, 0.08333333333333333, 6403, 126795
1, 12000, 0.3333333333333333, 0.3333333333333333, 9082, 151420
1, 14000, 1.0, 0.49999999999999994, 12242, 175630
1, 16000, 0.6666666666666666, 0.6666666666666666, 15872, 199734
1, 18000, 1.0, 0.8333333333333334, 19839, 223380
1, 20000, 1.0, 0.8333333333333333, 24344, 246848
1, 22000, 1.0, 0.9166666666666666, 29249, 270184
1, 24000, 1.0, 0.75, 34466, 293201
1, 26000, 1.0, 0.8333333333333333, 40178, 316218
1, 28000, 1.0, 0.9166666666666666, 46159, 338867
1, 30000, 1.0, 0.8333333333333333, 52817, 361424
1, 32000, 1.0, 0.9166666666666666, 59746, 383528
1, 34000, 1.0, 1.0, 66916, 405393
1, 36000, 1.0, 1.0, 74533, 427208
1, 38000, 1.0, 1.0, 82595, 448726
1, 40000, 1.0, 1.0, 90730, 470040
1, 42000, 1.0, 1.0, 99412, 491277
1, 44000, 1.0, 1.0, 108436, 512482
1, 46000, 1.0, 1.0, 117908, 533345
1, 48000, 1.0, 1.0, 127559, 553905
1, 50000, 1.0, 1.0, 137616, 574350
1, 52000, 1.0, 1.0, 147981, 594801
1, 54000, 1.0, 1.0, 158694, 615024
1, 56000, 1.0, 1.0, 169663, 635012
1, 58000, 1.0, 1.0, 180877, 654881
1, 60000, 1.0, 1.0, 192538, 674634
1, 62000, 1.0, 1.0, 204403, 694134
1, 64000, 1.0, 1.0, 216465, 713233
1, 66000, 1.0, 1.0, 228770, 732228
1, 68000, 1.0, 1.0, 241370, 751114
1, 70000, 1.0, 1.0, 254063, 769419
1, 72000, 1.0, 1.0, 267303, 788164
1, 74000, 1.0, 1.0, 280427, 806215
1, 76000, 1.0, 1.0, 293911, 824105
1, 78000, 1.0, 1.0, 307659, 841801
1, 80000, 1.0, 1.0, 321460, 859129
1, 82000, 1.0, 1.0, 335874, 876968
1, 84000, 0.6666666666666666, 1.0, 351155, 895342
1, 86000, 1.0, 1.0, 366328, 913281
1, 88000, 1.0, 1.0, 380905, 930058
1, 90000, 1.0, 1.0, 395903, 946969
1, 92000, 1.0, 1.0, 411156, 963751
1, 94000, 1.0, 0.9166666666666666, 427109, 980865
1, 96000, 1.0, 1.0, 442988, 997553
1, 98000, 1.0, 1.0, 458573, 1013623
1, 100000, 1.0, 1.0, 476539, 1031765
2, 2000, 0.0, 0.16666666666666666, 311, 25970
2, 4000, 0.0, 0.0, 1036, 51465
2, 6000, 0.0, 0.08333333333333333, 2261, 76920
2, 8000, 0.0, 0.25, 3998, 101992
2, 10000, 0.3333333333333333, 0.3333333333333333, 6264, 126864
2, 12000, 0.0, 0.5, 8920, 151446
2, 14000, 0.3333333333333333, 0.49999999999999994, 12133, 175850
2, 16000, 0.6666666666666666, 0.41666666666666663, 15764, 199856
2, 18000, 1.0, 0.5833333333333333, 19804, 223656
2, 20000, 0.6666666666666666, 0.75, 24268, 247103
2, 22000, 1.0, 0.5833333333333333, 29161, 270366
2, 24000, 1.0, 0.75, 34377, 293434
2, 26000, 0.6666666666666666, 0.9166666666666666, 40149, 316110
2, 28000, 1.0, 0.5833333333333333, 46180, 338670
2, 30000, 1.0, 0.8333333333333333, 52600, 360920
2, 32000, 1.0, 0.9166666666666666, 59445, 382939
2, 34000, 1.0, 0.9166666666666666, 66578, 404718
2, 36000, 1.0, 0.9166666666666666, 74120, 426545
2, 38000, 1.0, 1.0, 82164, 447897
2, 40000, 1.0, 1.0, 90617, 469151
2, 42000, 1.0, 1.0, 99276, 490259
2, 44000, 1.0, 1.0, 108173, 511367
2, 46000, 1.0, 1.0, 117299, 531990
2, 48000, 1.0, 1.0, 127033, 552533
2, 50000, 1.0, 1.0, 137043, 572910
2, 52000, 1.0, 1.0, 147457, 593156
2, 54000, 1.0, 1.0, 158119, 613309
2, 56000, 1.0, 1.0, 168963, 633021
2, 58000, 1.0, 1.0, 180247, 652766
2, 60000, 1.0, 1.0, 192015, 672701
2, 62000, 1.0, 1.0, 203822, 692122
2, 64000, 1.0, 1.0, 215950, 711274
2, 66000, 1.0, 1.0, 228352, 730253
2, 68000, 1.0, 1.0, 240865, 748920
2, 70000, 1.0, 1.0, 253730, 767408
2, 72000, 1.0, 1.0, 266862, 785780
2, 74000, 1.0, 1.0, 280063, 803720
2, 76000, 1.0, 1.0, 293416, 821569
2, 78000, 1.0, 1.0, 307052, 839241
2, 80000, 1.0, 1.0, 320787, 856723
2, 82000, 1.0, 1.0, 334678, 873839
2, 84000, 1.0, 1.0, 348811, 890828
2, 86000, 1.0, 1.0, 363348, 907976
2, 88000, 1.0, 1.0, 377889, 924709
2, 90000, 1.0, 1.0, 392460, 941070
2, 92000, 1.0, 1.0, 406943, 957058
2, 94000, 1.0, 1.0, 421568, 972802
2, 96000, 1.0, 1.0, 436561, 988571
2, 98000, 1.0, 1.0, 451212, 1003694
2, 100000, 1.0, 1.0, 465929, 1018556
3, 2000, 0.0, 0.0, 255, 25882
3, 4000, 0.0, 0.0, 1035, 51586
3, 6000, 0.0, 0.08333333333333333, 2305, 77018
3, 8000, 0.6666666666666666, 0.16666666666666666, 4119, 102130
3, 10000, 0.0, 0.16666666666666666, 6342, 127117
3, 12000, 0.6666666666666666, 0.5, 9040, 151664
3, 14000, 1.0, 0.6666666666666666, 12147, 176016
3, 16000, 1.0, 0.6666666666666666, 15817, 200135
3, 18000, 1.0, 0.5833333333333333, 19892, 223961
3, 20000, 1.0, 0.7499999999999999, 24407, 247668
3, 22000, 1.0, 0.6666666666666667, 29284, 270793
3, 24000, 1.0, 0.75, 34642, 293779
3, 26000, 1.0, 0.49999999999999994, 40339, 316615
3, 28000, 1.0, 0.8333333333333333, 46549, 339290
3, 30000, 1.0, 0.9166666666666666, 53179, 361806
3, 32000, 1.0, 1.0, 60167, 383949
3, 34000, 1.0, 1.0, 67434, 406209
3, 36000, 1.0, 1.0, 75124, 428061
3, 38000, 1.0, 1.0, 83117, 449775
3, 40000, 1.0, 1.0, 91615, 471373
3, 42000, 1.0, 1.0, 100341, 492853
3, 44000, 1.0, 0.9166666666666666, 109392, 514063
3, 46000, 1.0, 1.0, 118886, 535232
3, 48000, 1.0, 1.0, 128699, 556230
3, 50000, 1.0, 1.0, 138919, 576950
3, 52000, 1.0, 1.0, 149427, 597481
3, 54000, 1.0, 1.0, 160284, 617725
3, 56000, 1.0, 1.0, 171427, 638007
3, 58000, 1.0, 1.0, 182853, 658120
3, 60000, 1.0, 0.9166666666666666, 194490, 677825
3, 62000, 1.0, 0.9166666666666666, 206387, 697382
3, 64000, 1.0, 1.0, 218693, 716689
3, 66000, 1.0, 1.0, 231164, 736068
3, 68000, 1.0, 1.0, 244011, 755170
3, 70000, 1.0, 1.0, 257120, 774122
3, 72000, 1.0, 0.9166666666666666, 270636, 793099
3, 74000, 1.0, 1.0, 284154, 811654
3, 76000, 1.0, 1.0, 298265, 830345
3, 78000, 1.0, 1.0, 312063, 848225
3, 80000, 1.0, 1.0, 326126, 866013
3, 82000, 1.0, 1.0, 340785, 884198
