controllers.TD.ntuple2.SarsaAgt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.SarsaAgt: alpha_init->final:1.0->0.5, epsilon_init->final:1.0->0.0, gamma: 1.0
run, gameNum, evalQ, evalT, actionNum, trnMoves
0, 2000, 0.3333333333333333, 0.0, 5165, 25796
0, 4000, 0.0, 0.0, 10754, 51405
0, 6000, 0.0, 0.08333333333333333, 16736, 76568
0, 8000, 0.3333333333333333, 0.0, 23085, 101610
0, 10000, 0.0, 0.08333333333333333, 29821, 126132
0, 12000, 0.0, 0.08333333333333333, 36930, 150848
0, 14000, 0.0, 0.0, 44408, 174904
0, 16000, 0.3333333333333333, 0.25, 52198, 198853
0, 18000, 0.3333333333333333, 0.0, 60272, 222495
0, 20000, 0.0, 0.08333333333333333, 68651, 245634
0, 22000, 0.3333333333333333, 0.41666666666666663, 77312, 268650
0, 24000, 0.0, 0.16666666666666666, 86275, 291635
0, 26000, 0.0, 0.0, 95651, 314318
0, 28000, 0.0, 0.25, 105282, 336589
0, 30000, 0.0, 0.08333333333333333, 115088, 358664
0, 32000, 0.3333333333333333, 0.0, 125156, 380530
0, 34000, 0.3333333333333333, 0.0, 135523, 402240
0, 36000, 0.0, 0.16666666666666666, 146121, 423663
0, 38000, 0.6666666666666666, 0.25, 156959, 444551
0, 40000, 1.0, 0.5, 168077, 465232
0, 42000, 0.6666666666666666, 0.0, 179389, 486052
0, 44000, 0.0, 0.16666666666666666, 190986, 506407
0, 46000, 0.0, 0.16666666666666666, 202825, 526791
0, 48000, 0.0, 0.25, 215080, 547191
0, 50000, 0.3333333333333333, 0.16666666666666666, 227142, 566790
0, 52000, 0.6666666666666666, 0.3333333333333333, 239466, 586079
0, 54000, 0.6666666666666666, 0.08333333333333333, 252061, 605358
0, 56000, 0.0, 0.16666666666666666, 264831, 624501
0, 58000, 0.6666666666666666, 0.5833333333333333, 277709, 643428
0, 60000, 0.6666666666666666, 0.3333333333333333, 290537, 661707
0, 62000, 0.3333333333333333, 0.5833333333333333, 303767, 680323
0, 64000, 0.0, 0.41666666666666663, 317232, 698745
0, 66000, 1.0, 0.3333333333333333, 330944, 717115
0, 68000, 0.3333333333333333, 0.8333333333333333, 344696, 735112
0, 70000, 0.6666666666666666, 0.5833333333333333, 358570, 753091
0, 72000, 1.0, 0.8333333333333334, 372490, 770749
0, 74000, 1.0, 1.0, 386230, 787748
0, 76000, 1.0, 0.9166666666666666, 400228, 804769
0, 78000, 1.0, 0.6666666666666666, 414296, 821675
0, 80000, 1.0, 1.0, 428483, 838255
0, 82000, 1.0, 0.9166666666666666, 442976, 854976
0, 84000, 1.0, 1.0, 457403, 871370
0, 86000, 1.0, 0.75, 472620, 888393
0, 88000, 1.0, 1.0, 487295, 904555
0, 90000, 1.0, 1.0, 502126, 920657
0, 92000, 1.0, 1.0, 516587, 936130
0, 94000, 1.0, 1.0, 531095, 951407
0, 96000, 1.0, 1.0, 545832, 966635
0, 98000, 1.0, 1.0, 560807, 981941
0, 100000, 1.0, 1.0, 575798, 997060
1, 2000, 0.0, 0.0, 5166, 26042
1, 4000, 0.0, 0.0, 10745, 51877
1, 6000, 0.0, 0.0, 16690, 77408
1, 8000, 0.0, 0.0, 22934, 102456
1, 10000, 0.0, 0.16666666666666666, 29618, 127038
1, 12000, 0.0, 0.0, 36670, 151397
1, 14000, 0.6666666666666666, 0.25, 44062, 175597
1, 16000, 0.3333333333333333, 0.08333333333333333, 51872, 199582
1, 18000, 0.0, 0.08333333333333333, 59934, 223191
1, 20000, 0.6666666666666666, 0.08333333333333333, 68350, 246584
1, 22000, 0.0, 0.25, 77107, 269693
1, 24000, 0.0, 0.3333333333333333, 86171, 292519
1, 26000, 0.0, 0.0, 95430, 314871
1, 28000, 0.0, 0.0, 104962, 337055
1, 30000, 0.0, 0.0, 114785, 359163
1, 32000, 1.0, 0.16666666666666666, 124849, 380799
1, 34000, 0.0, 0.16666666666666666, 135142, 402342
1, 36000, 0.0, 0.25, 145717, 423550
1, 38000, 0.0, 0.0, 156448, 444333
1, 40000, 0.3333333333333333, 0.25, 167467, 464896
1, 42000, 0.0, 0.25, 178849, 485526
1, 44000, 0.0, 0.0, 190193, 505659
1, 46000, 0.3333333333333333, 0.08333333333333333, 201895, 525817
1, 48000, 0.6666666666666666, 0.3333333333333333, 213756, 545518
1, 50000, 0.0, 0.0, 225858, 565089
1, 52000, 0.0, 0.16666666666666666, 238219, 584606
1, 54000, 1.0, 0.25, 250653, 603662
1, 56000, 1.0, 0.5833333333333333, 263288, 622862
1, 58000, 0.3333333333333333, 0.16666666666666666, 276058, 641462
1, 60000, 1.0, 0.5, 288963, 659948
1, 62000, 0.6666666666666666, 0.6666666666666666, 302015, 678298
1, 64000, 1.0, 0.3333333333333333, 315396, 696563
1, 66000, 0.6666666666666666, 0.41666666666666663, 328966, 714824
1, 68000, 1.0, 0.5833333333333334, 342684, 733017
1, 70000, 1.0, 0.75, 356608, 750975
1, 72000, 0.3333333333333333, 0.3333333333333333, 370732, 768802
1, 74000, 1.0, 0.41666666666666663, 384933, 786410
1, 76000, 0.6666666666666666, 0.6666666666666667, 399025, 803555
1, 78000, 1.0, 0.75, 413236, 820562
1, 80000, 1.0, 0.75, 427311, 837046
1, 82000, 1.0, 0.9166666666666666, 441719, 853749
1, 84000, 1.0, 1.0, 456009, 869925
1, 86000, 1.0, 1.0, 470145, 885769
1, 88000, 1.0, 1.0, 484605, 901655
1, 90000, 1.0, 0.9166666666666666, 499153, 917485
1, 92000, 1.0, 1.0, 513491, 932822
1, 94000, 1.0, 1.0, 527956, 948074
1, 96000, 1.0, 1.0, 541879, 962514
1, 98000, 1.0, 1.0, 556060, 977003
1, 100000, 1.0, 1.0, 570068, 991112
2, 2000, 0.0, 0.0, 5220, 25888
2, 4000, 0.0, 0.0, 10818, 51771
2, 6000, 0.0, 0.0, 16802, 77040
2, 8000, 0.0, 0.0, 23059, 102169
2, 10000, 0.0, 0.0, 29805, 126925
2, 12000, 0.0, 0.08333333333333333, 36841, 151493
2, 14000, 0.0, 0.0, 44257, 175692
2, 16000, 0.3333333333333333, 0.08333333333333333, 52081, 199529
2, 18000, 0.0, 0.25, 60120, 223197
2, 20000, 0.0, 0.16666666666666666, 68457, 246669
2, 22000, 0.0, 0.08333333333333333, 77217, 269729
2, 24000, 0.0, 0.08333333333333333, 86182, 292698
2, 26000, 0.0, 0.0, 95413, 315174
2, 28000, 0.0, 0.0, 104963, 337490
2, 30000, 0.3333333333333333, 0.08333333333333333, 114811, 359575
2, 32000, 0.6666666666666666, 0.0, 124908, 381305
2, 34000, 0.0, 0.0, 135278, 402879
2, 36000, 0.0, 0.16666666666666666, 145795, 424075
2, 38000, 0.0, 0.25, 156537, 445119
2, 40000, 0.6666666666666666, 0.3333333333333333, 167652, 465914
2, 42000, 1.0, 0.3333333333333333, 178943, 486507
2, 44000, 0.3333333333333333, 0.16666666666666666, 190422, 506754
2, 46000, 1.0, 0.25, 202113, 527034
2, 48000, 0.6666666666666666, 0.16666666666666666, 214149, 546970
2, 50000, 0.0, 0.16666666666666666, 226128, 566471
2, 52000, 0.3333333333333333, 0.41666666666666663, 238488, 585943
2, 54000, 0.0, 0.41666666666666663, 250904, 605016
2, 56000, 0.6666666666666666, 0.5, 263708, 624193
2, 58000, 0.3333333333333333, 0.5, 276630, 643253
2, 60000, 0.0, 0.75, 289799, 662180
2, 62000, 1.0, 1.0, 302970, 680674
2, 64000, 0.3333333333333333, 0.5, 316283, 699122
2, 66000, 0.0, 0.6666666666666666, 329718, 717148
2, 68000, 0.6666666666666666, 0.8333333333333333, 343124, 734813
2, 70000, 0.6666666666666666, 1.0, 356644, 752315
2, 72000, 1.0, 0.9166666666666666, 370518, 769795
2, 74000, 1.0, 0.6666666666666666, 384560, 787186
2, 76000, 1.0, 1.0, 398717, 804511
2, 78000, 1.0, 0.9166666666666666, 412858, 821474
2, 80000, 1.0, 1.0, 427223, 838397
2, 82000, 1.0, 1.0, 441819, 855226
2, 84000, 1.0, 1.0, 456422, 871833
2, 86000, 1.0, 1.0, 470937, 888062
2, 88000, 1.0, 1.0, 485571, 904126
2, 90000, 1.0, 1.0, 500067, 919827
