controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: true
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
13, 30000, 1.0, 0.16666666666666666, 0.0, 416907, 386907
13, 35000, 0.3333333333333333, 0.49999999999999994, 0.0, 483141, 448141
13, 40000, 0.6666666666666666, 0.9166666666666666, 0.0, 547919, 507919
13, 45000, 0.3333333333333333, 0.5, 0.0, 611045, 566045
13, 50000, 1.0, 0.6666666666666666, 0.0, 672859, 622859
13, 55000, 1.0, 0.5, 0.0, 733449, 678449
13, 60000, 0.3333333333333333, 0.41666666666666663, 0.0, 792205, 732205
13, 65000, 1.0, 0.5833333333333333, 0.0, 850112, 785112
13, 70000, 1.0, 0.5833333333333334, 0.0, 906474, 836474
13, 75000, 1.0, 0.8333333333333334, 0.0, 962729, 887729
13, 80000, 1.0, 0.9166666666666666, 0.0, 1017051, 937051
13, 85000, 1.0, 1.0, 0.0, 1070312, 985312
13, 90000, 1.0, 1.0, 0.0, 1121533, 1031533
13, 95000, 1.0, 0.9166666666666666, 0.0, 1174409, 1079409
13, 100000, 1.0, 1.0, 0.0, 1221481, 1121481
14, 5000, 1.0, 0.25, 0.0, 69965, 64965
14, 10000, 0.0, 0.5, 0.0, 139903, 129903
14, 15000, 0.6666666666666666, 0.16666666666666666, 0.0, 209797, 194797
14, 20000, 0.6666666666666666, 0.5833333333333333, 0.0, 279618, 259618
14, 25000, 0.3333333333333333, 0.16666666666666666, 0.0, 349168, 324168
14, 30000, 0.0, 0.25, 0.0, 417100, 387100
14, 35000, 0.3333333333333333, 0.49999999999999994, 0.0, 483137, 448137
14, 40000, 0.3333333333333333, 0.5, 0.0, 547631, 507631
14, 45000, 1.0, 1.0, 0.0, 610456, 565456
14, 50000, 0.3333333333333333, 0.8333333333333333, 0.0, 671995, 621995
14, 55000, 1.0, 0.5, 0.0, 731875, 676875
14, 60000, 1.0, 0.75, 0.0, 790441, 730441
14, 65000, 0.6666666666666666, 0.5, 0.0, 846699, 781699
14, 70000, 1.0, 0.9166666666666666, 0.0, 902453, 832453
14, 75000, 1.0, 0.9166666666666666, 0.0, 956493, 881493
14, 80000, 1.0, 1.0, 0.0, 1009283, 929283
14, 85000, 1.0, 0.9166666666666666, 0.0, 1061088, 976088
14, 90000, 1.0, 1.0, 0.0, 1109748, 1019748
14, 95000, 1.0, 0.9166666666666666, 0.0, 1156608, 1061608
14, 100000, 1.0, 1.0, 0.0, 1199251, 1099251
15, 5000, 0.3333333333333333, 0.25, 0.0, 70134, 65134
15, 10000, 0.6666666666666666, 0.25, 0.0, 139792, 129792
15, 15000, 0.0, 0.08333333333333333, 0.0, 209639, 194639
15, 20000, 1.0, 0.49999999999999994, 0.0, 279291, 259291
15, 25000, 0.0, 0.16666666666666666, 0.0, 349095, 324095
15, 30000, 0.3333333333333333, 0.41666666666666663, 0.0, 417340, 387340
15, 35000, 1.0, 0.5, 0.0, 483561, 448561
15, 40000, 0.3333333333333333, 0.3333333333333333, 0.0, 547765, 507765
15, 45000, 0.6666666666666666, 0.41666666666666663, 0.0, 610426, 565426
15, 50000, 0.3333333333333333, 0.16666666666666666, 0.0, 672048, 622048
15, 55000, 0.6666666666666666, 0.5833333333333334, 0.0, 732061, 677061
15, 60000, 1.0, 0.5833333333333333, 0.0, 790725, 730725
15, 65000, 1.0, 1.0, 0.0, 848163, 783163
15, 70000, 1.0, 0.8333333333333333, 0.0, 903477, 833477
15, 75000, 0.6666666666666666, 1.0, 0.0, 957885, 882885
15, 80000, 1.0, 1.0, 0.0, 1010888, 930888
15, 85000, 1.0, 1.0, 0.0, 1063553, 978553
15, 90000, 1.0, 1.0, 0.0, 1114288, 1024288
15, 95000, 1.0, 0.9166666666666666, 0.0, 1160567, 1065567
15, 100000, 1.0, 1.0, 0.0, 1204341, 1104341
16, 5000, 0.6666666666666666, 0.49999999999999994, 0.0, 69775, 64775
16, 10000, 0.0, 0.16666666666666666, 0.0, 139771, 129771
16, 15000, 1.0, 0.3333333333333333, 0.0, 209582, 194582
16, 20000, 0.0, 0.5, 0.0, 279398, 259398
16, 25000, 1.0, 0.49999999999999994, 0.0, 349075, 324075
16, 30000, 0.3333333333333333, 0.49999999999999994, 0.0, 417058, 387058
16, 35000, 0.6666666666666666, 0.25, 0.0, 483375, 448375
16, 40000, 1.0, 0.3333333333333333, 0.0, 547784, 507784
16, 45000, 0.6666666666666666, 0.8333333333333333, 0.0, 610707, 565707
16, 50000, 1.0, 0.3333333333333333, 0.0, 672429, 622429
16, 55000, 1.0, 0.5, 0.0, 732653, 677653
16, 60000, 0.3333333333333333, 0.9166666666666666, 0.0, 791388, 731388
16, 65000, 1.0, 0.6666666666666666, 0.0, 848796, 783796
16, 70000, 1.0, 0.8333333333333333, 0.0, 905464, 835464
16, 75000, 1.0, 0.9166666666666666, 0.0, 959728, 884728
16, 80000, 1.0, 1.0, 0.0, 1013790, 933790
16, 85000, 1.0, 1.0, 0.0, 1067825, 982825
16, 90000, 0.6666666666666666, 1.0, 0.0, 1118602, 1028602
16, 95000, 1.0, 0.9166666666666666, 0.0, 1166328, 1071328
16, 100000, 1.0, 1.0, 0.0, 1213429, 1113429
17, 5000, 1.0, 0.25, 0.0, 69901, 64901
17, 10000, 0.6666666666666666, 0.5833333333333333, 0.0, 139678, 129678
17, 15000, 0.0, 0.16666666666666666, 0.0, 209461, 194461
17, 20000, 0.0, 0.08333333333333333, 0.0, 279226, 259226
17, 25000, 0.3333333333333333, 0.41666666666666663, 0.0, 348981, 323981
17, 30000, 0.0, 0.3333333333333333, 0.0, 417191, 387191
17, 35000, 0.6666666666666666, 0.41666666666666663, 0.0, 483209, 448209
17, 40000, 1.0, 0.25, 0.0, 547519, 507519
17, 45000, 0.3333333333333333, 0.3333333333333333, 0.0, 610528, 565528
17, 50000, 0.6666666666666666, 0.16666666666666666, 0.0, 671752, 621752
17, 55000, 1.0, 0.5833333333333333, 0.0, 732042, 677042
17, 60000, 1.0, 0.75, 0.0, 790700, 730700
17, 65000, 1.0, 0.9166666666666666, 0.0, 848347, 783347
17, 70000, 1.0, 1.0, 0.0, 904304, 834304
17, 75000, 1.0, 1.0, 0.0, 958733, 883733
17, 80000, 0.6666666666666666, 1.0, 0.0, 1011801, 931801
17, 85000, 1.0, 1.0, 0.0, 1063299, 978299
17, 90000, 1.0, 1.0, 0.0, 1112400, 1022400
17, 95000, 1.0, 1.0, 0.0, 1161943, 1066943
17, 100000, 1.0, 0.9166666666666666, 0.0, 1206882, 1106882
18, 5000, 0.3333333333333333, 0.25, 0.0, 69943, 64943
18, 10000, 1.0, 0.41666666666666663, 0.0, 139960, 129960
18, 15000, 0.3333333333333333, 0.25, 0.0, 209813, 194813
18, 20000, 0.3333333333333333, 0.16666666666666666, 0.0, 279314, 259314
18, 25000, 0.0, 0.5, 0.0, 348982, 323982
18, 30000, 0.6666666666666666, 0.7499999999999999, 0.0, 417118, 387118
18, 35000, 1.0, 0.41666666666666663, 0.0, 483368, 448368
18, 40000, 0.0, 0.3333333333333333, 0.0, 548100, 508100
18, 45000, 1.0, 0.25, 0.0, 611261, 566261
18, 50000, 0.3333333333333333, 0.3333333333333333, 0.0, 672915, 622915
18, 55000, 1.0, 0.6666666666666666, 0.0, 733071, 678071
18, 60000, 1.0, 0.8333333333333333, 0.0, 791527, 731527
18, 65000, 1.0, 0.5833333333333334, 0.0, 848828, 783828
18, 70000, 1.0, 0.9166666666666666, 0.0, 905106, 835106
18, 75000, 1.0, 0.8333333333333333, 0.0, 960917, 885917
18, 80000, 0.6666666666666666, 0.9166666666666666, 0.0, 1015224, 935224
18, 85000, 1.0, 1.0, 0.0, 1067691, 982691
18, 90000, 1.0, 0.8333333333333334, 0.0, 1118691, 1028691
18, 95000, 1.0, 0.9166666666666666, 0.0, 1167472, 1072472
18, 100000, 1.0, 1.0, 0.0, 1211533, 1111533
19, 5000, 1.0, 0.3333333333333333, 0.0, 69752, 64752
