TDNTuple3Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.25, horizon:4, AFTERSTATE:false, learnFromRM: true
TDNTuple3Agt: alpha_init->final:3.7->3.7, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
"run","gameNum","evalQ","evalT","actionNum","trnMoves","elapsedTime","movesSecond","lambda","null"
0,340000,0.6875,0.5,9968768,9628768,687.963,14490.2676452077,0,0
0,345000,0.6875,-0.9,10136958,9791958,699.245,14497.0046264185,0,0
0,350000,0.59375,0.950000000000001,10294894,9944894,709.985,14500.1570455714,0,0
0,355000,0.5,0.7,10450244,10095244,720.571,14502.7263101068,0,0
0,360000,0.65625,0.4,10608302,10248302,731.352,14505.0563887157,0,0
0,365000,0.8125,0.25,10770773,10405773,742.369,14508.6513580174,0,0
0,370000,0.4375,-0.825,10928965,10558965,753.156,14510.8915018934,0,0
0,375000,0.75,0.825,11089287,10714287,764.027,14514.2606216796,0,0
0,380000,0.375,-0.8,11253770,10873770,775.001,14520.9748116454,0,0
0,385000,0.8125,0.75,11410914,11025914,785.7,14523.2455135548,0,0
0,390000,0.6875,0.725,11575851,11185851,796.918,14525.7742954733,0,0
0,395000,0.375,-0.725,11739433,11344433,808.038,14528.3179751447,0,0
0,400000,0.71875,0.925,11900001,11500001,818.996,14529.9867154418,0,0
0,405000,0.5,0.8,12062682,11657682,830.033,14532.7739981422,0,0
0,410000,0.84375,0.75,12218953,11808953,840.705,14534.1742941936,0,0
0,415000,0.875,0.875,12382130,11967130,851.685,14538.3915414737,0,0
0,420000,0.53125,0.85,12536799,12116799,862.227,14540.0213632837,0,0
0,425000,0.6875,0.875,12696453,12271453,873.207,14540.0265916329,0,0
0,430000,0.75,0.925,12851724,12421724,883.918,14539.4980077337,0,0
0,435000,0.8125,0.8,13016206,12581206,895.041,14542.5807309386,0,0
0,440000,0.65625,0.925,13175350,12735350,906.006,14542.2326121461,0,0
0,445000,0.875,0.875,13332709,12887709,916.794,14542.7533339005,0,0
0,450000,0.46875,-0.875,13498091,13048091,927.96,14545.9836630889,0,0
0,455000,0.6875,0.9,13665394,13210394,939.206,14549.9432499366,0,0
0,460000,0.625,-0.75,13832255,13372255,950.554,14551.7824342436,0,0
0,465000,0.28125,-0.725,13998172,13533172,961.869,14553.096107682,0,0
0,470000,0.875,0.85,14164111,13694111,973.082,14555.9274552402,0,0
0,475000,0.71875,0.5,14323724,13848724,983.957,14557.2662219995,0,0
0,480000,0.875,1,14483333,14003333,994.81,14558.8936580855,0,0
0,485000,0.71875,1,14639449,14154449,1005.57,14558.3589407003,0,0
0,490000,0.875,0.9,14789083,14299083,1015.885,14557.8318412025,0,0
0,495000,0.6875,0.925,14953312,14458312,1026.899,14561.6190102435,0,0
