TDNTuple3Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple3Agt: alpha_init->final:3.7->3.7, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1, evalQ: 0, evalT: -1
run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, user1, user2
0, 10, 0, 0, 1.0E-8, 1, 1.0, 5.551115123125783E-17, 0.0, 0.0
0, 10, 0, 50, 1.0E-8, 1, 1.0, 0.8, 0.0, 0.0
0, 10, 0, 100, 1.0E-8, 1, 1.0, 0.85, 0.0, 0.0
0, 10, 0, 200, 1.0E-8, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 300, 1.0E-8, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 500, 1.0E-8, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 600, 1.0E-8, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 800, 1.0E-8, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 1000, 1.0E-8, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 0, 0.0, 1, 1.0, 0.39999999999999997, 0.0, 0.0
0, 10, 0, 50, 0.0, 1, 1.0, 0.8999999999999999, 0.0, 0.0
0, 10, 0, 100, 0.0, 1, 1.0, 0.3, 0.0, 0.0
0, 10, 0, 200, 0.0, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 300, 0.0, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 500, 0.0, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 600, 0.0, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 800, 0.0, 1, 1.0, 1.0, 0.0, 0.0
0, 10, 0, 1000, 0.0, 1, 1.0, 1.0, 0.0, 0.0
