TDNTuple3Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.16, horizon:3, AFTERSTATE:false, learnFromRM: true
TDNTuple3Agt: alpha_init->final:5.0->5.0, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
run, gameNum, evalQ, evalT, actionNum, trnMoves, elapsedTime, movesSecond, , 
0, 5000, -1.0, -0.9750000000000005, 97376, 92376, 9.986, 9751.251752453434, 0.0, 0.0
0, 10000, -0.8125, -0.8500000000000004, 203066, 193066, 20.383, 9962.5177844282, 0.0, 0.0
0, 15000, -0.71875, -0.3, 317748, 302748, 31.683, 10028.974528927185, 0.0, 0.0
0, 20000, -0.8125, -0.9500000000000005, 434087, 414087, 42.984, 10098.804206216266, 0.0, 0.0
0, 25000, -0.875, -0.9000000000000005, 555806, 530806, 55.279, 10054.559597677237, 0.0, 0.0
0, 30000, -0.53125, -0.9750000000000005, 680281, 650281, 67.571, 10067.647363513934, 0.0, 0.0
0, 35000, -0.625, -0.9250000000000005, 808454, 773454, 80.21, 10079.217055230021, 0.0, 0.0
0, 40000, -0.1875, -0.8500000000000004, 938355, 898355, 93.273, 10060.306841208067, 0.0, 0.0
0, 45000, -0.1875, -0.9750000000000005, 1070575, 1025575, 106.841, 10020.263756423097, 0.0, 0.0
0, 50000, 0.21875, -0.9250000000000005, 1204955, 1154955, 120.654, 9986.86326188937, 0.0, 0.0
0, 55000, -0.65625, -0.9250000000000005, 1337776, 1282776, 133.606, 10012.843734562819, 0.0, 0.0
0, 60000, 0.28125, -0.8750000000000004, 1472646, 1412646, 146.829, 10029.667163843655, 0.0, 0.0
0, 65000, -0.40625, -0.9500000000000005, 1611632, 1546632, 160.583, 10036.130848221792, 0.0, 0.0
0, 70000, 0.0, -0.8250000000000004, 1748612, 1678612, 174.537, 10018.57485805302, 0.0, 0.0
0, 75000, -0.5, -0.6500000000000002, 1884039, 1809039, 188.145, 10013.760663318184, 0.0, 0.0
0, 80000, -0.1875, -1.0000000000000004, 2024444, 1944444, 202.272, 10008.523176712546, 0.0, 0.0
0, 85000, 0.34375, -0.9250000000000005, 2164035, 2079035, 216.554, 9993.050232274629, 0.0, 0.0
0, 90000, -0.03125, 0.19999999999999998, 2307760, 2217760, 230.818, 9998.1803845454, 0.0, 0.0
0, 95000, 0.375, 0.02500000000000001, 2450555, 2355555, 245.291, 9990.399158550457, 0.0, 0.0
0, 100000, 0.09375, -0.7250000000000003, 2594929, 2494929, 259.817, 9987.525835491904, 0.0, 0.0
0, 105000, -0.0625, -0.7750000000000004, 2739723, 2634723, 274.168, 9992.862040792506, 0.0, 0.0
0, 110000, 0.40625, 0.02500000000000001, 2884437, 2774437, 289.889, 9950.142985763516, 0.0, 0.0
0, 115000, 0.25, -0.9000000000000005, 3030608, 2915608, 304.26, 9960.586340629725, 0.0, 0.0
0, 120000, -0.25, -0.7500000000000003, 3175720, 3055720, 318.939, 9957.139139459268, 0.0, 0.0
0, 125000, 0.15625, -0.5000000000000001, 3321671, 3196671, 333.485, 9960.480981153574, 0.0, 0.0
0, 130000, 0.21875, -0.37500000000000006, 3470464, 3340464, 348.398, 9961.205288204868, 0.0, 0.0
0, 135000, 0.28125, -0.8000000000000004, 3618236, 3483236, 362.883, 9970.80601736648, 0.0, 0.0
0, 140000, -0.21875, -0.9000000000000005, 3764295, 3624295, 377.91, 9960.824005715645, 0.0, 0.0
0, 145000, 0.25, 0.19999999999999998, 3913942, 3768942, 392.459, 9972.868503461508, 0.0, 0.0
0, 150000, 0.90625, 0.05000000000000001, 4064188, 3914188, 407.097, 9983.340579763546, 0.0, 0.0
0, 155000, -0.15625, -1.0000000000000004, 4210804, 4055804, 421.324, 9994.218226353116, 0.0, 0.0
0, 160000, 0.375, -0.9000000000000005, 4355868, 4195868, 436.251, 9984.774820000413, 0.0, 0.0
0, 165000, 0.46875, -0.175, 4503853, 4338853, 451.065, 9984.931218338821, 0.0, 0.0
0, 170000, 0.59375, 0.175, 4650311, 4480311, 465.23, 9995.724695311996, 0.0, 0.0
0, 175000, -0.1875, -0.9750000000000005, 4795572, 4620572, 479.403, 10003.216500522525, 0.0, 0.0
0, 180000, 0.21875, 0.7500000000000003, 4947200, 4767200, 493.998, 10014.615443787223, 0.0, 0.0
0, 185000, 0.6875, 0.1, 5096732, 4911732, 508.345, 10026.127924932869, 0.0, 0.0
0, 190000, 0.0625, -0.8500000000000004, 5244990, 5054990, 522.871, 10031.135786838437, 0.0, 0.0
0, 195000, 0.3125, 0.4000000000000001, 5395583, 5200583, 537.564, 10037.098838463886, 0.0, 0.0
0, 200000, 0.84375, 0.5500000000000002, 5544825, 5344825, 552.653, 10033.10395492289, 0.0, 0.0
0, 205000, 0.40625, 0.7250000000000003, 5696790, 5491790, 567.286, 10042.183307890553, 0.0, 0.0
0, 210000, 0.5, -0.05000000000000001, 5847928, 5637928, 583.235, 10026.709645340214, 0.0, 0.0
0, 215000, 0.625, 0.7750000000000004, 5998824, 5783824, 599.516, 10006.111596687995, 0.0, 0.0
0, 220000, 0.21875, -0.9250000000000005, 6149782, 5929782, 616.226, 9979.750935533391, 0.0, 0.0
0, 225000, 0.4375, 0.7500000000000003, 6297644, 6072644, 630.89, 9982.158537938469, 0.0, 0.0
0, 230000, 0.5625, -0.7500000000000003, 6453614, 6223614, 646.55, 9981.616270976723, 0.0, 0.0
0, 235000, 0.375, -0.8500000000000004, 6605599, 6370599, 662.111, 9976.57341442749, 0.0, 0.0
0, 240000, 0.59375, -0.8250000000000004, 6757236, 6517236, 677.173, 9978.59631143002, 0.0, 0.0
0, 245000, 0.25, -0.9500000000000005, 6913442, 6668442, 692.662, 9980.974847761245, 0.0, 0.0
0, 250000, 0.4375, -0.8500000000000004, 7068650, 6818650, 708.542, 9976.331678291477, 0.0, 0.0
0, 255000, 0.5625, 0.05000000000000001, 7227152, 6972152, 725.895, 9956.194766460714, 0.0, 0.0
0, 260000, 0.46875, -0.37500000000000006, 7381628, 7121628, 741.279, 9957.96184702386, 0.0, 0.0
0, 265000, 0.3125, -0.9000000000000005, 7533186, 7268186, 756.591, 9956.74809771726, 0.0, 0.0
0, 270000, 0.65625, 0.35000000000000003, 7684890, 7414890, 772.575, 9947.111930880497, 0.0, 0.0
0, 275000, 0.25, -0.7250000000000003, 7837416, 7562416, 787.962, 9946.43904147662, 0.0, 0.0
0, 280000, 0.8125, -0.7000000000000003, 7990827, 7710827, 803.103, 9949.94041860135, 0.0, 0.0
0, 285000, 0.1875, -0.8750000000000004, 8147741, 7862741, 818.659, 9952.545565369708, 0.0, 0.0
0, 290000, 0.34375, -0.8000000000000004, 8299286, 8009286, 833.749, 9954.178055985674, 0.0, 0.0
0, 295000, 0.25, 0.5500000000000002, 8456481, 8161481, 849.053, 9959.89767423235, 0.0, 0.0
0, 300000, 0.125, -0.7500000000000003, 8613263, 8313263, 864.57, 9962.481927432133, 0.0, 0.0
0, 305000, 0.3125, 0.4500000000000001, 8767154, 8462154, 880.201, 9960.399954101393, 0.0, 0.0
0, 310000, 0.5625, -0.9500000000000005, 8925632, 8615632, 897.669, 9943.12157376494, 0.0, 0.0
0, 315000, 0.46875, -0.9250000000000005, 9081444, 8766444, 913.101, 9945.716848409978, 0.0, 0.0
0, 320000, 0.3125, 1.0000000000000004, 9239988, 8919988, 928.59, 9950.557296546376, 0.0, 0.0
0, 325000, 0.625, -0.7000000000000003, 9394449, 9069449, 944.456, 9946.941943298576, 0.0, 0.0
0, 330000, 0.125, -0.9250000000000005, 9547836, 9217836, 959.54, 9950.43041457365, 0.0, 0.0
0, 335000, 0.625, -0.7750000000000004, 9697851, 9362851, 974.921, 9947.319834119893, 0.0, 0.0
0, 340000, 0.5, 0.325, 9857887, 9517887, 990.576, 9951.671552712765, 0.0, 0.0
0, 345000, 0.46875, 0.8500000000000004, 10014295, 9669295, 1005.695, 9957.58654462834, 0.0, 0.0
0, 350000, 0.46875, -0.9000000000000005, 10172253, 9822253, 1021.14, 9961.66343498443, 0.0, 0.0
0, 355000, 0.15625, -0.7000000000000003, 10331770, 9976770, 1036.593, 9967.045889756153, 0.0, 0.0
0, 360000, 0.5625, 0.9000000000000005, 10491016, 10131016, 1052.427, 9968.40255903735, 0.0, 0.0
0, 365000, 0.375, -0.9000000000000005, 10649754, 10284754, 1071.087, 9942.940209338738, 0.0, 0.0
0, 370000, 0.625, 0.8500000000000004, 10806483, 10436483, 1087.094, 9940.70705937113, 0.0, 0.0
0, 375000, 0.5625, -0.4500000000000001, 10964523, 10589523, 1103.144, 9939.339741683769, 0.0, 0.0
0, 380000, 0.625, -0.8250000000000004, 11130402, 10750402, 1119.733, 9940.22860806996, 0.0, 0.0
0, 385000, 0.46875, 1.0000000000000004, 11292483, 10907483, 1136.241, 9938.457598344014, 0.0, 0.0
0, 390000, 0.6875, 0.8750000000000004, 11448491, 11058491, 1155.594, 9907.018381888449, 0.0, 0.0
0, 395000, 0.53125, 0.8750000000000004, 11605580, 11210580, 1171.661, 9905.237095030046, 0.0, 0.0
0, 400000, 0.875, 0.4250000000000001, 11763587, 11363587, 1188.084, 9901.309166691917, 0.0, 0.0
0, 405000, 0.625, 0.8500000000000004, 11917434, 11512434, 1205.65, 9884.654750549495, 0.0, 0.0
0, 410000, 0.78125, 0.8000000000000004, 12077532, 11667532, 1222.85, 9876.5441386924, 0.0, 0.0
0, 415000, 0.75, 0.8500000000000004, 12239851, 11824851, 1239.187, 9877.323600070047, 0.0, 0.0
0, 420000, 0.75, 0.8500000000000004, 12397136, 11977136, 1257.503, 9858.533935903135, 0.0, 0.0
0, 425000, 0.5, 0.9500000000000005, 12556719, 12131719, 1273.334, 9861.2924809987, 0.0, 0.0
0, 430000, 0.8125, 0.9000000000000005, 12713194, 12283194, 1289.417, 9859.645095419093, 0.0, 0.0
0, 435000, 0.6875, 0.9750000000000005, 12866018, 12431018, 1305.903, 9852.200354850245, 0.0, 0.0
0, 440000, 0.5625, 0.6750000000000003, 13024438, 12584438, 1323.968, 9837.426584328321, 0.0, 0.0
0, 445000, 0.875, 1.0000000000000004, 13183044, 12738044, 1340.248, 9836.272092926085, 0.0, 0.0
0, 450000, 0.5625, 0.325, 13344107, 12894107, 1356.397, 9837.90660109098, 0.0, 0.0
0, 455000, 0.78125, 0.9500000000000005, 13503739, 13048739, 1372.922, 9835.765615235243, 0.0, 0.0
