controllers.TD.ntuple2.TDNTuple3Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.36, horizon:5, AFTERSTATE:false, learnFromRM: true
controllers.TD.ntuple2.TDNTuple3Agt: alpha_init->final:5.0->5.0, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
run, gameNum, evalQ, evalT, actionNum, trnMoves, elapsedTime, movesSecond
0, 5000, 0.125, 0.12500000000000006, 92682, 92682, 13.71, 6760.175054704595
0, 10000, 0.65625, -0.625, 197539, 197539, 28.921, 6830.296324470109
0, 15000, 0.65625, -0.975, 309290, 309290, 45.293, 6828.649018612147
0, 20000, 0.875, -0.775, 423480, 423480, 61.949, 6835.945697267107
0, 25000, 0.8125, -0.95, 542661, 542661, 79.424, 6832.456184528605
0, 30000, 0.6875, -0.95, 664451, 664451, 97.168, 6838.166886217685
0, 35000, 0.28125, -0.975, 788416, 788416, 116.858, 6746.786698386075
0, 40000, 0.84375, -0.95, 915951, 915951, 135.46800000000002, 6761.382761980688
0, 45000, 0.78125, -0.95, 1044653, 1044653, 154.19000000000003, 6775.102146702119
0, 50000, 0.84375, -0.925, 1171935, 1171935, 172.88700000000003, 6778.618403928576
0, 55000, 0.875, -0.65, 1298369, 1298369, 191.46900000000002, 6781.092500613676
0, 60000, 0.84375, -0.775, 1428538, 1428538, 210.56000000000003, 6784.46998480243
0, 65000, 0.875, -0.925, 1563147, 1563147, 230.24200000000002, 6789.1479399935715
0, 70000, 0.9375, -0.95, 1697855, 1697855, 250.02500000000003, 6790.740925907408
0, 75000, 0.9375, -0.8, 1829344, 1829344, 269.33700000000005, 6792.026346175979
0, 80000, 0.875, -0.32499999999999996, 1961782, 1961782, 288.71600000000007, 6794.850302719626
0, 85000, 0.84375, 0.0, 2094751, 2094751, 308.1140000000001, 6798.6232368538895
0, 90000, 0.84375, -0.75, 2225640, 2225640, 327.09100000000007, 6804.344968219852
0, 95000, 0.9375, -0.875, 2357682, 2357682, 346.6070000000001, 6802.176528460185
0, 100000, 0.90625, -0.825, 2493266, 2493266, 367.3430000000001, 6787.29688601661
0, 105000, 0.90625, -0.85, 2628675, 2628675, 387.3430000000001, 6786.427016881677
0, 110000, 0.875, -0.825, 2765346, 2765346, 407.2920000000001, 6789.590760437228
0, 115000, 0.71875, -0.975, 2901559, 2901559, 427.20400000000006, 6791.975262403909
0, 120000, 0.875, -0.875, 3042129, 3042129, 447.83700000000005, 6792.9380555871885
0, 125000, 1.0, 0.7, 3180938, 3180938, 467.94100000000003, 6797.733047542318
0, 130000, 0.875, 0.17499999999999993, 3317391, 3317391, 487.62800000000004, 6803.118360717595
0, 135000, 0.8125, 0.7, 3455946, 3455946, 508.57400000000007, 6795.365079614765
0, 140000, 0.9375, 0.5499999999999999, 3597060, 3597060, 529.085, 6798.6429401702935
0, 145000, 1.0, 0.75, 3737360, 3737360, 549.715, 6798.722974632309
0, 150000, 0.9375, 0.6000000000000001, 3877142, 3877142, 569.98, 6802.242183936278
0, 155000, 0.9375, -0.825, 4016881, 4016881, 590.399, 6803.6717541865755
0, 160000, 0.6875, -0.775, 4157780, 4157780, 610.92, 6805.768349374714
0, 165000, 1.0, -0.44999999999999996, 4298874, 4298874, 631.3689999999999, 6808.813863208363
0, 170000, 0.78125, -0.875, 4442259, 4442259, 652.5179999999999, 6807.871966750344
0, 175000, 0.9375, 0.725, 4587194, 4587194, 673.4029999999999, 6811.959554679739
0, 180000, 0.9375, 0.35, 4726213, 4726213, 693.4429999999999, 6815.575324864481
0, 185000, 0.9375, 0.625, 4869127, 4869127, 713.9349999999998, 6820.126482102714
0, 190000, 0.9375, -0.3, 5010412, 5010412, 734.4259999999998, 6822.214899799301
0, 195000, 0.9375, 0.325, 5153597, 5153597, 754.9569999999998, 6826.345076607015
0, 200000, 0.96875, -1.0, 5303343, 5303343, 776.6079999999997, 6828.8544542420395
0, 205000, 0.9375, 0.47500000000000003, 5455896, 5455896, 799.0989999999997, 6827.559538930724
0, 210000, 0.9375, 0.95, 5602874, 5602874, 820.3679999999997, 6829.708130985121
0, 215000, 1.0, 0.7000000000000001, 5748340, 5748340, 841.2619999999997, 6832.996141511208
0, 220000, 0.9375, -0.95, 5896907, 5896907, 862.5509999999997, 6836.5893726863715
0, 225000, 0.96875, 0.275, 6043561, 6043561, 883.5939999999997, 6839.748798656398
0, 230000, 0.84375, -0.8, 6190767, 6190767, 904.7399999999997, 6842.592346972613
0, 235000, 1.0, 0.725, 6342746, 6342746, 926.6879999999996, 6844.532356089647
0, 240000, 0.96875, -0.925, 6492026, 6492026, 948.1989999999996, 6846.691464555439
0, 245000, 0.9375, -1.0, 6641146, 6641146, 970.2299999999996, 6844.919245951994
0, 250000, 0.75, -0.55, 6794868, 6794868, 992.5049999999995, 6846.180119999399
0, 255000, 1.0, -0.85, 6945504, 6945504, 1014.6979999999995, 6844.89769369803
0, 260000, 0.90625, 0.04999999999999999, 7100849, 7100849, 1037.0899999999995, 6846.897569159864
0, 265000, 0.9375, 0.85, 7249811, 7249811, 1058.5759999999996, 6848.644783180426
0, 270000, 1.0, -0.575, 7404660, 7404660, 1080.7859999999996, 6851.180529725591
0, 275000, 1.0, 0.95, 7559220, 7559220, 1103.3869999999997, 6850.92356534924
0, 280000, 0.96875, 0.6, 7712429, 7712429, 1125.3959999999997, 6853.080160228046
0, 285000, 0.84375, -0.8, 7865764, 7865764, 1147.3919999999998, 6855.341504908524
0, 290000, 0.90625, -0.825, 8019313, 8019313, 1169.59, 6856.516386084013
0, 295000, 0.75, -0.825, 8178932, 8178932, 1192.434, 6859.022805455061
0, 300000, 0.84375, 0.625, 8334676, 8334676, 1214.614, 6861.995662819628
0, 305000, 0.90625, -0.9, 8494650, 8494650, 1237.512, 6864.297073482924
0, 310000, 0.96875, -0.75, 8651658, 8651658, 1260.435, 6864.025515000774
0, 315000, 1.0, -0.8, 8820835, 8820835, 1284.629, 6866.445487374176
0, 320000, 0.9375, -0.775, 8994950, 8994950, 1309.3609999999999, 6869.725003264952
0, 325000, 0.9375, -0.75, 9166286, 9166286, 1333.7839999999999, 6872.39163162851
0, 330000, 0.9375, -0.7, 9338709, 9338709, 1358.4519999999998, 6874.522618392112
0, 335000, 0.875, -0.775, 9513777, 9513777, 1383.3809999999999, 6877.192183498256
0, 340000, 0.90625, -0.675, 9687745, 9687745, 1409.091, 6875.173427408166
0, 345000, 0.84375, -0.775, 9860929, 9860929, 1433.7859999999998, 6877.545882021446
0, 350000, 0.9375, -0.725, 10037503, 10037503, 1458.9719999999998, 6879.846220489497
0, 355000, 0.875, -0.7, 10218922, 10218922, 1484.6669999999997, 6882.972410648315
0, 360000, 1.0, -0.775, 10402819, 10402819, 1510.3129999999996, 6887.856358251569
0, 365000, 0.9375, -0.725, 10578988, 10578988, 1534.9989999999996, 6891.853349741597
0, 370000, 0.9375, -0.825, 10760605, 10760605, 1561.7379999999996, 6890.147387077732
0, 375000, 0.9375, -0.875, 10925945, 10925945, 1585.1969999999997, 6892.484025644763
0, 380000, 1.0, 0.875, 11091104, 11091104, 1608.7149999999997, 6894.387135073647
0, 385000, 1.0, 1.0, 11244157, 11244157, 1630.5109999999997, 6896.09392392937
0, 390000, 0.875, 0.875, 11396990, 11396990, 1652.2999999999997, 6897.6517581553
0, 395000, 0.90625, 0.9249999999999999, 11551852, 11551852, 1674.1999999999998, 6899.923545574006
0, 400000, 1.0, 0.6749999999999999, 11716560, 11716560, 1697.322, 6902.968323040649
0, 405000, 1.0, 0.325, 11891182, 11891182, 1722.8809999999999, 6901.917195673991
0, 410000, 0.8125, -0.85, 12058429, 12058429, 1746.3649999999998, 6904.873265325406
0, 415000, 0.90625, -0.85, 12239457, 12239457, 1771.6359999999997, 6908.561916782003
0, 420000, 0.9375, -0.85, 12415520, 12415520, 1796.2749999999996, 6911.814727700381
0, 425000, 0.875, 0.875, 12587760, 12587760, 1820.5419999999997, 6914.292556831978
0, 430000, 0.875, 0.9249999999999999, 12748462, 12748462, 1843.3099999999997, 6916.070547005117
0, 435000, 0.875, -0.775, 12912090, 12912090, 1867.4919999999997, 6914.134036451027
0, 440000, 0.9375, 1.0, 13084007, 13084007, 1891.3129999999996, 6917.949065014624
0, 445000, 0.9375, 0.8999999999999999, 13244416, 13244416, 1913.5299999999997, 6921.4572021342765
0, 450000, 1.0, 0.975, 13389033, 13389033, 1933.7929999999997, 6923.715723451271
0, 455000, 1.0, 1.0, 13557152, 13557152, 1956.7899999999997, 6928.261080647388
0, 460000, 0.9375, 0.5, 13710459, 13710459, 1978.7199999999998, 6928.95356594162
0, 465000, 0.875, 0.95, 13876596, 13876596, 2001.966, 6931.484350883083
0, 470000, 1.0, 0.55, 14047469, 14047469, 2026.532, 6931.777539165431
0, 475000, 1.0, 1.0, 14197396, 14197396, 2047.8339999999998, 6932.884208387985
0, 480000, 1.0, 1.0, 14352081, 14352081, 2069.8379999999997, 6933.915117994742
0, 485000, 1.0, 0.9249999999999999, 14497691, 14497691, 2090.642, 6934.5641195384005
0, 490000, 0.9375, 1.0, 14650647, 14650647, 2112.037, 6936.737850710002
0, 495000, 0.9375, 0.95, 14805169, 14805169, 2134.1479999999997, 6937.27379731865
0, 500000, 1.0, 0.8500000000000001, 14968824, 14968824, 2157.4509999999996, 6938.198828154152
1, 5000, -0.8125, -0.95, 70947, 70947, 2160.3809999999994, 32.84004071504055
1, 10000, 0.5625, -0.875, 163436, 163436, 2174.5109999999995, 75.15988652161339
1, 15000, 0.5625, -0.9, 268461, 268461, 2190.2549999999997, 122.57065958073377
1, 20000, 0.78125, -0.95, 377811, 377811, 2207.0449999999996, 171.1840945698887
1, 25000, 0.78125, -0.925, 490518, 490518, 2223.8979999999997, 220.56677059829187
1, 30000, 0.875, -0.95, 609945, 609945, 2241.783, 272.0803039366433
1, 35000, 0.65625, -0.95, 732603, 732603, 2260.033, 324.1558862193605
1, 40000, 0.84375, -0.85, 859377, 859377, 2278.975, 377.0892616198072
1, 45000, 0.625, -0.825, 983754, 983754, 2297.381, 428.20672757370244
1, 50000, 0.75, -0.9, 1110200, 1110200, 2317.776, 478.99365598746385
1, 55000, 0.84375, -0.975, 1236798, 1236798, 2336.698, 529.2930451431893
1, 60000, 0.6875, -0.8250000000000001, 1364960, 1364960, 2355.9519999999998, 579.3666424443282
1, 65000, 0.875, -0.925, 1495524, 1495524, 2375.3779999999997, 629.5941109162417
1, 70000, 0.84375, -0.30000000000000004, 1625834, 1625834, 2394.8039999999996, 678.9006532476145
1, 75000, 0.9375, 0.35, 1759692, 1759692, 2414.8229999999994, 728.7043398211796
1, 80000, 0.59375, -0.85, 1893678, 1893678, 2434.946999999999, 777.7080979586005
1, 85000, 0.875, -0.975, 2029315, 2029315, 2455.8249999999994, 826.3272016532125
1, 90000, 0.90625, -0.675, 2167258, 2167258, 2476.2049999999995, 875.2336741101809
1, 95000, 0.8125, -0.825, 2304918, 2304918, 2496.4599999999996, 923.2745567723898
1, 100000, 0.875, -0.85, 2442518, 2442518, 2516.8569999999995, 970.4635583189671
1, 105000, 1.0, -1.0, 2580045, 2580045, 2537.2769999999996, 1016.8558655598109
1, 110000, 0.78125, -0.625, 2718000, 2718000, 2557.816, 1062.6253022109488
1, 115000, 0.875, -0.775, 2856225, 2856225, 2579.2599999999998, 1107.3815745601453
1, 120000, 0.75, 0.025000000000000022, 2996141, 2996141, 2600.0469999999996, 1152.3410922956396
1, 125000, 0.78125, -0.65, 3138155, 3138155, 2621.2319999999995, 1197.2061229223511
1, 130000, 0.84375, -0.17500000000000004, 3279916, 3279916, 2642.6679999999997, 1241.1381225337425
1, 135000, 1.0, 0.39999999999999997, 3421257, 3421257, 2663.45, 1284.5208282490755
1, 140000, 1.0, 0.625, 3562160, 3562160, 2684.0939999999996, 1327.1368290380294
1, 145000, 0.90625, -0.3, 3701467, 3701467, 2704.6929999999998, 1368.534987150113
1, 150000, 0.9375, -1.0, 3848152, 3848152, 2726.517, 1411.3801601090329
1, 155000, 0.9375, -0.9, 3990613, 3990613, 2747.8129999999996, 1452.286964214814
1, 160000, 0.9375, -0.29999999999999993, 4132877, 4132877, 2768.758, 1492.6826396528697
1, 165000, 0.9375, 0.04999999999999999, 4276172, 4276172, 2789.877, 1532.745708861
