controllers.TD.ntuple2.TDNTuple3Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.16, horizon:3, AFTERSTATE:false, learnFromRM: true
controllers.TD.ntuple2.TDNTuple3Agt: alpha_init->final:5.0->5.0, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
run, gameNum, evalQ, evalT, actionNum, trnMoves, elapsedTime, movesSecond
0, 5000, 0.5, -1.0, 93044, 93044, 10.187, 9133.601649160695
0, 10000, 0.625, -0.975, 198830, 198830, 21.476999999999997, 9257.810681193836
0, 15000, 0.6875, -0.925, 308251, 308251, 33.108, 9310.468768877614
0, 20000, 0.71875, -0.925, 420858, 420858, 45.049, 9342.227352438456
0, 25000, 0.75, -0.925, 538057, 538057, 57.611, 9339.4837791394
0, 30000, 0.875, -0.95, 659315, 659315, 71.381, 9236.561549992295
0, 35000, 0.84375, -0.9, 782500, 782500, 84.727, 9235.544749607563
0, 40000, 0.53125, -0.95, 914066, 914066, 99.027, 9230.472497399698
0, 45000, 0.84375, -0.925, 1045013, 1045013, 112.944, 9252.487958634367
0, 50000, 0.96875, -0.775, 1174826, 1174826, 127.003, 9250.379912285536
0, 55000, 0.9375, -0.9, 1306592, 1306592, 141.426, 9238.69726924328
0, 60000, 0.875, -0.975, 1435427, 1435427, 155.095, 9255.146845481802
0, 65000, 0.84375, -0.825, 1569447, 1569447, 169.304, 9269.99362094221
0, 70000, 0.84375, 0.35, 1703640, 1703640, 183.581, 9280.04532059418
0, 75000, 0.90625, -0.975, 1840260, 1840260, 198.022, 9293.209845370717
0, 80000, 0.9375, -0.475, 1976837, 1976837, 212.48499999999999, 9303.419064875168
0, 85000, 0.90625, 0.07500000000000001, 2113572, 2113572, 227.49499999999998, 9290.630563309085
0, 90000, 0.6875, -0.875, 2250391, 2250391, 242.10999999999999, 9294.911403907316
0, 95000, 0.9375, -0.25000000000000006, 2386973, 2386973, 256.542, 9304.414092039511
0, 100000, 0.90625, -0.925, 2529351, 2529351, 271.376, 9320.466806202465
0, 105000, 1.0, -0.07500000000000001, 2665844, 2665844, 286.01, 9320.806964791442
0, 110000, 0.875, 0.37500000000000006, 2805583, 2805583, 300.918, 9323.413687449736
0, 115000, 0.78125, -0.825, 2945113, 2945113, 315.577, 9332.470363809784
0, 120000, 0.90625, 0.375, 3090053, 3090053, 330.947, 9337.002601625034
0, 125000, 0.875, -0.825, 3231752, 3231752, 346.953, 9314.667980965722
0, 130000, 1.0, 0.575, 3368305, 3368305, 361.594, 9315.157331150407
0, 135000, 0.90625, -0.9, 3507900, 3507900, 377.914, 9282.270569494647
0, 140000, 0.9375, 0.275, 3651036, 3651036, 393.698, 9273.697097775454
0, 145000, 0.84375, -0.925, 3792037, 3792037, 409.289, 9264.937489158028
0, 150000, 1.0, 0.125, 3938319, 3938319, 425.37, 9258.572536850272
0, 155000, 0.9375, -0.85, 4080977, 4080977, 442.23, 9228.177645116793
0, 160000, 0.9375, 0.6000000000000001, 4227730, 4227730, 461.124, 9168.314813369072
0, 165000, 0.875, -0.825, 4371179, 4371179, 481.367, 9080.761664177227
0, 170000, 1.0, -0.9, 4514947, 4514947, 496.945, 9085.405829618972
0, 175000, 0.9375, 0.44999999999999996, 4659708, 4659708, 512.2139999999999, 9097.189846431376
0, 180000, 1.0, 0.325, 4807642, 4807642, 527.7059999999999, 9110.45544299288
0, 185000, 0.78125, -0.85, 4954999, 4954999, 543.0349999999999, 9124.640216560629
0, 190000, 0.75, -0.9, 5098974, 5098974, 558.2269999999999, 9134.23033998714
0, 195000, 0.84375, 0.10000000000000003, 5247026, 5247026, 574.5579999999999, 9132.28255458979
0, 200000, 1.0, 0.8999999999999999, 5390263, 5390263, 589.7979999999999, 9139.167986327524
0, 205000, 0.9375, 0.375, 5537197, 5537197, 605.8599999999999, 9139.400191463375
0, 210000, 1.0, -0.04999999999999999, 5687124, 5687124, 621.5449999999998, 9149.979486601938
0, 215000, 1.0, 0.375, 5835284, 5835284, 637.1579999999999, 9158.299825161108
0, 220000, 0.875, 0.75, 5982842, 5982842, 652.627, 9167.3222223414
0, 225000, 0.9375, 0.75, 6128976, 6128976, 667.8589999999999, 9177.050844564497
0, 230000, 1.0, -0.975, 6279743, 6279743, 683.8589999999999, 9182.803765103627
0, 235000, 0.9375, -0.7, 6432618, 6432618, 700.3639999999999, 9184.678253022716
0, 240000, 0.84375, -0.75, 6585978, 6585978, 716.8459999999999, 9187.437748135584
0, 245000, 1.0, 0.22499999999999998, 6739859, 6739859, 733.0619999999999, 9194.11864207939
0, 250000, 0.625, -0.85, 6892479, 6892479, 748.8899999999999, 9203.593318110805
0, 255000, 0.9375, 0.8250000000000001, 7041781, 7041781, 764.5389999999999, 9210.492859095482
0, 260000, 1.0, 0.8250000000000001, 7190788, 7190788, 780.4419999999999, 9213.73785624044
0, 265000, 0.9375, 0.8999999999999999, 7340678, 7340678, 796.1059999999999, 9220.729400356235
0, 270000, 1.0, 0.675, 7486780, 7486780, 811.3489999999999, 9227.570379700968
0, 275000, 1.0, 0.725, 7637857, 7637857, 827.0129999999999, 9235.473928463036
0, 280000, 1.0, 0.975, 7789418, 7789418, 842.4019999999999, 9246.675577693311
0, 285000, 0.875, 0.275, 7935976, 7935976, 857.7069999999999, 9252.548947367808
0, 290000, 1.0, 0.975, 8091369, 8091369, 874.3269999999999, 9254.396810346701
0, 295000, 1.0, 1.0, 8240998, 8240998, 890.1099999999999, 9258.404017480987
0, 300000, 1.0, 0.95, 8392190, 8392190, 905.7389999999999, 9265.572090856196
0, 305000, 1.0, 0.875, 8543440, 8543440, 921.2829999999999, 9273.415443463084
0, 310000, 1.0, 0.95, 8692750, 8692750, 937.0469999999999, 9276.749191876183
0, 315000, 1.0, 0.85, 8838986, 8838986, 952.0769999999999, 9283.898256128445
0, 320000, 1.0, 0.9249999999999999, 8987140, 8987140, 967.1449999999999, 9292.443222060809
0, 325000, 1.0, 0.8999999999999999, 9139960, 9139960, 982.7789999999999, 9300.117320374164
0, 330000, 1.0, 0.8500000000000001, 9297217, 9297217, 998.6799999999998, 9309.505547322467
0, 335000, 0.9375, 0.95, 9448907, 9448907, 1014.6649999999998, 9312.341511730474
0, 340000, 1.0, 0.95, 9607388, 9607388, 1031.533, 9313.699125476354
0, 345000, 1.0, 0.8, 9760325, 9760325, 1047.6719999999998, 9316.202971922512
0, 350000, 0.9375, 0.42500000000000004, 9914383, 9914383, 1063.8079999999998, 9319.710887678983
0, 355000, 1.0, 0.8999999999999999, 10067653, 10067653, 1080.5059999999999, 9317.535488002844
0, 360000, 0.96875, 0.8999999999999999, 10216017, 10216017, 1095.8949999999998, 9322.076476304757
0, 365000, 0.9375, 0.9249999999999999, 10366045, 10366045, 1111.3429999999998, 9327.493852033082
0, 370000, 0.9375, 0.9249999999999999, 10522161, 10522161, 1127.3899999999999, 9333.204126344921
0, 375000, 1.0, 0.775, 10673392, 10673392, 1143.224, 9336.221073035556
0, 380000, 1.0, 0.95, 10823417, 10823417, 1158.7849999999999, 9340.31507138943
0, 385000, 1.0, 1.0, 10982130, 10982130, 1175.6059999999998, 9341.675697470073
0, 390000, 1.0, 0.8999999999999999, 11140748, 11140748, 1191.7029999999997, 9348.594406492224
0, 395000, 1.0, 0.8, 11306609, 11306609, 1208.7039999999997, 9354.324135603094
0, 400000, 1.0, 1.0, 11474488, 11474488, 1225.7279999999996, 9361.36565371763
0, 405000, 1.0, 0.9249999999999999, 11629963, 11629963, 1241.7929999999997, 9365.46026592194
0, 410000, 1.0, 0.8500000000000001, 11781421, 11781421, 1257.0279999999996, 9372.441186672058
0, 415000, 1.0, 0.8, 11923859, 11923859, 1271.7059999999997, 9376.270144199998
0, 420000, 0.9375, 0.95, 12075104, 12075104, 1287.1169999999997, 9381.512325608319
0, 425000, 0.90625, 1.0, 12238007, 12238007, 1303.4709999999998, 9388.783486552446
0, 430000, 1.0, 0.95, 12401286, 12401286, 1319.7389999999998, 9396.771634391347
0, 435000, 1.0, 0.95, 12556266, 12556266, 1335.6309999999999, 9400.999228080213
0, 440000, 0.875, 0.95, 12705155, 12705155, 1352.5179999999998, 9393.704926662715
0, 445000, 1.0, 0.8500000000000001, 12861179, 12861179, 1368.0119999999997, 9401.364169320153
0, 450000, 1.0, 0.95, 13013178, 13013178, 1383.9479999999996, 9402.938549714298
0, 455000, 1.0, 0.95, 13171757, 13171757, 1400.1579999999997, 9407.336172060584
0, 460000, 1.0, 1.0, 13321735, 13321735, 1415.2649999999996, 9412.890872027503
0, 465000, 1.0, 0.975, 13473065, 13473065, 1430.6569999999997, 9417.397042058301
0, 470000, 1.0, 0.8500000000000001, 13634913, 13634913, 1446.6419999999996, 9425.215775568526
0, 475000, 1.0, 0.8999999999999999, 13753500, 13753500, 1458.6019999999996, 9429.234294207743
0, 480000, 0.9375, 0.55, 13906764, 13906764, 1473.7909999999997, 9436.048937739477
0, 485000, 1.0, 1.0, 14063774, 14063774, 1489.5289999999998, 9441.759106402093
0, 490000, 1.0, 0.8500000000000001, 14217831, 14217831, 1505.5199999999998, 9443.80081300813
0, 495000, 0.9375, 1.0, 14363716, 14363716, 1520.2489999999998, 9448.265382841892
0, 500000, 1.0, 0.975, 14534993, 14534993, 1537.1739999999998, 9455.658890925817
1, 5000, -0.65625, -0.95, 70653, 70653, 1539.9869999999999, 45.87895871848269
1, 10000, 0.3125, -0.15000000000000002, 160663, 160663, 1549.665, 103.67595577108601
1, 15000, 0.3125, -0.42500000000000004, 261236, 261236, 1560.478, 167.40767892914863
