TDNTuple3Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple3Agt: alpha_init->final:10.0->10.0, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
run, gameNum, evalQ, evalT, actionNum, trnMoves, elapsedTime, movesSecond, alpha, alphaFinal
0, 720000, 0.53125, 0.8000000000000004, 22761846, 22041846, 1565.677, 14538.021571499103, 1.0, 1.0
0, 725000, 0.09375, 0.7750000000000004, 22920874, 22195874, 1576.565, 14538.489691195731, 1.0, 1.0
0, 730000, 0.6875, 0.9000000000000005, 23073605, 22343605, 1587.11, 14538.125901796348, 1.0, 1.0
0, 735000, 0.875, 0.8250000000000004, 23219850, 22484850, 1597.474, 14535.353940032828, 1.0, 1.0
0, 740000, 0.65625, 0.8250000000000004, 23376412, 22636412, 1608.515, 14532.915142227457, 1.0, 1.0
0, 745000, 0.8125, 0.8250000000000004, 23550894, 22805894, 1620.338, 14534.556370337546, 1.0, 1.0
0, 750000, 0.75, 0.8250000000000004, 23704339, 22954339, 1631.092, 14532.803177257934, 1.0, 1.0
0, 5000, -1.0, -0.9750000000000005, 110730, 105730, 7.984, 13868.987975951904, 2.5, 2.5
0, 10000, -0.46875, -0.125, 235461, 225461, 16.86, 13965.658362989325, 2.5, 2.5
0, 15000, -0.875, -0.8500000000000004, 358614, 343614, 25.656, 13977.782974742751, 2.5, 2.5
0, 20000, -0.40625, -0.24999999999999997, 485520, 465520, 34.659, 14008.482645200382, 2.5, 2.5
0, 25000, -0.5625, -0.9250000000000005, 617196, 592196, 43.944, 14045.057345712725, 2.5, 2.5
0, 30000, -0.5625, -0.9500000000000005, 743281, 713281, 52.955, 14036.087243886319, 2.5, 2.5
0, 35000, -0.40625, -0.9750000000000005, 864945, 829945, 61.665, 14026.514230114328, 2.5, 2.5
0, 40000, -0.625, -0.9500000000000005, 991504, 951504, 70.703, 14023.506781890443, 2.5, 2.5
0, 45000, -0.3125, -0.175, 1124348, 1079348, 80.095, 14037.680254697547, 2.5, 2.5
0, 50000, -0.5625, -0.8500000000000004, 1256738, 1206738, 89.518, 14038.941888782145, 2.5, 2.5
0, 55000, -0.25, -0.8750000000000004, 1393461, 1338461, 99.21, 14045.57000302389, 2.5, 2.5
0, 60000, 0.0, -0.8750000000000004, 1532101, 1472101, 109.077, 14046.050038046518, 2.5, 2.5
0, 65000, 0.03125, -0.5250000000000001, 1671666, 1606666, 118.861, 14064.041190970966, 2.5, 2.5
0, 70000, -0.21875, -0.9000000000000005, 1808621, 1738621, 128.503, 14074.543006778053, 2.5, 2.5
0, 75000, -0.21875, -0.9500000000000005, 1946687, 1871687, 138.254, 14080.511232948053, 2.5, 2.5
0, 80000, -0.375, -1.0000000000000004, 2088025, 2008025, 148.194, 14089.807954438102, 2.5, 2.5
0, 85000, -0.53125, -0.02500000000000001, 2231213, 2146213, 158.274, 14097.154302033183, 2.5, 2.5
