controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.0, 0.0, 15522, 203679
0, 20000, 0.0, 0.0, 0.0, 41029, 400423
0, 30000, 1.0, 0.41666666666666663, 0.0, 76126, 588495
0, 40000, 1.0, 0.25, 0.0, 120211, 770159
0, 50000, 1.0, 0.6666666666666666, 0.0, 172593, 945591
0, 60000, 0.6666666666666666, 0.41666666666666663, 0.0, 232426, 1115187
0, 70000, 1.0, 0.75, 0.0, 299560, 1280671
0, 80000, 1.0, 0.75, 0.0, 374365, 1442787
0, 90000, 1.0, 0.8333333333333334, 0.0, 456878, 1601810
0, 100000, 1.0, 0.9166666666666666, 0.0, 546413, 1758238
0, 110000, 1.0, 0.75, 0.0, 641900, 1910958
0, 120000, 1.0, 0.9166666666666666, 0.0, 745219, 2062700
0, 130000, 1.0, 0.9166666666666666, 0.0, 855737, 2213366
0, 140000, 1.0, 1.0, 0.0, 973978, 2363378
0, 150000, 1.0, 0.9166666666666666, 0.0, 1099997, 2513218
1, 10000, 0.0, 0.0, 0.0, 15325, 203241
1, 20000, 0.0, 0.0, 0.0, 40814, 399784
1, 30000, 0.3333333333333333, 0.3333333333333333, 0.0, 76014, 588471
1, 40000, 0.6666666666666666, 0.3333333333333333, 0.0, 120207, 770455
1, 50000, 1.0, 0.5, 0.0, 172432, 945814
1, 60000, 0.6666666666666666, 0.6666666666666666, 0.0, 232562, 1116513
1, 70000, 0.6666666666666666, 0.6666666666666666, 0.0, 299972, 1282502
1, 80000, 1.0, 0.8333333333333334, 0.0, 374701, 1444928
1, 90000, 1.0, 0.9166666666666666, 0.0, 456388, 1602714
1, 100000, 1.0, 1.0, 0.0, 545076, 1757710
1, 110000, 1.0, 1.0, 0.0, 639759, 1909439
1, 120000, 1.0, 1.0, 0.0, 741115, 2058340
1, 130000, 1.0, 1.0, 0.0, 848973, 2205363
1, 140000, 1.0, 0.8333333333333334, 0.0, 964063, 2351244
1, 150000, 1.0, 1.0, 0.0, 1089690, 2500772
2, 10000, 0.0, 0.0, 0.0, 15350, 203799
2, 20000, 0.0, 0.0, 0.0, 40938, 399341
2, 30000, 1.0, 0.3333333333333333, 0.0, 76128, 587424
2, 40000, 0.0, 0.08333333333333333, 0.0, 119818, 768666
2, 50000, 0.0, 0.25, 0.0, 172121, 944258
2, 60000, 1.0, 0.5833333333333333, 0.0, 232148, 1114997
2, 70000, 1.0, 0.8333333333333334, 0.0, 299514, 1281205
2, 80000, 1.0, 0.9166666666666666, 0.0, 374156, 1443136
2, 90000, 1.0, 0.5833333333333333, 0.0, 456320, 1601401
2, 100000, 1.0, 0.75, 0.0, 544941, 1756578
2, 110000, 1.0, 0.75, 0.0, 639482, 1908353
2, 120000, 1.0, 0.9166666666666666, 0.0, 740590, 2056787
2, 130000, 1.0, 0.9166666666666666, 0.0, 847626, 2202719
2, 140000, 1.0, 0.9166666666666666, 0.0, 961433, 2346800
2, 150000, 1.0, 0.75, 0.0, 1075515, 2481446
3, 10000, 0.0, 0.0, 0.0, 15496, 203490
3, 20000, 0.0, 0.0, 0.0, 41048, 399568
3, 30000, 0.0, 0.0, 0.0, 76058, 587921
3, 40000, 0.0, 0.0, 0.0, 119933, 769081
3, 50000, 0.6666666666666666, 0.25, 0.0, 172258, 945474
3, 60000, 1.0, 0.9166666666666666, 0.0, 232548, 1115631
3, 70000, 1.0, 0.9166666666666666, 0.0, 300126, 1281470
3, 80000, 1.0, 0.9166666666666666, 0.0, 374683, 1443617
3, 90000, 1.0, 0.75, 0.0, 456387, 1600862
3, 100000, 1.0, 1.0, 0.0, 544452, 1754938
3, 110000, 1.0, 1.0, 0.0, 639211, 1906650
3, 120000, 1.0, 0.9166666666666666, 0.0, 739512, 2053614
3, 130000, 1.0, 1.0, 0.0, 845121, 2196878
3, 140000, 1.0, 0.9166666666666666, 0.0, 956698, 2337932
3, 150000, 1.0, 0.9166666666666666, 0.0, 1074478, 2477012
4, 10000, 0.0, 0.0, 0.0, 15337, 203117
4, 20000, 0.0, 0.0, 0.0, 41024, 398763
4, 30000, 0.6666666666666666, 0.8333333333333333, 0.0, 76011, 586856
4, 40000, 0.6666666666666666, 0.6666666666666666, 0.0, 119973, 768294
4, 50000, 0.6666666666666666, 0.6666666666666666, 0.0, 172646, 943983
4, 60000, 0.0, 0.5833333333333333, 0.0, 233077, 1115845
4, 70000, 0.6666666666666666, 0.9166666666666666, 0.0, 300235, 1281734
4, 80000, 1.0, 0.9166666666666666, 0.0, 374497, 1442900
4, 90000, 1.0, 1.0, 0.0, 456198, 1600689
4, 100000, 1.0, 0.9166666666666666, 0.0, 544576, 1755478
4, 110000, 1.0, 1.0, 0.0, 639295, 1906533
4, 120000, 1.0, 0.9166666666666666, 0.0, 739252, 2053413
4, 130000, 1.0, 0.9166666666666666, 0.0, 844873, 2196680
4, 140000, 1.0, 0.9166666666666666, 0.0, 957752, 2339861
4, 150000, 1.0, 0.9166666666666666, 0.0, 1074690, 2477997
