controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.08333333333333333, 0.0, 15387, 203438
0, 20000, 0.0, 0.08333333333333333, 0.0, 40993, 400100
0, 30000, 1.0, 0.41666666666666663, 0.0, 76054, 588698
0, 40000, 1.0, 0.8333333333333333, 0.0, 120055, 770387
0, 50000, 0.3333333333333333, 0.9166666666666666, 0.0, 172235, 946643
0, 60000, 1.0, 0.75, 0.0, 232413, 1117505
0, 70000, 1.0, 0.75, 0.0, 299935, 1283449
0, 80000, 1.0, 0.6666666666666666, 0.0, 374343, 1444869
0, 90000, 1.0, 0.75, 0.0, 455765, 1602279
0, 100000, 1.0, 1.0, 0.0, 544592, 1757913
0, 110000, 1.0, 0.9166666666666666, 0.0, 638924, 1909072
0, 120000, 1.0, 1.0, 0.0, 739729, 2057000
0, 130000, 1.0, 1.0, 0.0, 846051, 2201596
0, 140000, 1.0, 1.0, 0.0, 959015, 2344699
0, 150000, 1.0, 1.0, 0.0, 1075537, 2482552
1, 10000, 0.0, 0.0, 0.0, 15457, 203794
1, 20000, 0.3333333333333333, 0.0, 0.0, 41080, 399480
1, 30000, 0.6666666666666666, 1.0, 0.0, 76289, 588538
1, 40000, 1.0, 0.9166666666666666, 0.0, 120232, 770630
1, 50000, 1.0, 0.8333333333333333, 0.0, 172487, 946637
1, 60000, 1.0, 0.7499999999999999, 0.0, 232407, 1116749
1, 70000, 1.0, 0.8333333333333334, 0.0, 299598, 1281730
1, 80000, 1.0, 1.0, 0.0, 374021, 1442664
1, 90000, 1.0, 1.0, 0.0, 455085, 1598866
1, 100000, 1.0, 1.0, 0.0, 543286, 1752914
1, 110000, 1.0, 1.0, 0.0, 638018, 1904431
1, 120000, 1.0, 1.0, 0.0, 739177, 2053409
1, 130000, 1.0, 0.9166666666666666, 0.0, 845158, 2197535
1, 140000, 1.0, 0.9166666666666666, 0.0, 958736, 2341573
1, 150000, 1.0, 1.0, 0.0, 1080638, 2486233
2, 10000, 0.0, 0.16666666666666666, 0.0, 15515, 203524
2, 20000, 1.0, 0.08333333333333333, 0.0, 41225, 399590
2, 30000, 1.0, 0.75, 0.0, 76159, 587971
2, 40000, 1.0, 0.9166666666666666, 0.0, 120160, 769995
2, 50000, 1.0, 1.0, 0.0, 172540, 946937
2, 60000, 1.0, 1.0, 0.0, 232462, 1118060
2, 70000, 1.0, 0.6666666666666666, 0.0, 299828, 1284145
2, 80000, 1.0, 0.8333333333333334, 0.0, 374759, 1446232
2, 90000, 1.0, 0.9166666666666666, 0.0, 456740, 1605555
2, 100000, 1.0, 1.0, 0.0, 546453, 1762344
2, 110000, 1.0, 1.0, 0.0, 641778, 1914765
2, 120000, 1.0, 0.9166666666666666, 0.0, 743923, 2065577
2, 130000, 1.0, 1.0, 0.0, 852617, 2213803
2, 140000, 1.0, 1.0, 0.0, 969671, 2362465
2, 150000, 1.0, 1.0, 0.0, 1095541, 2512438
3, 10000, 0.0, 0.25, 0.0, 15313, 204057
3, 20000, 0.0, 0.08333333333333333, 0.0, 40904, 400368
3, 30000, 0.6666666666666666, 0.25, 0.0, 76003, 588567
3, 40000, 1.0, 0.5, 0.0, 120264, 770246
3, 50000, 1.0, 0.6666666666666666, 0.0, 172064, 945827
3, 60000, 1.0, 0.9166666666666666, 0.0, 231937, 1116470
3, 70000, 1.0, 1.0, 0.0, 299315, 1281803
3, 80000, 1.0, 1.0, 0.0, 373926, 1443859
3, 90000, 1.0, 0.9166666666666666, 0.0, 455855, 1602520
3, 100000, 1.0, 1.0, 0.0, 544849, 1758722
3, 110000, 1.0, 0.9166666666666666, 0.0, 640013, 1911174
3, 120000, 1.0, 0.9166666666666666, 0.0, 740253, 2058387
3, 130000, 0.6666666666666666, 0.9166666666666666, 0.0, 845868, 2201768
3, 140000, 1.0, 1.0, 0.0, 957429, 2342997
3, 150000, 1.0, 1.0, 0.0, 1077204, 2484926
4, 10000, 0.3333333333333333, 0.08333333333333333, 0.0, 15339, 203145
4, 20000, 0.0, 0.08333333333333333, 0.0, 40870, 399114
4, 30000, 0.0, 0.25, 0.0, 76139, 587775
4, 40000, 1.0, 0.6666666666666666, 0.0, 120001, 769724
4, 50000, 1.0, 0.75, 0.0, 172171, 945044
4, 60000, 1.0, 1.0, 0.0, 231836, 1114692
4, 70000, 1.0, 0.9166666666666666, 0.0, 298562, 1279032
4, 80000, 1.0, 0.9166666666666666, 0.0, 372274, 1438442
4, 90000, 1.0, 0.8333333333333333, 0.0, 453665, 1595382
4, 100000, 1.0, 1.0, 0.0, 541761, 1749844
4, 110000, 1.0, 1.0, 0.0, 636251, 1901614
4, 120000, 1.0, 1.0, 0.0, 737849, 2050724
4, 130000, 1.0, 1.0, 0.0, 845775, 2197665
4, 140000, 1.0, 1.0, 0.0, 957874, 2339383
4, 150000, 1.0, 1.0, 0.0, 1078448, 2482481
