controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.25, horizon:1, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.047619047619047616, 0.0, 19714, 296676
0, 20000, 0.0, 0.23809523809523808, 0.0, 57964, 579146
0, 30000, 0.3333333333333333, 0.5714285714285714, 0.0, 112068, 844807
0, 40000, 0.3333333333333333, 0.5238095238095238, 0.0, 180823, 1096601
0, 50000, 0.3333333333333333, 0.6666666666666666, 0.0, 262693, 1335999
0, 60000, 0.6666666666666666, 0.6666666666666666, 0.0, 355491, 1562378
0, 70000, 0.6666666666666666, 1.0, 0.0, 459165, 1778467
0, 80000, 1.0, 0.9047619047619048, 0.0, 571818, 1983611
0, 90000, 0.6666666666666666, 0.9523809523809523, 0.0, 691589, 2177484
0, 100000, 1.0, 0.8571428571428571, 0.0, 819181, 2363122
0, 110000, 1.0, 1.0, 0.0, 953563, 2540800
0, 120000, 1.0, 1.0, 0.0, 1088852, 2704606
0, 130000, 1.0, 1.0, 0.0, 1231295, 2863570
0, 140000, 1.0, 0.9047619047619048, 0.0, 1374587, 3011599
0, 150000, 1.0, 1.0, 0.0, 1523801, 3155558
