TDNTuple4Agt: USESYM:false, nSym:0, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, eps_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1, stepRew: -1.0, rewPos: 1.0
from: Unknown
run; gameNum; evalQ; evalT; actionNum; trnMoves; totalTrainSec; movesSecond; rewardPos; stepReward
0; 2250000; 0.7092307692307693; 0.0; 21590640; 21590640; 2008.244; 10751.004360027966; 1.0E-4; -0.1
0; 2300000; 0.716153846153846; 0.0; 22041173; 22041173; 2052.272; 10739.888767180959; 1.0E-4; -0.1
0; 2350000; 0.7157692307692307; 0.0; 22495610; 22495610; 2096.891; 10728.07790199872; 1.0E-4; -0.1
0; 2400000; 0.7180769230769232; 0.0; 22948689; 22948689; 2140.683; 10720.26498084957; 1.0E-4; -0.1
0; 2450000; 0.7192307692307692; 0.0; 23398717; 23398717; 2183.646; 10715.43510257615; 1.0E-4; -0.1
0; 2500000; 0.7069230769230768; 0.0; 23849445; 23849445; 2227.416; 10707.225322975142; 1.0E-4; -0.1
0; 2550000; 0.7234615384615383; 0.0; 24302457; 24302457; 2271.661; 10698.100200690156; 1.0E-4; -0.1
0; 2600000; 0.7246153846153847; 0.0; 24756093; 24756093; 2315.216; 10692.778989087843; 1.0E-4; -0.1
0; 2650000; 0.7138461538461539; 0.0; 25208777; 25208777; 2357.487; 10693.071478230844; 1.0E-4; -0.1
0; 2700000; 0.7257692307692307; 0.0; 25661268; 25661268; 2399.952; 10692.408848176963; 1.0E-4; -0.1
0; 2750000; 0.7142307692307691; 0.0; 26111976; 26111976; 2442.521; 10690.584031826133; 1.0E-4; -0.1
0; 2800000; 0.716923076923077; 0.0; 26560688; 26560688; 2485.191; 10687.584173610801; 1.0E-4; -0.1
0; 2850000; 0.7203846153846154; 0.0; 27011774; 27011774; 2529.577; 10678.37587074835; 1.0E-4; -0.1
0; 2900000; 0.7142307692307692; 0.0; 27459673; 27459673; 2573.572; 10669.867794644952; 1.0E-4; -0.1
0; 2950000; 0.72; 0.0; 27903636; 27903636; 2615.437; 10668.823603856641; 1.0E-4; -0.1
0; 3000000; 0.7142307692307692; 0.0; 28351123; 28351123; 2656.874; 10670.857180280285; 1.0E-4; -0.1
1; 50000; 0.4757692307692309; 0.0; 727886; 727886; 78.307; 9295.286500568276; 1.0E-4; -0.1
1; 100000; 0.5538461538461539; 0.0; 1318433; 1318433; 139.091; 9478.923869984397; 1.0E-4; -0.1
1; 150000; 0.5784615384615385; 0.0; 1871713; 1871713; 194.946; 9601.186995373078; 1.0E-4; -0.1
1; 200000; 0.6126923076923076; 0.0; 2401784; 2401784; 247.95; 9686.565839887075; 1.0E-4; -0.1
1; 250000; 0.6176923076923078; 0.0; 2923687; 2923687; 299.865; 9750.010838210528; 1.0E-4; -0.1
1; 300000; 0.6419230769230769; 0.0; 3433144; 3433144; 349.763; 9815.629440506858; 1.0E-4; -0.1
1; 350000; 0.6438461538461537; 0.0; 3936712; 3936712; 399.06; 9864.962662256303; 1.0E-4; -0.1
1; 400000; 0.6476923076923078; 0.0; 4436621; 4436621; 447.619; 9911.601160808634; 1.0E-4; -0.1
1; 450000; 0.6615384615384616; 0.0; 4932093; 4932093; 495.65; 9950.757591042066; 1.0E-4; -0.1
1; 500000; 0.6557692307692309; 0.0; 5420224; 5420224; 543.087; 9980.397247586483; 1.0E-4; -0.1
1; 550000; 0.6650000000000001; 0.0; 5907477; 5907477; 590.013; 10012.452268000874; 1.0E-4; -0.1
1; 600000; 0.6638461538461539; 0.0; 6391767; 6391767; 637.075; 10032.989836361496; 1.0E-4; -0.1
1; 650000; 0.6723076923076922; 0.0; 6874320; 6874320; 685.015; 10035.283898892725; 1.0E-4; -0.1
1; 700000; 0.6673076923076924; 0.0; 7357044; 7357044; 732.046; 10049.97500157094; 1.0E-4; -0.1
1; 750000; 0.6842307692307691; 0.0; 7836196; 7836196; 778.613; 10064.301520781184; 1.0E-4; -0.1
1; 800000; 0.6696153846153845; 0.0; 8313889; 8313889; 824.561; 10082.806487330834; 1.0E-4; -0.1
1; 850000; 0.6834615384615385; 0.0; 8791205; 8791205; 870.426; 10099.8878709965; 1.0E-4; -0.1
1; 900000; 0.6738461538461539; 0.0; 9266868; 9266868; 916.508; 10111.060678139198; 1.0E-4; -0.1
1; 950000; 0.6846153846153846; 0.0; 9740710; 9740710; 962.092; 10124.509922128029; 1.0E-4; -0.1
1; 1000000; 0.6865384615384614; 0.0; 10209956; 10209956; 1007.706; 10131.879734763908; 1.0E-4; -0.1
1; 1050000; 0.676923076923077; 0.0; 10679768; 10679768; 1052.963; 10142.58620673281; 1.0E-4; -0.1
1; 1100000; 0.6861538461538461; 0.0; 11149662; 11149662; 1098.156; 10153.076612066046; 1.0E-4; -0.1
1; 1150000; 0.6896153846153846; 0.0; 11619873; 11619873; 1143.53; 10161.406347013197; 1.0E-4; -0.1
1; 1200000; 0.6961538461538461; 0.0; 12089284; 12089284; 1188.651; 10170.591704377483; 1.0E-4; -0.1
1; 1250000; 0.6973076923076923; 0.0; 12558649; 12558649; 1234.025; 10176.981017402402; 1.0E-4; -0.1
1; 1300000; 0.6865384615384615; 0.0; 13026261; 13026261; 1279.275; 10182.53385706748; 1.0E-4; -0.1
1; 1350000; 0.6903846153846154; 0.0; 13492229; 13492229; 1324.383; 10187.558281856533; 1.0E-4; -0.1
1; 1400000; 0.6903846153846154; 0.0; 13957330; 13957330; 1369.124; 10194.35054823376; 1.0E-4; -0.1
1; 1450000; 0.6988461538461539; 0.0; 14423694; 14423694; 1414.26; 10198.756947096008; 1.0E-4; -0.1
1; 1500000; 0.7; 0.0; 14890576; 14890576; 1459.304; 10203.888977211054; 1.0E-4; -0.1
1; 1550000; 0.6996153846153846; 0.0; 15351714; 15351714; 1503.548; 10210.325177513454; 1.0E-4; -0.1
1; 1600000; 0.6973076923076923; 0.0; 15815422; 15815422; 1549.648; 10205.815772356045; 1.0E-4; -0.1
1; 1650000; 0.6926923076923077; 0.0; 16278821; 16278821; 1594.898; 10206.810090676645; 1.0E-4; -0.1
1; 1700000; 0.7142307692307692; 0.0; 16739451; 16739451; 1639.287; 10211.421794963298; 1.0E-4; -0.1
1; 1750000; 0.7042307692307692; 0.0; 17203520; 17203520; 1683.872; 10216.643545352616; 1.0E-4; -0.1
1; 1800000; 0.6915384615384615; 0.0; 17664133; 17664133; 1728.251; 10220.814569180056; 1.0E-4; -0.1
1; 1850000; 0.7142307692307692; 0.0; 18125419; 18125419; 1772.66; 10224.983358342828; 1.0E-4; -0.1
1; 1900000; 0.7069230769230772; 0.0; 18584368; 18584368; 1816.935; 10228.416536640001; 1.0E-4; -0.1
1; 1950000; 0.7050000000000001; 0.0; 19042618; 19042618; 1861.281; 10230.920532686898; 1.0E-4; -0.1
1; 2000000; 0.6938461538461538; 0.0; 19499798; 19499798; 1905.539; 10233.219052457074; 1.0E-4; -0.1
1; 2050000; 0.708076923076923; 0.0; 19959697; 19959697; 1950.955; 10230.731616054702; 1.0E-4; -0.1
1; 2100000; 0.7096153846153845; 0.0; 20419663; 20419663; 1995.459; 10233.065675616486; 1.0E-4; -0.1
1; 2150000; 0.7119230769230769; 0.0; 20877447; 20877447; 2039.369; 10237.209156361601; 1.0E-4; -0.1
1; 2200000; 0.6973076923076924; 0.0; 21333614; 21333614; 2083.331; 10240.14618896373; 1.0E-4; -0.1
1; 2250000; 0.7123076923076924; 0.0; 21788296; 21788296; 2126.825; 10244.517532001928; 1.0E-4; -0.1
1; 2300000; 0.7065384615384617; 0.0; 22246100; 22246100; 2171.212; 10245.936371022268; 1.0E-4; -0.1
1; 2350000; 0.6992307692307693; 0.0; 22704330; 22704330; 2215.486; 10248.01330272455; 1.0E-4; -0.1
1; 2400000; 0.7153846153846154; 0.0; 23155741; 23155741; 2258.722; 10251.700297779009; 1.0E-4; -0.1
1; 2450000; 0.7134615384615386; 0.0; 23611868; 23611868; 2302.996; 10252.674342465205; 1.0E-4; -0.1
1; 2500000; 0.7126923076923077; 0.0; 24065944; 24065944; 2346.564; 10255.822555873183; 1.0E-4; -0.1
1; 2550000; 0.7153846153846156; 0.0; 24522145; 24522145; 2392.086; 10251.364290414309; 1.0E-4; -0.1
1; 2600000; 0.7103846153846155; 0.0; 24975021; 24975021; 2436.109; 10252.012943591604; 1.0E-4; -0.1
1; 2650000; 0.7157692307692309; 0.0; 25429624; 25429624; 2480.167; 10253.19020856257; 1.0E-4; -0.1
1; 2700000; 0.7150000000000001; 0.0; 25882681; 25882681; 2523.579; 10256.33871576836; 1.0E-4; -0.1
1; 2750000; 0.713076923076923; 0.0; 26333852; 26333852; 2567.408; 10256.979802197391; 1.0E-4; -0.1
1; 2800000; 0.7192307692307693; 0.0; 26786592; 26786592; 2611.02; 10259.052783969484; 1.0E-4; -0.1
1; 2850000; 0.711923076923077; 0.0; 27243570; 27243570; 2655.256; 10260.242326916878; 1.0E-4; -0.1
1; 2900000; 0.7157692307692307; 0.0; 27695658; 27695658; 2698.689; 10262.634190156778; 1.0E-4; -0.1
1; 2950000; 0.7138461538461538; 0.0; 28149103; 28149103; 2742.6; 10263.656019835193; 1.0E-4; -0.1
1; 3000000; 0.7111538461538462; 0.0; 28602570; 28602570; 2786.588; 10264.369903265211; 1.0E-4; -0.1
2; 50000; 0.5192307692307694; 0.0; 696806; 696805; 72.497; 9611.514959239692; 1.0E-4; -0.1
2; 100000; 0.5703846153846154; 0.0; 1260794; 1260793; 128.14; 9839.191509286718; 1.0E-4; -0.1
2; 150000; 0.6080769230769231; 0.0; 1795864; 1795863; 180.592; 9944.316470275537; 1.0E-4; -0.1
2; 200000; 0.6038461538461538; 0.0; 2314317; 2314316; 230.029; 10060.979267831448; 1.0E-4; -0.1
2; 250000; 0.6376923076923077; 0.0; 2825950; 2825949; 278.688; 10140.192616833161; 1.0E-4; -0.1
2; 300000; 0.6323076923076923; 0.0; 3324909; 3324908; 326.531; 10182.521720755456; 1.0E-4; -0.1
2; 350000; 0.6469230769230769; 0.0; 3823818; 3823817; 374.545; 10209.23520538253; 1.0E-4; -0.1
2; 400000; 0.6684615384615384; 0.0; 4315087; 4315086; 423.864; 10180.357378781873; 1.0E-4; -0.1
2; 450000; 0.6646153846153845; 0.0; 4803254; 4803253; 471.335; 10190.743314203273; 1.0E-4; -0.1
2; 500000; 0.6588461538461539; 0.0; 5290796; 5290795; 518.146; 10211.013884117605; 1.0E-4; -0.1
2; 550000; 0.683076923076923; 0.0; 5772959; 5772958; 564.369; 10229.050497103844; 1.0E-4; -0.1
2; 600000; 0.6661538461538462; 0.0; 6252170; 6252169; 610.551; 10240.209253608626; 1.0E-4; -0.1
2; 650000; 0.6707692307692307; 0.0; 6730963; 6730962; 656.354; 10255.08033774457; 1.0E-4; -0.1
2; 700000; 0.6742307692307693; 0.0; 7206759; 7206758; 702.021; 10265.731367010389; 1.0E-4; -0.1
2; 750000; 0.6776923076923076; 0.0; 7682093; 7682092; 747.881; 10271.81195938926; 1.0E-4; -0.1
2; 800000; 0.685; 0.0; 8153115; 8153114; 793.017; 10281.135208955167; 1.0E-4; -0.1
2; 850000; 0.6853846153846154; 0.0; 8620040; 8620039; 837.508; 10292.486758335443; 1.0E-4; -0.1
2; 900000; 0.6923076923076924; 0.0; 9089813; 9089812; 882.505; 10300.013031087643; 1.0E-4; -0.1
2; 950000; 0.6907692307692308; 0.0; 9560742; 9560741; 927.716; 10305.677599610226; 1.0E-4; -0.1
2; 1000000; 0.6961538461538462; 0.0; 10026821; 10026820; 972.238; 10313.134232564455; 1.0E-4; -0.1
2; 1050000; 0.6803846153846155; 0.0; 10495335; 10495334; 1017.514; 10314.683630888616; 1.0E-4; -0.1
2; 1100000; 0.7000000000000001; 0.0; 10959372; 10959371; 1061.823; 10321.27953528978; 1.0E-4; -0.1
2; 1150000; 0.6934615384615385; 0.0; 11426559; 11426558; 1106.892; 10323.101982849275; 1.0E-4; -0.1
2; 1200000; 0.6949999999999998; 0.0; 11890926; 11890925; 1151.324; 10328.044929142448; 1.0E-4; -0.1
2; 1250000; 0.7026923076923078; 0.0; 12351821; 12351820; 1195.727; 10329.967459127376; 1.0E-4; -0.1
2; 1300000; 0.6965384615384616; 0.0; 12815562; 12815561; 1240.294; 10332.680799874868; 1.0E-4; -0.1
2; 1350000; 0.7011538461538463; 0.0; 13278369; 13278368; 1286.607; 10320.45449776039; 1.0E-4; -0.1
2; 1400000; 0.6957692307692308; 0.0; 13740522; 13740521; 1330.897; 10324.256497685396; 1.0E-4; -0.1
2; 1450000; 0.7138461538461539; 0.0; 14200187; 14200186; 1374.577; 10330.586791427471; 1.0E-4; -0.1
2; 1500000; 0.7023076923076922; 0.0; 14658848; 14658847; 1418.246; 10335.89941378294; 1.0E-4; -0.1
2; 1550000; 0.7011538461538461; 0.0; 15120743; 15120742; 1461.951; 10342.852120214699; 1.0E-4; -0.1
2; 1600000; 0.6926923076923076; 0.0; 15579875; 15579874; 1505.738; 10347.0025993898; 1.0E-4; -0.1
2; 1650000; 0.7173076923076924; 0.0; 16035821; 16035820; 1548.568; 10355.257889869867; 1.0E-4; -0.1
2; 1700000; 0.7142307692307691; 0.0; 16494875; 16494874; 1592.513; 10357.764740382027; 1.0E-4; -0.1
2; 1750000; 0.7076923076923076; 0.0; 16950236; 16950235; 1635.83; 10361.856672148084; 1.0E-4; -0.1
2; 1800000; 0.7157692307692307; 0.0; 17406000; 17405999; 1679.612; 10363.107670104762; 1.0E-4; -0.1
2; 1850000; 0.7092307692307691; 0.0; 17862802; 17862801; 1722.785; 10368.561370107123; 1.0E-4; -0.1
2; 1900000; 0.7015384615384617; 0.0; 18319346; 18319345; 1766.194; 10372.216189161552; 1.0E-4; -0.1
2; 1950000; 0.7084615384615384; 0.0; 18774407; 18774406; 1809.113; 10377.686192073132; 1.0E-4; -0.1
2; 2000000; 0.7007692307692307; 0.0; 19228298; 19228297; 1852.535; 10379.451940179268; 1.0E-4; -0.1
2; 2050000; 0.723846153846154; 0.0; 19682180; 19682179; 1895.267; 10384.911466299998; 1.0E-4; -0.1
2; 2100000; 0.7119230769230769; 0.0; 20136650; 20136649; 1938.44; 10388.06978807701; 1.0E-4; -0.1
2; 2150000; 0.7199999999999999; 0.0; 20590663; 20590662; 1981.311; 10392.443690061782; 1.0E-4; -0.1
2; 2200000; 0.7119230769230769; 0.0; 21042787; 21042786; 2024.395; 10394.605301830918; 1.0E-4; -0.1
2; 2250000; 0.7157692307692307; 0.0; 21494676; 21494675; 2067.105; 10398.444200947702; 1.0E-4; -0.1
2; 2300000; 0.7034615384615385; 0.0; 21949521; 21949520; 2112.21; 10391.732356157769; 1.0E-4; -0.1
2; 2350000; 0.7061538461538462; 0.0; 22402552; 22402551; 2155.75; 10391.999072248638; 1.0E-4; -0.1
2; 2400000; 0.7019230769230769; 0.0; 22857321; 22857320; 2199.175; 10393.588959496174; 1.0E-4; -0.1
2; 2450000; 0.7273076923076922; 0.0; 23308342; 23308341; 2242.015; 10396.157920442103; 1.0E-4; -0.1
2; 2500000; 0.7161538461538461; 0.0; 23760128; 23760127; 2285.12; 10397.759417448537; 1.0E-4; -0.1
2; 2550000; 0.7242307692307691; 0.0; 24211713; 24211712; 2328.399; 10398.438154285413; 1.0E-4; -0.1
2; 2600000; 0.7153846153846154; 0.0; 24659414; 24659413; 2371.304; 10399.094337967632; 1.0E-4; -0.1
2; 2650000; 0.7196153846153847; 0.0; 25113272; 25113271; 2414.724; 10400.058971542916; 1.0E-4; -0.1
2; 2700000; 0.7150000000000001; 0.0; 25566871; 25566870; 2458.604; 10398.93817792536; 1.0E-4; -0.1
2; 2750000; 0.7250000000000001; 0.0; 26015862; 26015861; 2501.423; 10400.424878159352; 1.0E-4; -0.1
2; 2800000; 0.7265384615384616; 0.0; 26466869; 26466868; 2544.602; 10401.182188805951; 1.0E-4; -0.1
2; 2850000; 0.7276923076923077; 0.0; 26917069; 26917068; 2587.652; 10402.120918887083; 1.0E-4; -0.1
2; 2900000; 0.7207692307692308; 0.0; 27365010; 27365009; 2630.419; 10403.289361884932; 1.0E-4; -0.1
2; 2950000; 0.7111538461538464; 0.0; 27812229; 27812228; 2672.793; 10405.6801256214; 1.0E-4; -0.1
2; 3000000; 0.7296153846153849; 0.0; 28258308; 28258307; 2715.429; 10406.572221184939; 1.0E-4; -0.1
0; 50000; 0.5026923076923077; 0.0; 709231; 709231; 77.052; 9204.57613040544; 1.0E-4; -1.0
0; 100000; 0.5784615384615385; 0.0; 1281295; 1281295; 135.942; 9425.306380662341; 1.0E-4; -1.0
0; 150000; 0.6103846153846154; 0.0; 1819672; 1819672; 190.367; 9558.757557769992; 1.0E-4; -1.0
0; 200000; 0.6188461538461538; 0.0; 2342770; 2342770; 243.42; 9624.394051433737; 1.0E-4; -1.0
0; 250000; 0.6230769230769232; 0.0; 2855507; 2855507; 294.375; 9700.23609341826; 1.0E-4; -1.0
0; 300000; 0.6434615384615385; 0.0; 3358299; 3358299; 344.165; 9757.816744875277; 1.0E-4; -1.0
0; 350000; 0.658846153846154; 0.0; 3853019; 3853019; 394.206; 9774.125710922715; 1.0E-4; -1.0
0; 400000; 0.6523076923076924; 0.0; 4343711; 4343711; 445.036; 9760.35871255359; 1.0E-4; -1.0
0; 450000; 0.670769230769231; 0.0; 4834219; 4834219; 493.889; 9788.067764214225; 1.0E-4; -1.0
0; 500000; 0.6661538461538462; 0.0; 5319229; 5319229; 543.426; 9788.322605101706; 1.0E-4; -1.0
0; 550000; 0.6823076923076924; 0.0; 5801077; 5801077; 593.503; 9774.30105660797; 1.0E-4; -1.0
0; 600000; 0.6642307692307692; 0.0; 6282717; 6282717; 643.119; 9769.136038586948; 1.0E-4; -1.0
0; 650000; 0.6907692307692308; 0.0; 6759704; 6759704; 691.352; 9777.51420405235; 1.0E-4; -1.0
0; 700000; 0.6649999999999999; 0.0; 7235937; 7235937; 740.528; 9771.32127346974; 1.0E-4; -1.0
0; 750000; 0.6784615384615383; 0.0; 7711065; 7711065; 789.872; 9762.423531914032; 1.0E-4; -1.0
0; 800000; 0.6838461538461539; 0.0; 8182820; 8182820; 838.127; 9763.222041528314; 1.0E-4; -1.0
0; 850000; 0.6915384615384615; 0.0; 8654925; 8654925; 886.754; 9760.23226283727; 1.0E-4; -1.0
0; 900000; 0.69; 0.0; 9124265; 9124265; 933.751; 9771.625411913883; 1.0E-4; -1.0
0; 950000; 0.6803846153846153; 0.0; 9591438; 9591438; 979.938; 9787.80086087079; 1.0E-4; -1.0
0; 1000000; 0.7034615384615385; 0.0; 10060196; 10060196; 1026.439; 9801.065625916395; 1.0E-4; -1.0
0; 1050000; 0.6992307692307691; 0.0; 10526366; 10526366; 1074.18; 9799.443296281814; 1.0E-4; -1.0
0; 1100000; 0.6953846153846155; 0.0; 10993269; 10993269; 1120.696; 9809.322956448494; 1.0E-4; -1.0
0; 1150000; 0.6926923076923076; 0.0; 11459541; 11459541; 1167.164; 9818.278322497952; 1.0E-4; -1.0
0; 1200000; 0.6973076923076924; 0.0; 11923071; 11923071; 1212.924; 9830.023150667314; 1.0E-4; -1.0
0; 1250000; 0.6996153846153844; 0.0; 12387819; 12387819; 1259.855; 9832.733925729548; 1.0E-4; -1.0
0; 1300000; 0.6907692307692308; 0.0; 12851708; 12851708; 1306.344; 9837.920180289419; 1.0E-4; -1.0
0; 1350000; 0.6984615384615385; 0.0; 13311974; 13311974; 1351.712; 9848.232463720082; 1.0E-4; -1.0
0; 1400000; 0.7007692307692307; 0.0; 13772632; 13772632; 1397.572; 9854.685125345957; 1.0E-4; -1.0
0; 1450000; 0.7042307692307693; 0.0; 14228782; 14228782; 1442.636; 9863.043761558702; 1.0E-4; -1.0
0; 1500000; 0.703846153846154; 0.0; 14688962; 14688962; 1488.132; 9870.738617273199; 1.0E-4; -1.0
0; 1550000; 0.7165384615384615; 0.0; 15146427; 15146427; 1533.43; 9877.48185440483; 1.0E-4; -1.0
0; 1600000; 0.7115384615384615; 0.0; 15602557; 15602557; 1578.44; 9884.79574770026; 1.0E-4; -1.0
0; 1650000; 0.7157692307692309; 0.0; 16060830; 16060830; 1623.787; 9890.970921678767; 1.0E-4; -1.0
0; 1700000; 0.7042307692307693; 0.0; 16516463; 16516463; 1669.068; 9895.620190429629; 1.0E-4; -1.0
0; 1750000; 0.7126923076923077; 0.0; 16968994; 16968994; 1713.812; 9901.315896959528; 1.0E-4; -1.0
0; 1800000; 0.7050000000000001; 0.0; 17425289; 17425289; 1758.7; 9908.05083300165; 1.0E-4; -1.0
0; 1850000; 0.7099999999999999; 0.0; 17880914; 17880914; 1803.67; 9913.62832447177; 1.0E-4; -1.0
0; 1900000; 0.7142307692307692; 0.0; 18336300; 18336300; 1848.613; 9918.950045250142; 1.0E-4; -1.0
0; 1950000; 0.7107692307692308; 0.0; 18788990; 18788990; 1893.41; 9923.360497726324; 1.0E-4; -1.0
0; 2000000; 0.7057692307692308; 0.0; 19241018; 19241018; 1938.878; 9923.789944493672; 1.0E-4; -1.0
0; 2050000; 0.7157692307692307; 0.0; 19694851; 19694851; 1984.034; 9926.670107467917; 1.0E-4; -1.0
0; 2100000; 0.7230769230769231; 0.0; 20148517; 20148517; 2028.88; 9930.856925988723; 1.0E-4; -1.0
0; 2150000; 0.716153846153846; 0.0; 20600065; 20600065; 2073.656; 9934.176642606102; 1.0E-4; -1.0
0; 2200000; 0.7265384615384616; 0.0; 21051233; 21051233; 2118.553; 9936.609091205177; 1.0E-4; -1.0
0; 2250000; 0.7176923076923077; 0.0; 21501542; 21501542; 2162.976; 9940.72148743213; 1.0E-4; -1.0
0; 2300000; 0.7103846153846152; 0.0; 21955466; 21955466; 2208.06; 9943.328532739148; 1.0E-4; -1.0
0; 2350000; 0.7196153846153847; 0.0; 22402734; 22402734; 2251.897; 9948.383074359084; 1.0E-4; -1.0
0; 2400000; 0.7146153846153845; 0.0; 22851515; 22851515; 2296.038; 9952.585715044786; 1.0E-4; -1.0
0; 2450000; 0.7242307692307695; 0.0; 23299353; 23299353; 2339.806; 9957.814023897708; 1.0E-4; -1.0
0; 2500000; 0.7323076923076923; 0.0; 23750036; 23750036; 2384.102; 9961.83720327402; 1.0E-4; -1.0
0; 2550000; 0.7207692307692306; 0.0; 24201561; 24201561; 2428.484; 9965.707412525675; 1.0E-4; -1.0
0; 2600000; 0.7226923076923076; 0.0; 24649714; 24649714; 2472.778; 9968.429838829043; 1.0E-4; -1.0
0; 2650000; 0.7296153846153846; 0.0; 25098113; 25098113; 2517.32; 9970.171849427168; 1.0E-4; -1.0
0; 2700000; 0.7176923076923075; 0.0; 25547163; 25547163; 2561.359; 9974.065720580364; 1.0E-4; -1.0
0; 2750000; 0.7292307692307693; 0.0; 25994801; 25994801; 2605.262; 9977.80683862122; 1.0E-4; -1.0
0; 2800000; 0.7180769230769232; 0.0; 26441341; 26441341; 2648.774; 9982.482839230528; 1.0E-4; -1.0
0; 2850000; 0.7303846153846152; 0.0; 26888998; 26888998; 2693.028; 9984.670786935747; 1.0E-4; -1.0
0; 2900000; 0.7246153846153847; 0.0; 27338739; 27338739; 2737.13; 9988.103962910054; 1.0E-4; -1.0
0; 2950000; 0.716153846153846; 0.0; 27786464; 27786464; 2783.304; 9983.265931425385; 1.0E-4; -1.0
0; 3000000; 0.7242307692307691; 0.0; 28233632; 28233632; 2827.37; 9985.828526156818; 1.0E-4; -1.0
1; 50000; 0.5069230769230769; 0.0; 700236; 700236; 74.765; 9365.826255600883; 1.0E-4; -1.0
1; 100000; 0.5746153846153846; 0.0; 1273517; 1273517; 132.769; 9591.975536458058; 1.0E-4; -1.0
1; 150000; 0.6042307692307692; 0.0; 1814982; 1814982; 186.973; 9707.187668807795; 1.0E-4; -1.0
1; 200000; 0.6203846153846153; 0.0; 2339146; 2339146; 238.874; 9792.384269531218; 1.0E-4; -1.0
1; 250000; 0.6315384615384616; 0.0; 2853024; 2853024; 289.167; 9866.354044548652; 1.0E-4; -1.0
1; 300000; 0.635; 0.0; 3360466; 3360466; 338.553; 9925.967278387727; 1.0E-4; -1.0
1; 350000; 0.6573076923076923; 0.0; 3859868; 3859868; 387.071; 9971.989634976528; 1.0E-4; -1.0
1; 400000; 0.6607692307692308; 0.0; 4357369; 4357369; 435.625; 10002.568723098995; 1.0E-4; -1.0
1; 450000; 0.6569230769230768; 0.0; 4851568; 4851568; 484.131; 10021.188479977527; 1.0E-4; -1.0
1; 500000; 0.658846153846154; 0.0; 5343130; 5343130; 531.863; 10046.064494052038; 1.0E-4; -1.0
1; 550000; 0.6734615384615383; 0.0; 5827702; 5827702; 578.909; 10066.69787479552; 1.0E-4; -1.0
1; 600000; 0.6730769230769231; 0.0; 6310006; 6310006; 625.746; 10083.9733693863; 1.0E-4; -1.0
1; 650000; 0.6834615384615386; 0.0; 6791110; 6791110; 672.344; 10100.647882631509; 1.0E-4; -1.0
1; 700000; 0.668846153846154; 0.0; 7270642; 7270642; 720.614; 10089.50977916055; 1.0E-4; -1.0
1; 750000; 0.6746153846153844; 0.0; 7748148; 7748148; 767.342; 10097.385520406808; 1.0E-4; -1.0
1; 800000; 0.6830769230769231; 0.0; 8225236; 8225236; 813.664; 10108.885240099107; 1.0E-4; -1.0
1; 850000; 0.6788461538461538; 0.0; 8699349; 8699349; 859.686; 10119.216783802458; 1.0E-4; -1.0
1; 900000; 0.6903846153846154; 0.0; 9172913; 9172913; 905.578; 10129.3461192741; 1.0E-4; -1.0
1; 950000; 0.6773076923076924; 0.0; 9647376; 9647376; 951.56; 10138.484173357434; 1.0E-4; -1.0
1; 1000000; 0.6865384615384614; 0.0; 10119526; 10119526; 997.379; 10146.11897784092; 1.0E-4; -1.0
1; 1050000; 0.6846153846153845; 0.0; 10591053; 10591053; 1043.492; 10149.625488264404; 1.0E-4; -1.0
1; 1100000; 0.6826923076923077; 0.0; 11062809; 11062809; 1089.528; 10153.762913848932; 1.0E-4; -1.0
1; 1150000; 0.7034615384615385; 0.0; 11530611; 11530611; 1135.23; 10157.070373404507; 1.0E-4; -1.0
1; 1200000; 0.7015384615384614; 0.0; 11999303; 11999303; 1181.115; 10159.301168810827; 1.0E-4; -1.0
1; 1250000; 0.6976923076923077; 0.0; 12469500; 12469500; 1226.828; 10164.01647174665; 1.0E-4; -1.0
1; 1300000; 0.6961538461538462; 0.0; 12932751; 12932751; 1271.821; 10168.688046509691; 1.0E-4; -1.0
1; 1350000; 0.7007692307692307; 0.0; 13394859; 13394859; 1316.953; 10171.09874080548; 1.0E-4; -1.0
1; 1400000; 0.6938461538461537; 0.0; 13860281; 13860281; 1362.665; 10171.451530640326; 1.0E-4; -1.0
1; 1450000; 0.6938461538461538; 0.0; 14319483; 14319483; 1407.451; 10174.054372052738; 1.0E-4; -1.0
1; 1500000; 0.6846153846153845; 0.0; 14780172; 14780172; 1453.027; 10171.987168855087; 1.0E-4; -1.0
1; 1550000; 0.698076923076923; 0.0; 15242919; 15242919; 1497.972; 10175.703551201224; 1.0E-4; -1.0
1; 1600000; 0.7076923076923076; 0.0; 15705889; 15705889; 1542.804; 10180.09351803599; 1.0E-4; -1.0
1; 1650000; 0.7065384615384616; 0.0; 16170493; 16170493; 1589.942; 10170.492382741006; 1.0E-4; -1.0
1; 1700000; 0.6973076923076923; 0.0; 16632542; 16632542; 1634.77; 10174.239801317617; 1.0E-4; -1.0
1; 1750000; 0.7030769230769232; 0.0; 17093757; 17093757; 1679.56; 10177.520898330515; 1.0E-4; -1.0
1; 1800000; 0.7015384615384614; 0.0; 17554733; 17554733; 1724.179; 10181.502616607671; 1.0E-4; -1.0
