controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.6666666666666666, 0.1111111111111111, 0.0, 15454, 203331
0, 20000, 1.0, 0.3333333333333333, 0.0, 41205, 400478
0, 30000, 0.6666666666666666, 0.5555555555555555, 0.0, 76514, 589354
0, 40000, 0.3333333333333333, 0.6666666666666666, 0.0, 120237, 771733
0, 50000, 1.0, 0.7777777777777777, 0.0, 172606, 947951
0, 60000, 1.0, 0.9444444444444445, 0.0, 233086, 1119355
0, 70000, 1.0, 0.8333333333333334, 0.0, 300647, 1285765
0, 80000, 1.0, 0.8888888888888888, 0.0, 375761, 1447926
0, 90000, 1.0, 0.8888888888888888, 0.0, 457981, 1607382
0, 100000, 1.0, 1.0, 0.0, 547377, 1763857
0, 110000, 1.0, 0.9444444444444445, 0.0, 643160, 1916971
0, 120000, 1.0, 1.0, 0.0, 744830, 2066586
0, 130000, 1.0, 1.0, 0.0, 855922, 2218324
0, 140000, 1.0, 1.0, 0.0, 973230, 2367702
0, 150000, 1.0, 1.0, 0.0, 1095018, 2512459
1, 10000, 0.0, 0.0, 0.0, 15439, 204351
1, 20000, 0.0, 0.0, 0.0, 41033, 400948
1, 30000, 0.6666666666666666, 0.5555555555555555, 0.0, 76080, 588943
1, 40000, 1.0, 0.8333333333333334, 0.0, 119907, 770150
1, 50000, 1.0, 0.7777777777777777, 0.0, 172195, 945977
1, 60000, 1.0, 0.7777777777777777, 0.0, 232023, 1116612
1, 70000, 1.0, 0.7777777777777777, 0.0, 299596, 1282423
1, 80000, 1.0, 0.9444444444444443, 0.0, 374625, 1445365
1, 90000, 1.0, 0.9444444444444443, 0.0, 456436, 1603671
1, 100000, 1.0, 0.7777777777777777, 0.0, 544663, 1758296
1, 110000, 1.0, 0.9444444444444445, 0.0, 639499, 1909860
1, 120000, 1.0, 1.0, 0.0, 741351, 2059106
1, 130000, 1.0, 0.9444444444444443, 0.0, 848450, 2204881
1, 140000, 1.0, 1.0, 0.0, 959640, 2345402
1, 150000, 1.0, 1.0, 0.0, 1077178, 2484449
2, 10000, 0.0, 0.16666666666666666, 0.0, 15420, 203707
2, 20000, 0.6666666666666666, 0.27777777777777773, 0.0, 41230, 399396
2, 30000, 0.3333333333333333, 0.7222222222222222, 0.0, 76204, 587931
2, 40000, 1.0, 0.8888888888888888, 0.0, 120004, 769022
2, 50000, 1.0, 0.5555555555555555, 0.0, 172139, 944122
2, 60000, 1.0, 0.4444444444444444, 0.0, 231947, 1114156
2, 70000, 1.0, 0.6666666666666666, 0.0, 299697, 1280779
2, 80000, 1.0, 0.8333333333333334, 0.0, 374114, 1442343
2, 90000, 1.0, 0.8888888888888888, 0.0, 455695, 1599845
2, 100000, 1.0, 0.8888888888888888, 0.0, 544352, 1755307
2, 110000, 1.0, 0.888888888888889, 0.0, 639079, 1906896
2, 120000, 1.0, 0.9444444444444445, 0.0, 738962, 2053957
2, 130000, 1.0, 0.8333333333333334, 0.0, 845163, 2198390
