controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:3, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.0, 0.0, 15443, 202931
0, 20000, 0.0, 0.0, 0.0, 41320, 399847
0, 30000, 0.3333333333333333, 0.08333333333333333, 0.0, 76572, 589557
0, 40000, 0.6666666666666666, 0.5833333333333333, 0.0, 120962, 772550
0, 50000, 0.3333333333333333, 0.3333333333333333, 0.0, 173669, 951155
0, 60000, 1.0, 0.3333333333333333, 0.0, 234460, 1124560
0, 70000, 0.6666666666666666, 0.5, 0.0, 302946, 1293066
0, 80000, 1.0, 0.75, 0.0, 378206, 1456286
0, 90000, 1.0, 0.8333333333333333, 0.0, 460183, 1614490
0, 100000, 1.0, 1.0, 0.0, 549163, 1770233
0, 110000, 0.6666666666666666, 1.0, 0.0, 644616, 1922990
0, 120000, 0.6666666666666666, 1.0, 0.0, 746139, 2072092
0, 130000, 1.0, 1.0, 0.0, 853557, 2217922
0, 140000, 1.0, 0.9166666666666666, 0.0, 967821, 2362748
0, 150000, 1.0, 0.9166666666666666, 0.0, 1087162, 2504252
1, 10000, 0.0, 0.0, 0.0, 15391, 203898
1, 20000, 0.0, 0.0, 0.0, 41010, 400408
1, 30000, 0.6666666666666666, 0.16666666666666666, 0.0, 76250, 589946
1, 40000, 0.6666666666666666, 0.3333333333333333, 0.0, 120500, 773223
1, 50000, 0.3333333333333333, 0.3333333333333333, 0.0, 172860, 949433
1, 60000, 1.0, 0.25, 0.0, 233430, 1122554
1, 70000, 1.0, 0.6666666666666666, 0.0, 301515, 1289901
1, 80000, 1.0, 0.49999999999999994, 0.0, 377074, 1454059
1, 90000, 1.0, 0.8333333333333333, 0.0, 459759, 1613031
1, 100000, 1.0, 0.9166666666666666, 0.0, 548893, 1768927
1, 110000, 1.0, 0.49999999999999994, 0.0, 644055, 1920998
1, 120000, 1.0, 1.0, 0.0, 746237, 2071437
1, 130000, 1.0, 0.7499999999999999, 0.0, 854084, 2218648
1, 140000, 1.0, 1.0, 0.0, 966830, 2361422
1, 150000, 1.0, 1.0, 0.0, 1087304, 2504185
2, 10000, 0.0, 0.0, 0.0, 15380, 203800
2, 20000, 0.0, 0.0, 0.0, 41207, 399920
2, 30000, 0.0, 0.16666666666666666, 0.0, 76325, 589087
2, 40000, 0.6666666666666666, 0.3333333333333333, 0.0, 120395, 772305
2, 50000, 0.3333333333333333, 0.3333333333333333, 0.0, 172647, 949620
2, 60000, 0.6666666666666666, 0.3333333333333333, 0.0, 232943, 1121514
2, 70000, 0.6666666666666666, 0.5, 0.0, 301195, 1289382
2, 80000, 1.0, 0.9166666666666666, 0.0, 376499, 1452029
2, 90000, 0.3333333333333333, 0.75, 0.0, 458304, 1610725
2, 100000, 0.6666666666666666, 0.9166666666666666, 0.0, 546810, 1766148
2, 110000, 1.0, 1.0, 0.0, 641121, 1916993
2, 120000, 1.0, 1.0, 0.0, 740680, 2063168
2, 130000, 1.0, 0.9166666666666666, 0.0, 846936, 2207416
