controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:3, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.0, 0.0, 15529, 203597
0, 20000, 0.16666666666666666, 0.2222222222222222, 0.0, 41155, 399511
0, 30000, 0.0, 0.1111111111111111, 0.3333333333333333, 76486, 588671
0, 40000, 0.3333333333333333, 0.4444444444444444, 0.6666666666666666, 121023, 772449
0, 50000, 0.16666666666666666, 0.5, 1.0, 173421, 949509
0, 60000, 0.16666666666666666, 0.4444444444444444, 1.0, 233742, 1121900
0, 70000, 0.8333333333333334, 0.5555555555555555, 1.0, 301448, 1288440
0, 80000, 0.8333333333333334, 0.8888888888888888, 1.0, 376799, 1451473
0, 90000, 0.3333333333333333, 0.7777777777777777, 1.0, 459065, 1610945
0, 100000, 1.0, 0.8333333333333334, 1.0, 548681, 1767929
0, 110000, 0.6666666666666666, 0.9444444444444443, 1.0, 644343, 1920814
0, 120000, 0.5, 1.0, 1.0, 746849, 2071218
0, 130000, 0.6666666666666666, 1.0, 1.0, 855671, 2219450
0, 140000, 0.6666666666666666, 0.8888888888888888, 1.0, 970391, 2365302
0, 150000, 0.5, 1.0, 1.0, 1092102, 2509611
1, 10000, 0.0, 0.0, 0.0, 15452, 202606
1, 20000, 0.0, 0.16666666666666666, 0.0, 41292, 399786
1, 30000, 0.16666666666666666, 0.1111111111111111, 0.3333333333333333, 76507, 589322
1, 40000, 0.16666666666666666, 0.2222222222222222, 0.6666666666666666, 120748, 772223
1, 50000, 0.5, 0.3888888888888889, 0.3333333333333333, 173376, 950213
1, 60000, 0.0, 0.9444444444444443, 0.3333333333333333, 234112, 1122604
1, 70000, 0.6666666666666666, 0.9444444444444445, 1.0, 302280, 1290893
1, 80000, 0.3333333333333333, 0.9444444444444443, 1.0, 377363, 1454523
1, 90000, 0.5, 0.8888888888888888, 1.0, 459464, 1613917
1, 100000, 0.3333333333333333, 0.8888888888888888, 1.0, 548020, 1769506
1, 110000, 0.6666666666666666, 1.0, 1.0, 642547, 1920658
1, 120000, 0.6666666666666666, 1.0, 1.0, 744400, 2070263
1, 130000, 0.5, 0.9444444444444443, 1.0, 850980, 2214993
1, 140000, 0.6666666666666666, 1.0, 1.0, 963160, 2357224
1, 150000, 0.5, 1.0, 1.0, 1080256, 2496237
2, 10000, 0.0, 0.0, 0.0, 15366, 203673
2, 20000, 0.0, 0.0, 0.0, 41053, 400963
2, 30000, 0.0, 0.0, 0.0, 76224, 590800
2, 40000, 0.6666666666666666, 0.27777777777777773, 0.0, 120509, 774193
2, 50000, 0.3333333333333333, 0.49999999999999994, 1.0, 172986, 952713
2, 60000, 0.16666666666666666, 0.6666666666666666, 1.0, 233444, 1125639
2, 70000, 0.5, 0.7777777777777777, 0.6666666666666666, 301914, 1293616
2, 80000, 0.5, 0.6666666666666666, 1.0, 377410, 1457598
2, 90000, 0.5, 0.8333333333333334, 1.0, 459559, 1616516
2, 100000, 0.3333333333333333, 0.9444444444444443, 1.0, 547967, 1772150
