controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.0, 0.0, 15360, 203542
0, 20000, 0.6666666666666666, 0.0, 0.0, 40888, 399837
0, 30000, 1.0, 0.0, 0.0, 76132, 588672
0, 40000, 0.6666666666666666, 0.8333333333333334, 0.0, 120356, 770391
0, 50000, 0.3333333333333333, 0.3333333333333333, 0.0, 172468, 946378
0, 60000, 1.0, 0.7222222222222223, 0.0, 232400, 1116501
0, 70000, 1.0, 0.9444444444444445, 0.0, 300162, 1283049
0, 80000, 1.0, 0.9444444444444443, 0.0, 374991, 1445280
0, 90000, 1.0, 0.8888888888888888, 0.0, 456473, 1602406
0, 100000, 1.0, 0.9444444444444445, 0.0, 545713, 1758042
0, 110000, 1.0, 1.0, 0.0, 640707, 1910457
0, 120000, 1.0, 0.9444444444444445, 0.0, 742106, 2059179
0, 130000, 1.0, 1.0, 0.0, 851025, 2208229
0, 140000, 1.0, 1.0, 0.0, 965801, 2353436
0, 150000, 1.0, 1.0, 0.0, 1086966, 2497398
1, 10000, 0.0, 0.0, 0.0, 15446, 203903
1, 20000, 0.0, 0.0, 0.0, 41119, 399865
1, 30000, 0.0, 0.05555555555555555, 0.0, 76105, 588204
1, 40000, 0.6666666666666666, 0.7222222222222222, 0.0, 120129, 770148
1, 50000, 1.0, 0.8333333333333334, 0.0, 172658, 946469
1, 60000, 1.0, 0.888888888888889, 0.0, 232471, 1115991
1, 70000, 1.0, 0.8333333333333334, 0.0, 299609, 1280873
1, 80000, 1.0, 0.9444444444444443, 0.0, 374335, 1442964
1, 90000, 1.0, 0.9444444444444445, 0.0, 456482, 1601032
1, 100000, 1.0, 1.0, 0.0, 544852, 1755650
1, 110000, 1.0, 0.9444444444444443, 0.0, 639839, 1907566
1, 120000, 1.0, 0.9444444444444443, 0.0, 741792, 2057127
1, 130000, 1.0, 0.9444444444444443, 0.0, 848793, 2202584
1, 140000, 1.0, 1.0, 0.0, 963573, 2348328
1, 150000, 1.0, 1.0, 0.0, 1085950, 2493567
2, 10000, 0.0, 0.0, 0.0, 15445, 204196
2, 20000, 0.0, 0.0, 0.0, 41083, 400990
2, 30000, 0.0, 0.0, 0.0, 76204, 589786
2, 40000, 1.0, 0.4444444444444444, 0.0, 120338, 771204
2, 50000, 0.0, 0.4444444444444444, 0.0, 172707, 948373
2, 60000, 0.0, 0.7222222222222222, 0.0, 232504, 1118265
2, 70000, 0.3333333333333333, 0.9444444444444443, 0.0, 299536, 1283076
2, 80000, 1.0, 0.888888888888889, 0.0, 373888, 1444034
2, 90000, 1.0, 0.8888888888888888, 0.0, 455321, 1600676
2, 100000, 1.0, 0.8333333333333334, 0.0, 542708, 1753477
2, 110000, 1.0, 0.9444444444444445, 0.0, 637073, 1904116
2, 120000, 1.0, 0.8888888888888888, 0.0, 738264, 2052469
2, 130000, 1.0, 0.8333333333333334, 0.0, 845666, 2198752
2, 140000, 1.0, 0.8333333333333334, 0.0, 957894, 2340999
