controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.5, horizon:3, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.2, epsilon_init->final:1.0->0.2
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
0, 10000, 0.0, 0.0, 0.0, 15346, 203972
0, 20000, 0.0, 0.0, 0.3333333333333333, 41122, 400090
0, 30000, 0.3333333333333333, 0.5, 1.0, 76331, 590391
0, 40000, 0.3333333333333333, 0.5555555555555556, 0.6666666666666666, 120635, 774288
0, 50000, 0.6666666666666666, 0.6666666666666666, 1.0, 173185, 952304
0, 60000, 0.6666666666666666, 0.611111111111111, 1.0, 234004, 1125425
0, 70000, 0.6666666666666666, 0.7777777777777778, 0.6666666666666666, 302243, 1293642
0, 80000, 0.5, 0.8888888888888888, 1.0, 377109, 1456408
0, 90000, 0.5, 1.0, 1.0, 458858, 1614752
0, 100000, 0.8333333333333334, 1.0, 1.0, 546741, 1768230
0, 110000, 0.6666666666666666, 0.8888888888888888, 1.0, 639520, 1915948
0, 120000, 0.5, 0.9444444444444443, 0.6666666666666666, 737708, 2059947
0, 130000, 0.5, 0.9444444444444445, 1.0, 841819, 2201432
0, 140000, 0.6666666666666666, 0.9444444444444443, 1.0, 953443, 2342536
0, 150000, 0.6666666666666666, 1.0, 1.0, 1071234, 2482193
1, 10000, 0.0, 0.0, 0.0, 15511, 203737
1, 20000, 0.0, 0.05555555555555555, 1.0, 41170, 400129
1, 30000, 0.0, 0.27777777777777773, 0.6666666666666666, 76407, 590551
1, 40000, 0.0, 0.27777777777777773, 0.3333333333333333, 121063, 775422
1, 50000, 0.6666666666666666, 0.7222222222222222, 1.0, 173811, 953497
1, 60000, 0.3333333333333333, 0.8333333333333334, 1.0, 234295, 1125942
1, 70000, 0.8333333333333334, 0.9444444444444445, 1.0, 301852, 1291924
1, 80000, 0.6666666666666666, 0.9444444444444443, 1.0, 376232, 1452815
1, 90000, 0.5, 0.9444444444444445, 1.0, 456780, 1608139
1, 100000, 0.16666666666666666, 0.9444444444444445, 1.0, 543384, 1759663
1, 110000, 0.5, 1.0, 1.0, 636198, 1907066
1, 120000, 0.5, 0.9444444444444443, 0.6666666666666666, 735105, 2051921
1, 130000, 0.5, 0.9444444444444443, 1.0, 839196, 2193053
1, 140000, 0.5, 1.0, 1.0, 949314, 2332500
1, 150000, 0.5, 0.8888888888888888, 1.0, 1066825, 2471503
2, 10000, 0.0, 0.1111111111111111, 0.3333333333333333, 15358, 204062
2, 20000, 0.0, 0.27777777777777773, 1.0, 41160, 401035
2, 30000, 0.3333333333333333, 0.4444444444444444, 0.6666666666666666, 76187, 590770
2, 40000, 0.3333333333333333, 0.611111111111111, 1.0, 120162, 773129
2, 50000, 0.3333333333333333, 0.7777777777777777, 0.6666666666666666, 172578, 949089
2, 60000, 0.5, 0.8888888888888888, 1.0, 232602, 1120422
2, 70000, 0.16666666666666666, 0.7222222222222222, 1.0, 299875, 1286095
2, 80000, 0.5, 1.0, 1.0, 373648, 1446192
2, 90000, 0.5, 1.0, 1.0, 454043, 1601198
2, 100000, 0.5, 1.0, 1.0, 540492, 1752584
