TDNTuple4Agt: USESYM:false, P:7, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 60 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, user2
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.985, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.985, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.99, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 0, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.96, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.865, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.8049999999999999, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.74, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.74, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.725, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 0, 1.0E-8, 0, 10.0, 0.775, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.995, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.97, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.975, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.97, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.95, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.865, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.76, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.71, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.6599999999999999, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.73, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 50, 1.0E-8, 0, 10.0, 0.655, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.99, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.945, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.965, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.97, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.91, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 100, 1.0E-8, 0, 10.0, 0.935, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 500, 1.0E-8, 0, 10.0, 0.995, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 0.995, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 1, 1, 0, 1000, 1.0E-8, 0, 10.0, 1.0, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.96, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.885, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.85, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.8, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.75, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.69, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 0, 1.0E-8, 0, 10.0, 0.7, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.98, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.965, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.97, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.95, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.825, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.77, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.7050000000000001, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.65, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.675, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 50, 1.0E-8, 0, 10.0, 0.6699999999999999, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 0.97, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 0.965, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 0.955, 10.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 0.915, 11.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 0.915, 12.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 100, 1.0E-8, 0, 10.0, 0.935, 13.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 5.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 6.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 7.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 8.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 9.0, 0.0
TCL4-p13-3000k-60-7t.agt.zip, 2, 1, 0, 200, 1.0E-8, 0, 10.0, 0.99, 10.0, 0.0
