TDNTuple4Agt: USESYM:true, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true;;;;;;;;1308657.32;;
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1;;;;;;;;15 days (!);;
from: multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_01.agt.zip;;;;;;;;;;
run; agtFile; gameNum; nSym; pMinEval; pMaxEval; evalQ; evalT; totalSec; iterMWrap; userVal2
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;22;22;0.02;0;474.69;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;22;22;0.025;0;950.718;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;22;22;0.025;0;2006.588;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;22;22;0.06;0;3820.066;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;23;23;0.01;0;4.938;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;23;23;0.03;0;238.032;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;23;23;0.015;0;476.165;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;23;23;0.03;0;956.935;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;23;23;0.03;0;2008.473;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;23;23;0.04;0;3904.876;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;24;24;0;0;4.926;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;24;24;0.02;0;236.289;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;24;24;0.02;0;467.168;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;24;24;0.025;0;964.489;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;24;24;0.005;0;2014.678;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;24;24;0.01;0;4004.943;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;25;25;0;0;5.213;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;25;25;0;0;240.113;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;25;25;0.005;0;479.841;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;25;25;0.005;0;997.125;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;25;25;0.025;0;1961.636;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;25;25;0.025;0;3958.244;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;26;26;0.005;0;5.237;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;26;26;0.005;0;249.315;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;26;26;0.005;0;486.424;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;26;26;0;0;980.1;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;26;26;0.015;0;1980.987;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym08_00.agt.zip;3000000;8;26;26;0.025;0;3951.888;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;14;14;0.19;0;10.44;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;14;14;0.24;0;478.878;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;14;14;0.395;0;701.28;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;14;14;0.47;0;1174.759;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;14;14;0.52;0;2062.641;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;14;14;0.48;0;4506.505;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;15;15;0.205;0;9.647;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;15;15;0.26;0;459.558;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;15;15;0.36;0;733.885;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;15;15;0.41;0;1287.79;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;15;15;0.41;0;2501.738;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;15;15;0.43;0;4975.245;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;16;16;0.115;0;10.77;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;16;16;0.17;0;517.36;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;16;16;0.205;0;904.108;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;16;16;0.28;0;1587.926;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;16;16;0.24;0;3197.642;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;16;16;0.35;0;5783.118;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;17;17;0.06;0;11.499;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;17;17;0.115;0;543.895;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;17;17;0.17;0;932.551;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;17;17;0.185;0;1744.464;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;17;17;0.185;0;3430.015;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;17;17;0.24;0;6670.602;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;18;18;0.065;0;11.207;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;18;18;0.075;0;573.635;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;18;18;0.145;0;964.437;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;18;18;0.165;0;1787.749;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;18;18;0.17;0;3498.477;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;18;18;0.195;0;6973.187;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;19;19;0.065;0;11.754;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;19;19;0.06;0;599.976;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;19;19;0.085;0;1032.927;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;19;19;0.125;0;1865.006;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;19;19;0.11;0;3808.322;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;19;19;0.15;0;7882.33;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;20;20;0.03;0;12.805;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;20;20;0.03;0;688.184;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;20;20;0.09;0;1124.763;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;20;20;0.06;0;2156.541;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;20;20;0.065;0;4181.093;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;20;20;0.07;0;8590.857;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;21;21;0.01;0;12.698;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;21;21;0.02;0;670.04;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;21;21;0.07;0;1150.1;100;0
3; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;21;21;0.045;0;2166.917;200;0
4; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;21;21;0.045;0;4259.524;400;0
5; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;21;21;0.07;0;10399.673;800;0
0; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;22;22;0.005;0;16.739;0;0
1; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;22;22;0.01;0;829.12;50;0
2; multiEval/TCL4-p13-ET16-3000k-120-7t-nsym24_02.agt.zip;3000000;24;22;22;0.035;0;1429.794;100;0
