TDNTuple4Agt: USESYM:true, nSym:24, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true;;;;;;;;;;
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1;;;;;;;;;;
from: multiEval/TCL4-p20-ET23-5000k-120-7t-nsym24_02.agt.zip;;;;;;;;;;
run; agtFile; gameNum; nSym; pMinEval; pMaxEval; evalQ; evalT; totalSec; iterMWrap; userVal2
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;14;14;0.46;0;2599.939;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;15;15;0.105;0;5.493;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;15;15;0.28;0;424.708;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;15;15;0.36;0;3046.899;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;16;16;0.085;0;5.683;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;16;16;0.195;0;466.627;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;16;16;0.22;0;3696.088;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;17;17;0.055;0;5.716;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;17;17;0.17;0;485.656;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;17;17;0.23;0;3618.525;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;18;18;0.03;0;5.903;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;18;18;0.08;0;533.418;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_00.agt.zip;5000000;8;18;18;0.09;0;4274.155;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;1;1;1;0;0.055;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;1;1;1;0;0.093;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;1;1;1;0;6.647;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;2;2;1;0;0.139;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;2;2;1;0;3.964;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;2;2;1;0;14.742;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;3;3;0.995;0;0.265;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;3;3;1;0;6.796;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;3;3;1;0;20.814;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;4;4;1;0;0.364;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;4;4;1;0;11.235;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;4;4;1;0;46.854;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;5;5;0.99;0;0.512;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;5;5;1;0;12.767;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;5;5;1;0;48.875;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;6;6;0.985;0;0.632;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;6;6;1;0;15.449;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;6;6;1;0;67.193;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;7;7;0.965;0;0.826;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;7;7;0.995;0;19.928;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;7;7;1;0;77.113;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;8;8;0.87;0;1.404;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;8;8;1;0;20.698;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;8;8;0.99;0;142.917;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;9;9;0.665;0;2.532;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;9;9;0.935;0;59.644;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;9;9;0.975;0;223.402;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;10;10;0.52;0;3.35;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;10;10;0.84;0;114.65;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;10;10;0.915;0;520.779;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;11;11;0.43;0;3.925;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;11;11;0.72;0;184.077;100;0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;11;11;0.775;0;1187.138;800;0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;12;12;0.33;0;4.369;0;0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym08_02.agt.zip;5000000;8;12;12;0.635;0;234.455;100;0
