TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: 1
agtFile; run; competeNum; dEdax; iterMWrap; EPS; p_MWrap; c_puct; winrate; pTwist; EE
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.99; 6.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.895; 7.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.775; 8.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.6; 9.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.39; 10.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.30000000000000004; 11.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.21499999999999997; 12.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 0; 1.0E-8; 0; 10.0; 0.15500000000000003; 13.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 1.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 2.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 3.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 4.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 5.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 1.0; 6.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.96; 7.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.925; 8.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.73; 9.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.565; 10.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.5349999999999999; 11.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.36; 12.0; 50.0
multiEval/TCL4-p13-ET16-3000k-120-7t_02.agt.zip; 0; 1; 0; 100; 1.0E-8; 0; 10.0; 0.21999999999999997; 13.0; 50.0
