TDNTuple4Agt: USESYM:false, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: false
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
agtFile, run, competeNum, dEdax, iterMWrap, EPS, p_MWrap, c_puct, winrate, pTwist, EE
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.98, 6.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.905, 7.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.76, 8.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.585, 9.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.44499999999999995, 10.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.375, 11.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.265, 12.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 0, 1.0E-8, 0, 10.0, 0.19499999999999995, 13.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.99, 6.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.965, 7.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.905, 8.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.73, 9.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.56, 10.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.42000000000000004, 11.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.29500000000000004, 12.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 100, 1.0E-8, 0, 10.0, 0.29000000000000004, 13.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.995, 6.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.97, 7.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.905, 8.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.765, 9.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.595, 10.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.485, 11.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.35, 12.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 200, 1.0E-8, 0, 10.0, 0.31499999999999995, 13.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 1.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 2.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 3.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 4.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 5.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 1.0, 6.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.97, 7.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.9, 8.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.765, 9.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.665, 10.0, 20.0
TCL4-p13-3000k-120-7t.agt.zip, 0, 1, 0, 500, 1.0E-8, 0, 10.0, 0.48, 11.0, 20.0
