TDNTuple4Agt: USESYM:false, nSym:0, P:12, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:false, learnFromRM: true
TDNTuple4Agt: alpha_init->final:0.25->0.25, epsilon_init->final:0.0->0.0, gamma: 1.0, random 120 7-tuple, evalQ: 1, evalT: -1
from: multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_00.agt.zip
run; agtFile; gameNum; nSym; pMinEval; pMaxEval; evalQ; evalT; totalSec; iterMWrap; userVal2
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 15; 15; 0.21999999999999997; 0.0; 47.711; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 15; 15; 0.21999999999999997; 0.0; 467.459; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 16; 16; 0.050000000000000044; 0.0; 0.502; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 16; 16; 0.09499999999999997; 0.0; 54.049; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 16; 16; 0.13; 0.0; 522.892; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 17; 17; 0.04500000000000004; 0.0; 0.496; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 17; 17; 0.06999999999999995; 0.0; 55.335; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 17; 17; 0.11499999999999999; 0.0; 539.845; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 18; 18; 0.040000000000000036; 0.0; 0.527; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 18; 18; 0.03500000000000003; 0.0; 56.091; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym00_01.agt.zip; 5000000; 0; 18; 18; 0.06000000000000005; 0.0; 558.348; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 1; 1; 1.0; 0.0; 0.128; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 1; 1; 1.0; 0.0; 0.137; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 1; 1; 1.0; 0.0; 8.458; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 2; 2; 1.0; 0.0; 0.222; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 2; 2; 1.0; 0.0; 4.808; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 2; 2; 1.0; 0.0; 17.864; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 3; 3; 1.0; 0.0; 0.365; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 3; 3; 1.0; 0.0; 9.285; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 3; 3; 1.0; 0.0; 24.94; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 4; 4; 1.0; 0.0; 0.516; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 4; 4; 1.0; 0.0; 14.704; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 4; 4; 1.0; 0.0; 39.608; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 5; 5; 1.0; 0.0; 0.65; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 5; 5; 1.0; 0.0; 19.019; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 5; 5; 1.0; 0.0; 58.501; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 6; 6; 0.995; 0.0; 0.872; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 6; 6; 1.0; 0.0; 22.442; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 6; 6; 1.0; 0.0; 79.663; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 7; 7; 0.975; 0.0; 1.212; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 7; 7; 1.0; 0.0; 25.261; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 7; 7; 0.995; 0.0; 108.533; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 8; 8; 0.87; 0.0; 2.096; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 8; 8; 0.99; 0.0; 35.571; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 8; 8; 1.0; 0.0; 125.222; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 9; 9; 0.785; 0.0; 3.04; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 9; 9; 0.975; 0.0; 53.54; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 9; 9; 0.995; 0.0; 193.789; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 10; 10; 0.6599999999999999; 0.0; 4.067; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 10; 10; 0.91; 0.0; 111.942; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 10; 10; 0.94; 0.0; 628.26; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 11; 11; 0.54; 0.0; 5.443; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 11; 11; 0.785; 0.0; 228.429; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 11; 11; 0.875; 0.0; 1085.492; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 12; 12; 0.42500000000000004; 0.0; 7.277; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 12; 12; 0.605; 0.0; 371.885; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 12; 12; 0.745; 0.0; 2013.05; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 13; 13; 0.24; 0.0; 8.133; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 13; 13; 0.53; 0.0; 450.129; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 13; 13; 0.585; 0.0; 3126.513; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 14; 14; 0.20999999999999996; 0.0; 7.903; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 14; 14; 0.41000000000000003; 0.0; 548.259; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 14; 14; 0.45999999999999996; 0.0; 4047.835; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 15; 15; 0.125; 0.0; 8.776; 0.0; 0.0
1; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 15; 15; 0.30000000000000004; 0.0; 649.103; 100.0; 0.0
2; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 15; 15; 0.375; 0.0; 4615.971; 800.0; 0.0
0; multiEval/TCL4-p20-ET23-5000k-120-7t-nsym16_00.agt.zip; 5000000; 16; 16; 16; 0.07499999999999996; 0.0; 9.073; 0.0; 0.0
